Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location
151560194;06/05/2015;10:55 PM;6.0;MOTOR VEHICLE THEFT;;;3557 S 27TH ST
151550077;06/04/2015;01:36 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6030 W OKLAHOMA AV
151550085;06/04/2015;02:08 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3330 S 30TH ST
151550097;06/04/2015;03:41 PM;6.0;MOTOR VEHICLE THEFT;;;5634 W OKLAHOMA AV
151540053;06/03/2015;09:54 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;4630 W CLEVELAND AV
151540087;06/03/2015;02:59 PM;6.0;MOTOR VEHICLE THEFT;;;6407 W MORGAN AV
151540125;06/03/2015;06:28 PM;6.0;THEFT FROM BUILDING;;;3501 W OKLAHOMA AV
151530105;06/02/2015;04:45 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3139 S 77TH ST #201
151530134;06/02/2015;07:28 PM;6.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;3417 S 54TH ST
151520043;06/01/2015;09:45 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;6130 W WARNIMONT AV
151520054;06/01/2015;09:32 AM;6.0;SIMPLE ASSAULT;;;3827 S MINER ST
151520081;06/01/2015;12:43 PM;6.0;SIMPLE ASSAULT;;;4415 W FILLMORE DR
151520168;06/01/2015;05:00 AM;;HOMICIDE;;;3203 S 54TH ST
151810026;06/30/2015;04:04 AM;2.0;ROBBERY;;;836 W SCOTT ST
151810052;06/30/2015;08:52 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1560 W BECHER ST #LWR
151810057;06/30/2015;09:53 AM;2.0;MOTOR VEHICLE THEFT;;;1435 S 8TH ST #A
151810079;06/30/2015;11:44 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;130 W BRUCE ST
151810111;06/30/2015;12:03 PM;2.0;MOTOR VEHICLE THEFT;;;1434 S 9TH ST
151810169;06/30/2015;08:06 PM;2.0;AGGRAVATED ASSAULT;;;1501 W ORCHARD ST
151810178;06/30/2015;09:12 PM;2.0;ROBBERY;;;1543 S CESAR E CHAVEZ DR
151800011;06/29/2015;12:46 AM;2.0;AGGRAVATED ASSAULT;;;700 W MADISON ST
151800031;06/29/2015;01:01 AM;2.0;AGGRAVATED ASSAULT;;;921 W LAPHAM BL #14
151800034;06/29/2015;03:10 AM;2.0;ROBBERY;;;1406 S CESAR E CHAVEZ DR
151800036;06/29/2015;04:26 AM;2.0;ROBBERY;;;1404 W GREENFIELD AV
151800039;06/29/2015;06:11 AM;2.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;1109 S 17TH ST
151800047;06/29/2015;07:43 AM;2.0;ROBBERY;;;1636 W FOREST HOME AV
151800056;06/29/2015;09:17 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;219 W FLORIDA ST
151800062;06/29/2015;09:53 AM;2.0;MOTOR VEHICLE THEFT;;;1234 S 7TH ST
151800076;06/29/2015;11:15 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1105 W NATIONAL AV
151800084;06/29/2015;12:05 PM;2.0;THEFT FROM BUILDING;;;925 S 20TH ST #2
151800097;06/29/2015;11:41 AM;2.0;SIMPLE ASSAULT;;;1312 S 11TH ST
151800116;06/29/2015;12:51 PM;2.0;MOTOR VEHICLE THEFT;;;1635 W NATIONAL AV
151800120;06/29/2015;02:12 PM;2.0;THEFT FROM MOTOR VEHICLE;;;1628 W FOREST HOME AV
151800127;06/29/2015;12:08 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1534 W WINDLAKE AV
151800164;06/29/2015;01:53 PM;2.0;MOTOR VEHICLE THEFT;;;1515 S 5TH ST
151800197;06/29/2015;08:45 PM;2.0;MOTOR VEHICLE THEFT;;;1610 S 7TH ST
151800222;06/29/2015;11:16 PM;2.0;MOTOR VEHICLE THEFT;;;1413 W ORCHARD ST
151790006;06/28/2015;12:29 AM;2.0;MOTOR VEHICLE THEFT;;;1700 W BURNHAM ST
151790016;06/28/2015;01:09 AM;2.0;THEFT FROM MOTOR VEHICLE;;;110 W WALKER ST
151790019;06/28/2015;01:11 AM;2.0;ROBBERY;;;1552 S 10TH ST
151790071;06/28/2015;01:23 PM;2.0;MOTOR VEHICLE THEFT;;;723 W WASHINGTON ST
151790134;06/28/2015;07:59 PM;2.0;MOTOR VEHICLE THEFT;;;1209 W GREENFIELD AV
151790136;06/28/2015;07:36 PM;2.0;ROBBERY;;;1063 S CESAR E CHAVEZ DR
151780022;06/27/2015;03:49 AM;2.0;AGGRAVATED ASSAULT;;;2022 S 16TH ST
151780078;06/27/2015;03:02 PM;2.0;THEFT FROM MOTOR VEHICLE;;;810 S 17TH ST
151780096;06/27/2015;03:33 PM;2.0;ALL OTHER LARCENY;;;763 W WINDLAKE AV
151780106;06/27/2015;03:13 PM;2.0;SHOPLIFTING;;;1104 W LINCOLN AV
151780129;06/27/2015;08:31 PM;2.0;THEFT FROM MOTOR VEHICLE;;;800 W HISTORIC MITCHELL ST
151770012;06/26/2015;12:33 AM;2.0;ROBBERY;;;1236 W ELGIN LA
151770039;06/26/2015;07:21 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;921 W LAPHAM BL
151770075;06/26/2015;12:40 PM;2.0;SIMPLE ASSAULT;;;1570 W MITCHELL ST
151770078;06/26/2015;01:30 PM;2.0;THEFT FROM MOTOR VEHICLE;;;1412 W ORCHARD ST
151770090;06/26/2015;02:21 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1659 S 18TH ST
151770120;06/26/2015;02:28 PM;2.0;SIMPLE ASSAULT;;;1951-A S 11TH ST
151770125;06/26/2015;04:57 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;709 W MAPLE ST
151770132;06/26/2015;06:34 PM;2.0;MOTOR VEHICLE THEFT;;;1425 W SCOTT ST
151770146;06/26/2015;07:34 PM;2.0;SIMPLE ASSAULT;;;1200 W HAYES AV
151770179;06/26/2015;11:10 PM;2.0;ROBBERY;;;2120 S 11TH ST
151760046;06/25/2015;09:27 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1940 S 20TH ST
151760050;06/25/2015;08:09 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;919 W NATIONAL AV
151760056;06/25/2015;09:26 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1543 W FOREST HOME AV
151760108;06/25/2015;03:42 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1114 W WINDLAKE AV
151760136;06/25/2015;04:46 PM;2.0;THEFT FROM BUILDING;;;1432 W FOREST HOME AV
151770006;06/25/2015;10:40 PM;2.0;AGGRAVATED ASSAULT;;;1913-A S 10TH ST
151750043;06/24/2015;01:29 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1701 W LAPHAM ST
151750045;06/24/2015;01:21 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1100 S BARCLAY ST
151750065;06/24/2015;02:31 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1832-A S 11TH ST
151750071;06/24/2015;10:32 AM;2.0;MOTOR VEHICLE THEFT;;;1400 S 6TH ST
151750082;06/24/2015;11:10 AM;2.0;AGGRAVATED ASSAULT;;;1020 S 20TH ST
151750113;06/24/2015;03:18 PM;2.0;ROBBERY;;;1230 S 9TH ST
151750129;06/24/2015;06:21 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1237 S CESAR E CHAVEZ DR
151750144;06/24/2015;07:33 PM;2.0;THEFT FROM BUILDING;;;2133 S 16TH ST
151750173;06/24/2015;09:58 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1725 W BECHER ST
151750174;06/24/2015;08:52 PM;2.0;SIMPLE ASSAULT;;;1949 S 19TH ST
152040072;06/24/2015;11:10 AM;2.0;THEFT FROM MOTOR VEHICLE;;;1020 S 21ST ST
151740018;06/23/2015;01:55 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1129 W SCOTT ST
151740024;06/23/2015;02:43 AM;2.0;ROBBERY;;;1300 W GREENFIELD AV
151740064;06/23/2015;12:02 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1552 S 15TH PL
151740079;06/23/2015;01:13 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2017 S 16TH ST
151740084;06/23/2015;12:41 PM;2.0;ALL OTHER LARCENY;;;2453 S 11TH ST
151740086;06/23/2015;01:47 PM;2.0;THEFT FROM MOTOR VEHICLE;;;1552 S 15TH PL
151740111;06/23/2015;01:49 PM;2.0;SIMPLE ASSAULT;;;1515 W LAPHAM BL
151740141;06/23/2015;05:20 PM;2.0;ROBBERY;;;1600 S CESAR E CHAVEZ DR
151740159;06/23/2015;08:09 PM;2.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;421 W VIRGINIA ST
151740173;06/23/2015;08:21 PM;2.0;ROBBERY;;;906 S 12TH ST
151740185;06/23/2015;10:21 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1239 W MADISON ST
151730017;06/22/2015;01:14 AM;2.0;ROBBERY;;;1035 S CESAR E CHAVEZ DR
151730030;06/22/2015;02:16 AM;2.0;ROBBERY;;;500 W MAPLE ST
151730055;06/22/2015;08:10 AM;3.0;MOTOR VEHICLE THEFT;;;1515 W CANAL ST
151730059;06/22/2015;08:15 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2490 S 10TH ST
151730065;06/22/2015;07:13 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;332 W FLORIDA ST
151730088;06/22/2015;10:53 AM;2.0;MOTOR VEHICLE THEFT;;;1818 W NATIONAL AV
151730106;06/22/2015;11:32 AM;2.0;AGGRAVATED ASSAULT;;;1337 W WINDLAKE AV
151730113;06/22/2015;11:55 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;711 W HISTORIC MITCHELL ST
151730114;06/22/2015;01:18 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;723 W HISTORIC MITCHELL ST
151730115;06/22/2015;12:29 PM;2.0;MOTOR VEHICLE THEFT;;;808 W SCOTT ST
151730128;06/22/2015;02:11 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;824 W ROGERS ST
151730130;06/22/2015;01:39 PM;2.0;AGGRAVATED ASSAULT;;;2527 S 13TH ST
151730152;06/22/2015;03:44 PM;2.0;THEFT FROM BUILDING;;;1418 S MUSKEGO AV
151730165;06/22/2015;06:19 PM;2.0;SIMPLE ASSAULT;;;2325 S 11TH ST
151730199;06/22/2015;07:09 PM;2.0;ALL OTHER LARCENY;;;2109 S 11TH ST
151730213;06/22/2015;07:41 PM;2.0;MOTOR VEHICLE THEFT;;;1818 W NATIONAL AV
151730234;06/22/2015;10:54 PM;2.0;MOTOR VEHICLE THEFT;;;2158 S 15TH ST
151700068;06/21/2015;12:04 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1609 S 11TH ST
151720008;06/21/2015;01:03 AM;3.0;ALL OTHER LARCENY;;;1200 W CANAL ST
151720016;06/21/2015;01:04 AM;2.0;ROBBERY;;;2482 S 11TH ST
151720023;06/21/2015;01:56 AM;2.0;SIMPLE ASSAULT;;;2366 S 9TH ST
151720088;06/21/2015;01:28 PM;2.0;SIMPLE ASSAULT;;;517 W BRUCE ST #4
151720091;06/21/2015;04:37 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1306 S 17TH ST #LWR
151720096;06/21/2015;02:34 PM;2.0;ALL OTHER LARCENY;;;1818 W NATIONAL AV
151720109;06/21/2015;04:03 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2445 S 8TH ST
151720115;06/21/2015;05:22 PM;2.0;ROBBERY;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;2485 S 9TH ST
151720138;06/21/2015;07:24 PM;2.0;AGGRAVATED ASSAULT;;;1233-B W WALKER ST
151730001;06/21/2015;11:11 PM;2.0;MOTOR VEHICLE THEFT;;;1031 S 15TH ST
151730026;06/21/2015;11:17 PM;2.0;MOTOR VEHICLE THEFT;;;935 S 3RD ST
151710014;06/20/2015;01:28 AM;2.0;SIMPLE ASSAULT;;;1504 S 7TH ST
151710029;06/20/2015;04:57 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;701-B W HISTORIC MITCHELL ST
151710059;06/20/2015;11:14 AM;2.0;MOTOR VEHICLE THEFT;;;808 W SCOTT ST
151710067;06/20/2015;12:36 PM;2.0;MOTOR VEHICLE THEFT;;;1314 S 19TH ST
151710085;06/20/2015;01:47 PM;2.0;THEFT FROM MOTOR VEHICLE;;;1622 W LAPHAM ST
151710111;06/20/2015;06:00 PM;2.0;MOTOR VEHICLE THEFT;;;1018 W LINCOLN AV
151710117;06/20/2015;06:19 PM;2.0;ARSON;;;1136 S 8TH ST
151710141;06/20/2015;09:47 PM;2.0;SIMPLE ASSAULT;;;1215 W ORCHARD ST
151700005;06/19/2015;12:14 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1017 S CESAR E CHAVEZ DR
151700010;06/19/2015;12:08 AM;2.0;SIMPLE ASSAULT;;;1515 S 5TH ST #6
151700015;06/19/2015;01:05 AM;2.0;AGGRAVATED ASSAULT;;;1500 W MITCHELL ST
151700073;06/19/2015;10:44 AM;2.0;MOTOR VEHICLE THEFT;;;1218 W HISTORIC MITCHELL ST
151700096;06/19/2015;11:37 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1325 S 11TH ST
151700142;06/19/2015;04:30 PM;2.0;THEFT FROM MOTOR VEHICLE;;;1500 S CESAR E CHAVEZ DR
151700192;06/19/2015;09:15 PM;2.0;AGGRAVATED ASSAULT;BURGLARY/BREAKING AND ENTERING;;1530 W LINCOLN AV #4
151680137;06/18/2015;12:32 AM;2.0;SIMPLE ASSAULT;;;2065 S 15TH PL
151680166;06/18/2015;01:40 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;541 W HISTORIC MITCHELL ST
151690010;06/18/2015;12:32 AM;2.0;ROBBERY;;;415 W PIERCE ST #LWR
151690011;06/18/2015;12:43 AM;2.0;AGGRAVATED ASSAULT;;;1718 W WASHINGTON ST
151690034;06/18/2015;03:35 AM;2.0;ROBBERY;;;1335 W MADISON ST
151690047;06/18/2015;07:17 AM;2.0;MOTOR VEHICLE THEFT;;;1241 W MADISON ST
151690056;06/18/2015;08:55 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;423 W BRUCE ST
151690072;06/18/2015;10:14 AM;2.0;MOTOR VEHICLE THEFT;;;1110 S 20TH ST
151690073;06/18/2015;09:28 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1310 W CLEVELAND AV
151690143;06/18/2015;05:35 PM;2.0;MOTOR VEHICLE THEFT;;;1601 W WASHINGTON ST
151690148;06/18/2015;04:05 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1534 S 4TH ST
151690165;06/18/2015;06:50 PM;2.0;MOTOR VEHICLE THEFT;;;829 W HISTORIC MITCHELL ST
151690181;06/18/2015;06:48 PM;2.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;1320 W HAYES AV
151680006;06/17/2015;12:23 AM;2.0;AGGRAVATED ASSAULT;;;1330 S 18TH ST
151680012;06/17/2015;12:41 AM;2.0;SIMPLE ASSAULT;;;816 W GREENFIELD AV #102
151680020;06/17/2015;03:57 AM;2.0;SIMPLE ASSAULT;;;1828-B S 19TH ST
151680058;06/17/2015;11:26 AM;2.0;AGGRAVATED ASSAULT;;;1002 S 3RD ST #107
151680093;06/17/2015;04:07 PM;2.0;MOTOR VEHICLE THEFT;;;1009 S 1ST ST
151680118;06/17/2015;06:06 PM;2.0;AGGRAVATED ASSAULT;;;2341 S 12TH ST
151680124;06/17/2015;06:28 PM;2.0;THEFT FROM BUILDING;;;1575 W MITCHELL ST
151680126;06/17/2015;07:44 PM;2.0;ALL OTHER LARCENY;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;523 W GREENFIELD AV
151680131;06/17/2015;07:40 PM;2.0;ROBBERY;;;1215 S 2ND ST
151670004;06/16/2015;12:22 AM;2.0;MOTOR VEHICLE THEFT;;;1305 S 14TH ST
151670006;06/16/2015;12:08 AM;2.0;ROBBERY;;;2201 S 7TH ST
151670051;06/16/2015;09:57 AM;2.0;MOTOR VEHICLE THEFT;;;900 S 5TH ST
151670058;06/16/2015;11:11 AM;2.0;SHOPLIFTING;;;1433 W BURNHAM ST
151670095;06/16/2015;12:47 PM;2.0;MOTOR VEHICLE THEFT;;;1624 W SCOTT ST
151670113;06/16/2015;03:13 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1017 W HISTORIC MITCHELL ST
151670128;06/16/2015;05:26 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2246 S 12TH ST #UPR
151670138;06/16/2015;06:20 PM;2.0;THEFT FROM BUILDING;;;800 S 2ND ST
151660040;06/15/2015;07:44 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1425 W BURNHAM ST
151660061;06/15/2015;10:23 AM;2.0;THEFT FROM BUILDING;;;1308 S 17TH ST
151660070;06/15/2015;08:36 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;531 S WATER ST
151660083;06/15/2015;11:29 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;805 W MAPLE ST
151660125;06/15/2015;01:31 PM;2.0;SIMPLE ASSAULT;;;1570 W LINCOLN AV
151660129;06/15/2015;04:17 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1673 S 9TH ST
151650017;06/14/2015;01:35 AM;2.0;ROBBERY;;;1395 S 1ST ST
151650018;06/14/2015;01:54 AM;2.0;ROBBERY;;;1693 S PEARL ST
151650035;06/14/2015;05:21 AM;2.0;MOTOR VEHICLE THEFT;;;1101 S 20TH ST
151650044;06/14/2015;07:21 AM;2.0;MOTOR VEHICLE THEFT;;;2051 S 7TH ST
151650060;06/14/2015;10:18 AM;2.0;MOTOR VEHICLE THEFT;;;2051 S 8TH ST
151650067;06/14/2015;11:23 AM;2.0;MOTOR VEHICLE THEFT;;;1586 S MUSKEGO AV
151650079;06/14/2015;12:50 PM;2.0;MOTOR VEHICLE THEFT;;;1929 S 19TH ST
151650089;06/14/2015;11:49 AM;2.0;MOTOR VEHICLE THEFT;;;1538 S UNION ST
151650098;06/14/2015;01:41 PM;2.0;SHOPLIFTING;;;1300 W HISTORIC MITCHELL ST
151650100;06/14/2015;02:21 PM;2.0;AGGRAVATED ASSAULT;;;2024 S 14TH ST
151650105;06/14/2015;04:12 PM;2.0;MOTOR VEHICLE THEFT;;;1818 W NATIONAL AV
151650111;06/14/2015;03:24 PM;2.0;MOTOR VEHICLE THEFT;;;1818 W NATIONAL AV
151650126;06/14/2015;07:12 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1032 S 21ST ST #REAR
151650135;06/14/2015;06:38 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;814 W ROGERS ST
151650171;06/14/2015;11:45 PM;2.0;ARSON;;;2329 S 13TH ST
151660003;06/14/2015;11:49 PM;2.0;SIMPLE ASSAULT;;;2135 S 16TH ST
151660021;06/14/2015;09:15 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1660 S CESAR E CHAVEZ DR #LWR
151640021;06/13/2015;01:14 AM;2.0;SIMPLE ASSAULT;;;1216 W ORCHARD ST
151640039;06/13/2015;07:05 AM;2.0;SIMPLE ASSAULT;;;1979 S 12TH ST #LWR
151640110;06/13/2015;03:35 PM;2.0;MOTOR VEHICLE THEFT;;;2126 S 16TH ST
151640119;06/13/2015;03:05 PM;2.0;THEFT FROM BUILDING;;;1401 W ORCHARD ST
151640125;06/13/2015;12:59 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2539 S 15TH PL
151640172;06/13/2015;10:38 PM;2.0;ROBBERY;;;1416 S 20TH ST
151640173;06/13/2015;11:42 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1567 W NATIONAL AV
151640175;06/13/2015;11:48 PM;2.0;MOTOR VEHICLE THEFT;;;2638 S 14TH ST
151650001;06/13/2015;07:10 PM;2.0;THEFT FROM BUILDING;;;1065 W WINDLAKE AV #LWR
151630011;06/12/2015;01:20 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1650 S 6TH ST #203
151630079;06/12/2015;09:06 AM;2.0;INTIMIDATION;;;1103 S 15TH ST
151630083;06/12/2015;12:26 PM;2.0;POCKET PICKING;;;1300 W GREENFIELD AV
151630105;06/12/2015;02:41 PM;2.0;THEFT FROM BUILDING;;;2557 S 13TH ST
151630142;06/12/2015;07:48 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;222 S 3RD ST #311
151630161;06/12/2015;09:13 PM;2.0;ROBBERY;;;1903 S 7TH ST
151620024;06/11/2015;03:03 AM;2.0;ARSON;;;1613 S 11TH ST
151620029;06/11/2015;05:35 AM;2.0;SIMPLE ASSAULT;;;2217 S 6TH ST
151620041;06/11/2015;08:44 AM;2.0;MOTOR VEHICLE THEFT;;;1651 S 1ST ST
151620073;06/11/2015;11:06 AM;2.0;SIMPLE ASSAULT;;;922 S 21ST ST
151620105;06/11/2015;04:28 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1400 W WALKER ST
151620116;06/11/2015;04:52 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;131 W SEEBOTH ST
151620133;06/11/2015;07:08 PM;2.0;THEFT FROM MOTOR VEHICLE;;;2100 S 13TH ST
151620142;06/11/2015;07:29 PM;2.0;AGGRAVATED ASSAULT;;;1121 W SCOTT ST
151620143;06/11/2015;05:27 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2453 S 11TH ST
151620153;06/11/2015;09:14 PM;2.0;AGGRAVATED ASSAULT;;;1600 W FOREST HOME AV
151620158;06/11/2015;09:27 PM;2.0;ROBBERY;;;1543 S CESAR E CHAVEZ DR
151620160;06/11/2015;10:02 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2454 S 9TH PL
151610009;06/10/2015;01:03 AM;2.0;AGGRAVATED ASSAULT;;;2127-A S 16TH ST
151610027;06/10/2015;05:27 AM;2.0;MOTOR VEHICLE THEFT;;;1033 W WALKER ST
151610029;06/10/2015;04:31 AM;2.0;ARSON;;;827 W SCOTT ST
151610042;06/10/2015;09:16 AM;2.0;MOTOR VEHICLE THEFT;;;1339 W GREENFIELD AV
151610116;06/10/2015;03:42 PM;2.0;ROBBERY;;;1519 S 14TH ST
151610127;06/10/2015;04:34 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2521 S 15TH ST
151610149;06/10/2015;08:52 PM;2.0;MOTOR VEHICLE THEFT;;;1225 W SCOTT ST
151600024;06/09/2015;07:16 AM;2.0;MOTOR VEHICLE THEFT;;;2673 S 14TH ST
151600048;06/09/2015;09:23 AM;2.0;THEFT FROM BUILDING;;;1210 W MINERAL ST
151600085;06/09/2015;10:16 AM;2.0;ARSON;;;1236 W PIERCE ST
151600164;06/09/2015;04:13 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1327 W SCOTT ST
151600187;06/09/2015;05:25 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1620-B W MINERAL ST
151590014;06/08/2015;12:32 AM;2.0;ALL OTHER LARCENY;;;1700 W ARROW ST
151590015;06/08/2015;01:25 AM;2.0;ROBBERY;;;1211 W MAPLE ST
151590017;06/08/2015;12:15 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1438 W LINCOLN AV
151590041;06/08/2015;08:09 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1425 W BURNHAM ST
151590086;06/08/2015;08:43 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2027 S 7TH ST
151590120;06/08/2015;01:35 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1663A S 6TH ST
151590146;06/08/2015;06:44 PM;2.0;ROBBERY;;;1851 W GREENFIELD AV
151590176;06/08/2015;09:53 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1437 W BECHER ST
151580044;06/07/2015;09:05 AM;2.0;ROBBERY;;;1135 S CESAR E CHAVEZ DR
151580053;06/07/2015;11:14 AM;2.0;THEFT FROM MOTOR VEHICLE;;;400 W WALKER ST
151580150;06/07/2015;11:05 PM;2.0;ARSON;;;2492 S 13TH ST
151560045;06/06/2015;08:41 AM;2.0;MOTOR VEHICLE THEFT;;;1829 S 7TH ST
151570015;06/06/2015;12:09 AM;2.0;ROBBERY;;;914 W WINDLAKE AV
151570022;06/06/2015;01:22 AM;2.0;AGGRAVATED ASSAULT;;;801 S 2ND ST
151570042;06/06/2015;12:30 PM;2.0;ROBBERY;;;1921 S 8TH ST
151570090;06/06/2015;03:03 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;224 W BRUCE ST
151570096;06/06/2015;04:04 PM;1.0;THEFT FROM MOTOR VEHICLE;;;326 W FLORIDA ST
151570116;06/06/2015;04:39 PM;2.0;SIMPLE ASSAULT;ALL OTHER OFFENSES;;819 S 2ND ST
151570123;06/06/2015;06:16 PM;2.0;AGGRAVATED ASSAULT;;;1535 W GREENFIELD AV
151570140;06/06/2015;07:16 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1624 W BECHER ST #UPR
151570149;06/06/2015;09:46 PM;2.0;ROBBERY;;;1574 S 12TH ST
151560018;06/05/2015;12:14 AM;2.0;ROBBERY;;;1034 W HISTORIC MITCHELL ST
151560028;06/05/2015;03:23 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1115 W GREENFIELD AV
151560035;06/05/2015;05:52 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;250 W OREGON ST
151560060;06/05/2015;10:00 AM;2.0;ROBBERY;;;2104 S 7TH ST
151560061;06/05/2015;10:42 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1331 W BURNHAM ST
151560064;06/05/2015;10:51 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1000 W MADISON ST
151560104;06/05/2015;12:07 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1662 S 13TH ST
151560109;06/05/2015;01:15 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;524 W HISTORIC MITCHELL ST
151560110;06/05/2015;01:15 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;524 W HISTORIC MITCHELL ST
151560142;06/05/2015;05:52 PM;2.0;ROBBERY;;;924 W BURNHAM ST
151560155;06/05/2015;07:22 PM;2.0;THEFT FROM MOTOR VEHICLE;;;2464 S 14TH ST
151560168;06/05/2015;07:14 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;901 S 10TH ST
151560192;06/05/2015;09:00 PM;;HOMICIDE;;;1334 S 9TH ST
