Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location
150400072;02/09/2015;11:43 AM;3.0;ALL OTHER LARCENY;;;331 S 84TH ST
150400095;02/09/2015;04:19 PM;7.0;THEFT FROM BUILDING;;;2900 N 59TH ST
150400099;02/09/2015;03:44 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;5724 W VALLEY FORGE DR
150400109;02/09/2015;04:58 PM;7.0;AGGRAVATED ASSAULT;;;6766 W APPLETON AV #16
150390025;02/08/2015;05:08 AM;7.0;AGGRAVATED ASSAULT;;;2937 N 58TH ST
150390056;02/08/2015;11:07 AM;7.0;MOTOR VEHICLE THEFT;;;2810 N 53RD ST
150390057;02/08/2015;09:32 AM;7.0;MOTOR VEHICLE THEFT;;;2724 N 55TH ST
150390099;02/08/2015;06:14 PM;7.0;THEFT FROM MOTOR VEHICLE;;;6960 W APPLETON AV
150390109;02/08/2015;07:17 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;5918 W NORTH AV
150380030;02/07/2015;06:34 AM;7.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;2966 N 50TH ST
150380036;02/07/2015;07:51 AM;3.0;AGGRAVATED ASSAULT;;;2573 N 54TH ST
150380095;02/07/2015;06:59 PM;3.0;MOTOR VEHICLE THEFT;;;417 N 61ST ST
150390008;02/07/2015;10:48 PM;7.0;SIMPLE ASSAULT;;;3141 N 50TH ST
150370025;02/06/2015;08:42 AM;7.0;INTIMIDATION;;;3809 N 61ST ST
150370041;02/06/2015;10:34 AM;3.0;AGGRAVATED ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;ALL OTHER OFFENSES;5126 W CLARKE ST
150370051;02/06/2015;11:31 AM;3.0;ALL OTHER LARCENY;;;338 S 68TH ST
150370070;02/06/2015;02:43 PM;7.0;MOTOR VEHICLE THEFT;;;4900 W BURLEIGH ST
150360002;02/05/2015;12:27 AM;3.0;THEFT FROM BUILDING;;;2213 N 52ND ST
150360023;02/05/2015;09:54 AM;3.0;MOTOR VEHICLE THEFT;;;1102 N 50TH PL
150360031;02/05/2015;09:06 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;2559 N 52ND ST
150360067;02/05/2015;03:15 PM;3.0;AGGRAVATED ASSAULT;;;2612-A N 61ST ST
150360107;02/05/2015;06:41 PM;7.0;AGGRAVATED ASSAULT;;;7111 W APPLETON AV #6
150350079;02/04/2015;02:33 PM;3.0;MOTOR VEHICLE THEFT;;;2558 N 55TH ST
150350094;02/04/2015;04:45 PM;3.0;ALL OTHER LARCENY;;;420 S 74TH ST
150350104;02/04/2015;08:15 PM;7.0;SIMPLE ASSAULT;;;7176 W APPLETON AV
150340005;02/03/2015;12:21 AM;3.0;SIMPLE ASSAULT;;;327 N 41ST ST
150340051;02/03/2015;12:02 PM;3.0;ROBBERY;;;454 N 39TH ST #5
150340057;02/03/2015;11:17 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2745 N 68TH ST
150340070;02/03/2015;10:45 AM;7.0;ALL OTHER LARCENY;;;2858 N 54TH ST
150340091;02/03/2015;07:49 PM;3.0;MOTOR VEHICLE THEFT;;;433 S HAWLEY RD
150330005;02/02/2015;01:18 AM;7.0;ROBBERY;;;6205 W LISBON AV
150330079;02/02/2015;06:08 PM;7.0;SIMPLE ASSAULT;;;2809 N 50TH ST
150320007;02/01/2015;12:18 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5328 W BLUE MOUND RD
150320023;02/01/2015;06:23 AM;7.0;SIMPLE ASSAULT;;;3041 N 62ND ST
150320029;02/01/2015;08:33 AM;3.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;2400 N 55TH ST
150320039;02/01/2015;11:23 AM;7.0;MOTOR VEHICLE THEFT;;;3435 N 60TH ST
150320056;02/01/2015;02:57 PM;3.0;MOTOR VEHICLE THEFT;;;2323 N 59TH ST
150320063;02/01/2015;04:06 PM;7.0;MOTOR VEHICLE THEFT;;;6131 W MELVINA ST
150580008;02/27/2015;06:02 AM;6.0;THEFT FROM MOTOR VEHICLE;;;2959 S 56TH ST
150580010;02/27/2015;06:51 AM;6.0;THEFT FROM MOTOR VEHICLE;;;2970 S 56TH ST
150580030;02/27/2015;09:35 AM;6.0;MOTOR VEHICLE THEFT;;;3775 S 27TH ST
150580036;02/27/2015;09:01 AM;6.0;SIMPLE ASSAULT;;;2543 S 71ST ST
150580071;02/27/2015;02:35 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;4029 S 51ST ST
150560015;02/25/2015;02:52 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;3415 S 27TH ST
150560051;02/25/2015;11:07 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3236 S 76TH ST
150550078;02/24/2015;05:02 PM;6.0;THEFT FROM BUILDING;;;3300 S 39TH ST
150550084;02/24/2015;05:13 PM;6.0;ROBBERY;;;3432 S 27TH ST
150550096;02/24/2015;05:36 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;9836 W BELOIT RD
150540033;02/23/2015;08:42 AM;6.0;MOTOR VEHICLE THEFT;;;6700 W CLEVELAND AV
150540036;02/23/2015;08:48 AM;2.0;MOTOR VEHICLE THEFT;;;3326 W HAYES AV
150540040;02/23/2015;09:04 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3958 S 52ND ST
150540041;02/23/2015;09:28 AM;6.0;MOTOR VEHICLE THEFT;;;2201 W OHIO AV
150530031;02/22/2015;11:08 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;4009 S 51ST ST #UPR
150520041;02/21/2015;11:28 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2820 W HOWARD AV
150520061;02/21/2015;01:58 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;4222 S 52ND ST
150520074;02/21/2015;03:51 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3209 S 41ST ST
150510088;02/20/2015;12:11 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;5017 W HOWARD AV
150500018;02/19/2015;07:45 AM;6.0;ROBBERY;;;3110 S 76TH ST
150500072;02/19/2015;12:49 PM;6.0;MOTOR VEHICLE THEFT;;;4125 W MORGAN AV
150490062;02/18/2015;02:10 PM;6.0;MOTOR VEHICLE THEFT;;;4001 S 76TH ST
150490076;02/18/2015;03:46 PM;6.0;MOTOR VEHICLE THEFT;;;3785 S 27TH ST
150490079;02/18/2015;02:47 PM;6.0;SIMPLE ASSAULT;;;3321 S 62ND ST
150470036;02/16/2015;11:12 AM;6.0;MOTOR VEHICLE THEFT;;;8100 W MORGAN AV
150470040;02/16/2015;11:30 AM;6.0;ALL OTHER LARCENY;;;4828 W HOWARD AV
150440020;02/15/2015;08:49 PM;6.0;MOTOR VEHICLE THEFT;;;2302 W SUNBURY CT
150460081;02/15/2015;07:03 PM;6.0;THEFT FROM BUILDING;;;3545 S 27TH ST
150440041;02/13/2015;10:48 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3355 S 27TH ST
150440096;02/13/2015;06:15 PM;6.0;AGGRAVATED ASSAULT;;;6313 W FOREST HOME AV
150440105;02/13/2015;06:11 PM;6.0;SHOPLIFTING;;;3355 S 27TH ST
150430102;02/12/2015;07:55 PM;6.0;SIMPLE ASSAULT;;;3744 S 87TH ST #UPR
150420026;02/11/2015;05:50 AM;6.0;MOTOR VEHICLE THEFT;;;3201 S 24TH ST
150420047;02/11/2015;10:04 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;3439 S 80TH ST
150410026;02/10/2015;08:20 AM;6.0;SHOPLIFTING;;;3355 S 27TH ST
150410070;02/10/2015;01:18 PM;6.0;SIMPLE ASSAULT;;;4914 W FOREST HOME AV #4
150410136;02/10/2015;08:55 PM;6.0;MOTOR VEHICLE THEFT;;;3300 S 39TH ST
150400037;02/09/2015;04:30 PM;6.0;ROBBERY;;;6015 W FOREST HOME AV
150400054;02/09/2015;11:22 AM;2.0;MOTOR VEHICLE THEFT;;;2452 S 34TH ST
150400076;02/09/2015;12:45 PM;6.0;ALL OTHER LARCENY;;;3400 S 43RD ST
150400089;02/09/2015;03:14 PM;2.0;THEFT FROM MOTOR VEHICLE;;;3400 W LINCOLN AV
150400102;02/09/2015;03:40 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2421 S 33RD ST
150400121;02/09/2015;06:38 PM;6.0;THEFT FROM BUILDING;;;3355 S 27TH ST
150390043;02/08/2015;08:42 AM;6.0;MOTOR VEHICLE THEFT;;;6308 W FREMONT PL
150390047;02/08/2015;08:59 AM;6.0;SIMPLE ASSAULT;;;6129 W ARIZONA CT #4
150390121;02/08/2015;09:03 PM;6.0;ROBBERY;;;4331 W OKLAHOMA AV
150390125;02/08/2015;08:56 PM;6.0;MOTOR VEHICLE THEFT;;;2459 S 43RD ST
150370063;02/06/2015;01:31 PM;6.0;SHOPLIFTING;;;3355 S 27TH ST
150360033;02/05/2015;11:02 AM;6.0;SIMPLE ASSAULT;;;4822-A W CRAWFORD AV
150360071;02/05/2015;03:45 PM;6.0;THEFT FROM BUILDING;;;4036 S 77TH ST
150360124;02/05/2015;09:25 PM;6.0;SIMPLE ASSAULT;;;3252 W RUSKIN ST
150350060;02/04/2015;03:42 PM;6.0;INTIMIDATION;;;4070 S 51ST ST
150350063;02/04/2015;03:36 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3819 S MINER ST
150350103;02/04/2015;09:10 PM;6.0;SIMPLE ASSAULT;;;3605 S 27TH ST
150360005;02/04/2015;11:03 PM;6.0;ALL OTHER LARCENY;;;4201 W MORGAN AV
150340042;02/03/2015;11:41 AM;6.0;SIMPLE ASSAULT;;;3158-A S 49TH ST
150340050;02/03/2015;01:14 PM;6.0;MOTOR VEHICLE THEFT;;;6249 W NEBRASKA AV
150340081;02/03/2015;04:37 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;2461 S 43RD ST
150330062;02/02/2015;02:22 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;TRESPASSING;;2461 S 43RD ST #106
150330087;02/02/2015;10:46 PM;6.0;THEFT FROM BUILDING;;;3355 S 27TH ST
150320081;02/01/2015;08:33 PM;6.0;SIMPLE ASSAULT;LIQUOR LAW VIOLATIONS;;3780-1 S 43RD ST
150550070;02/28/2015;12:20 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;700 S 2ND ST
150590007;02/28/2015;01:18 AM;2.0;AGGRAVATED ASSAULT;;;2681 S 13TH ST
150590021;02/28/2015;07:15 AM;2.0;MOTOR VEHICLE THEFT;;;1532 S 13TH ST
150590023;02/28/2015;07:25 AM;2.0;MOTOR VEHICLE THEFT;;;827 S 10TH ST
150590024;02/28/2015;07:48 AM;2.0;MOTOR VEHICLE THEFT;;;1033 S 10TH ST
150590048;02/28/2015;12:25 PM;2.0;MOTOR VEHICLE THEFT;;;1529 W ORCHARD ST
150590066;02/28/2015;02:24 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1307 W WASHINGTON ST
150590074;02/28/2015;03:01 PM;2.0;THEFT FROM MOTOR VEHICLE;;;101 W MITCHELL ST
150590076;02/28/2015;03:56 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2040 S 15TH ST
150590096;02/28/2015;07:18 PM;2.0;SIMPLE ASSAULT;;;712 W BURNHAM ST
150580016;02/27/2015;08:11 AM;2.0;MOTOR VEHICLE THEFT;;;1306 S 19TH ST
150580020;02/27/2015;08:28 AM;2.0;MOTOR VEHICLE THEFT;;;1231 S 19TH ST
150580029;02/27/2015;09:12 AM;1.0;THEFT FROM MOTOR VEHICLE;;;300 S BARCLAY ST
150580032;02/27/2015;09:32 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1024 S 5TH ST
150580108;02/27/2015;05:08 PM;2.0;SIMPLE ASSAULT;;;2234 S 7TH ST
150580115;02/27/2015;10:26 PM;1.0;THEFT FROM MOTOR VEHICLE;;;400 W FLORIDA ST
150570015;02/26/2015;06:35 AM;2.0;MOTOR VEHICLE THEFT;;;2666 S 14TH ST
150570030;02/26/2015;10:10 AM;2.0;MOTOR VEHICLE THEFT;;;1032 W MINERAL ST
150570037;02/26/2015;04:30 PM;2.0;ROBBERY;;;1104 W LINCOLN AV
150570039;02/26/2015;11:30 AM;2.0;MOTOR VEHICLE THEFT;;;1311 W MADISON ST
150570042;02/26/2015;12:36 PM;2.0;MOTOR VEHICLE THEFT;;;960 W WINDLAKE AV
150570070;02/26/2015;03:03 PM;2.0;ROBBERY;;;700 S 4TH ST
150570117;02/26/2015;10:38 PM;2.0;THEFT FROM MOTOR VEHICLE;;;224 W BRUCE ST
150560012;02/25/2015;02:17 AM;2.0;INTIMIDATION;;;1233 W WALKER ST #LWR
150560018;02/25/2015;04:53 AM;2.0;MOTOR VEHICLE THEFT;;;2246 S 11TH ST
150560035;02/25/2015;08:40 AM;2.0;MOTOR VEHICLE THEFT;;;2457 S 12TH ST
150560040;02/25/2015;08:09 AM;2.0;ROBBERY;;;1410 W WASHINGTON ST
150560056;02/25/2015;11:24 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1239 S CESAR E CHAVEZ DR
150560077;02/25/2015;01:55 PM;1.0;THEFT FROM MOTOR VEHICLE;;;221 E OREGON ST
150570003;02/25/2015;11:13 PM;2.0;MOTOR VEHICLE THEFT;;;1542 S PEARL ST
150200073;02/24/2015;11:52 AM;2.0;ALL OTHER LARCENY;;;1143 W WINDLAKE AV
150470128;02/24/2015;08:00 PM;2.0;THEFT FROM BUILDING;;;2127 S 17TH ST #LWR
150550014;02/24/2015;06:44 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2009 W MINERAL ST
150550016;02/24/2015;07:43 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1209 W NATIONAL AV
150550019;02/24/2015;08:08 AM;2.0;MOTOR VEHICLE THEFT;;;2216 S 7TH ST
150550022;02/24/2015;07:47 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;921 S 20TH ST
150550049;02/24/2015;01:06 PM;2.0;THEFT FROM MOTOR VEHICLE;;;2653 S 15TH PL
150550062;02/24/2015;01:50 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1663 S 9TH ST
150550071;02/24/2015;04:16 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1312 S 6TH ST
150550099;02/24/2015;03:45 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2333 S 11TH ST
150550115;02/24/2015;07:59 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1227 S 10TH ST
150550119;02/24/2015;09:19 PM;2.0;MOTOR VEHICLE THEFT;;;605 S 1ST ST
150550140;02/24/2015;11:12 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1027 W BECHER ST
150550141;02/24/2015;11:25 PM;2.0;MOTOR VEHICLE THEFT;;;1300 W ROGERS ST
150550142;02/24/2015;11:13 PM;2.0;SIMPLE ASSAULT;;;1943 S 5TH PL
150540027;02/23/2015;08:02 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2443 S 6TH ST
150540047;02/23/2015;09:55 AM;2.0;MOTOR VEHICLE THEFT;;;1313 W SCOTT ST
150540071;02/23/2015;12:38 PM;3.0;THEFT FROM MOTOR VEHICLE;;;1515 W CANAL ST
150540083;02/23/2015;01:54 PM;2.0;MOTOR VEHICLE THEFT;;;1122 S 8TH ST
150540139;02/23/2015;09:01 PM;2.0;ROBBERY;;;1100 S 11TH ST
150530085;02/22/2015;06:40 PM;2.0;SIMPLE ASSAULT;;;1200 W MAPLE ST
150520036;02/21/2015;10:19 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2501 S 11TH ST
150520050;02/21/2015;12:34 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1737 S 1ST ST
150520088;02/21/2015;07:19 PM;2.0;ROBBERY;;;2600 S 13TH ST
150520102;02/21/2015;09:10 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2041 S 16TH ST
150510006;02/20/2015;01:20 AM;2.0;AGGRAVATED ASSAULT;;;1828 S 19TH ST #LWR
150510020;02/20/2015;05:28 AM;2.0;MOTOR VEHICLE THEFT;;;906 S 18TH ST
150510021;02/20/2015;06:14 AM;2.0;MOTOR VEHICLE THEFT;;;2131 S 14TH ST
150510025;02/20/2015;07:23 AM;2.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;1254 S 14TH ST
150510027;02/20/2015;08:08 AM;2.0;MOTOR VEHICLE THEFT;;;1223 S 19TH ST
150510028;02/20/2015;08:11 AM;2.0;MOTOR VEHICLE THEFT;;;1610 S UNION ST
150510081;02/20/2015;02:55 PM;2.0;THEFT FROM MOTOR VEHICLE;;;2266 S 15TH PL
150510099;02/20/2015;04:10 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1322-B S 19TH ST
150510106;02/20/2015;05:16 PM;2.0;AGGRAVATED ASSAULT;;;2021 W GREENFIELD AV
150510106;02/20/2015;05:16 PM;2.0;PURSE SNATCHING;;;2021 W GREENFIELD AV
150510120;02/20/2015;07:42 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2162 S 11TH ST
150510132;02/20/2015;09:24 PM;2.0;MOTOR VEHICLE THEFT;;;1900 W WASHINGTON ST
150510140;02/20/2015;11:13 PM;2.0;AGGRAVATED ASSAULT;;;1828 S 19TH ST #BASEM
150500011;02/19/2015;01:38 AM;2.0;AGGRAVATED ASSAULT;;;1000 W GREENFIELD AV
150500060;02/19/2015;11:02 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1130 W WASHINGTON ST
150500062;02/19/2015;09:56 AM;2.0;THEFT FROM BUILDING;;;2645 S 11TH ST
150500063;02/19/2015;11:46 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2650 S 13TH ST
150500090;02/19/2015;02:40 PM;2.0;ROBBERY;;;1000 W LAPHAM BL
150500106;02/19/2015;04:25 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2428 S 14TH ST #UPR
150500109;02/19/2015;05:30 PM;2.0;MOTOR VEHICLE THEFT;;;920 W PIERCE ST
150510001;02/19/2015;11:33 PM;2.0;SIMPLE ASSAULT;;;2122 S 15TH ST #LWR
150490017;02/18/2015;04:05 AM;2.0;ARSON;;;715 S 5TH ST
150490024;02/18/2015;08:27 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1500 W NATIONAL AV
150490028;02/18/2015;08:47 AM;2.0;MOTOR VEHICLE THEFT;;;1039 S 15TH ST
150490031;02/18/2015;08:49 AM;2.0;MOTOR VEHICLE THEFT;;;2480 S 8TH ST
150490038;02/18/2015;09:58 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1818 W NATIONAL AV
150490053;02/18/2015;01:18 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;810 W MADISON ST
150490077;02/18/2015;03:47 PM;2.0;MOTOR VEHICLE THEFT;;;2330 S 7TH ST
150490081;02/18/2015;11:49 AM;2.0;SIMPLE ASSAULT;;;921 W LAPHAM BL
150490118;02/18/2015;08:05 PM;2.0;AGGRAVATED ASSAULT;;;1562 S 7TH ST #LWR
150510024;02/18/2015;04:05 AM;2.0;MOTOR VEHICLE THEFT;;;2200 S 7TH ST
150480001;02/17/2015;12:05 AM;2.0;SIMPLE ASSAULT;;;2454 S 9TH ST #4
150480015;02/17/2015;04:52 AM;2.0;MOTOR VEHICLE THEFT;;;2034 S 15TH ST
150480025;02/17/2015;07:25 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2428 S 8TH ST
150480033;02/17/2015;08:50 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2462 S 8TH ST
150480039;02/17/2015;08:55 AM;2.0;INTIMIDATION;;;1670 S 11TH ST #103
150480044;02/17/2015;09:18 AM;2.0;ALL OTHER LARCENY;;;1320 W BURNHAM ST
150480070;02/17/2015;01:24 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;1570 S 6TH ST
150480074;02/17/2015;01:59 PM;2.0;INTIMIDATION;;;1620-A W MINERAL ST
150480109;02/17/2015;05:51 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1730 W ROGERS ST
150480134;02/17/2015;09:07 PM;2.0;MOTOR VEHICLE THEFT;;;1242 S 21ST ST
150490006;02/17/2015;11:23 PM;2.0;AGGRAVATED ASSAULT;;;816 W GREENFIELD AV
150470008;02/16/2015;02:09 AM;2.0;SIMPLE ASSAULT;;;1912 W ARROW ST
150470010;02/16/2015;01:54 AM;2.0;MOTOR VEHICLE THEFT;;;1418 S MUSKEGO AV
150470013;02/16/2015;03:56 AM;2.0;MOTOR VEHICLE THEFT;;;2205 S 14TH ST
150470086;02/16/2015;04:34 PM;2.0;MOTOR VEHICLE THEFT;;;1215 S 20TH ST
150470091;02/16/2015;03:19 PM;2.0;AGGRAVATED ASSAULT;;;1122 S 19TH ST
150460003;02/15/2015;12:23 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1554 W WINDLAKE AV
150460004;02/15/2015;12:46 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1110 W MADISON ST
150460030;02/15/2015;09:10 AM;2.0;MOTOR VEHICLE THEFT;;;1824 W GREENFIELD AV
150460060;02/15/2015;02:10 PM;2.0;SIMPLE ASSAULT;;;1217 S 12TH ST
150460074;02/15/2015;06:49 PM;2.0;AGGRAVATED ASSAULT;;;2150 S 16TH ST
150460085;02/15/2015;06:13 PM;2.0;ROBBERY;;;1500 W MITCHELL ST
150460086;02/15/2015;06:39 PM;2.0;THEFT FROM MOTOR VEHICLE;;;117 W NATIONAL AV
150460095;02/15/2015;08:41 PM;2.0;MOTOR VEHICLE THEFT;;;1443 S UNION ST
150460096;02/15/2015;07:49 PM;2.0;SIMPLE ASSAULT;;;1636-A W MINERAL ST
150460111;02/15/2015;09:53 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1328 W GREENFIELD AV #5
150450020;02/14/2015;02:19 AM;2.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;1300 W CLEVELAND AV
150450030;02/14/2015;04:18 AM;2.0;ROBBERY;;;625 S 9TH ST
150450035;02/14/2015;07:33 AM;2.0;MOTOR VEHICLE THEFT;;;1127 W MADISON ST
150450075;02/14/2015;01:17 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1319 S 17TH ST
150450093;02/14/2015;02:53 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1322 W MADISON ST #UPR
150450098;02/14/2015;03:44 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1127 W MADISON ST
150450100;02/14/2015;06:04 PM;2.0;MOTOR VEHICLE THEFT;;;2201 S 13TH ST
150450108;02/14/2015;05:59 PM;2.0;AGGRAVATED ASSAULT;;;2302 S 14TH ST
150440006;02/13/2015;12:28 AM;2.0;ROBBERY;;;1229 W WINDLAKE AV
150440010;02/13/2015;01:39 AM;2.0;MOTOR VEHICLE THEFT;;;1600 S 20TH ST
150440034;02/13/2015;08:44 AM;2.0;THEFT FROM MOTOR VEHICLE;;;1234 W MADISON ST
150440048;02/13/2015;08:26 AM;2.0;THEFT FROM BUILDING;;;1135 S CESAR E CHAVEZ DR
150440065;02/13/2015;01:12 PM;2.0;THEFT FROM BUILDING;;;730 W LAPHAM BL
150440073;02/13/2015;02:11 PM;2.0;SIMPLE ASSAULT;;;700 S 4TH ST
150440133;02/13/2015;07:31 PM;2.0;AGGRAVATED ASSAULT;;;1836 S 18TH ST
150430014;02/12/2015;08:16 AM;2.0;MOTOR VEHICLE THEFT;;;724 W MADISON ST
150430024;02/12/2015;09:12 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1900 W ROGERS ST
150430030;02/12/2015;09:52 AM;2.0;MOTOR VEHICLE THEFT;;;1023 W MINERAL ST
150430048;02/12/2015;12:08 PM;2.0;MOTOR VEHICLE THEFT;;;1735 S 2ND ST
150430060;02/12/2015;01:01 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1753 S KINNICKINNIC AV
150430075;02/12/2015;03:00 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1229 W HISTORIC MITCHELL ST
150430107;02/12/2015;08:52 PM;2.0;THEFT FROM MOTOR VEHICLE;;;2545 S 15TH PL
150420014;02/11/2015;01:33 AM;2.0;AGGRAVATED ASSAULT;;;1427 W SCOTT ST #UPR
150420041;02/11/2015;09:46 AM;2.0;MOTOR VEHICLE THEFT;;;1020 W ORCHARD ST
150420043;02/11/2015;09:32 AM;2.0;THEFT FROM MOTOR VEHICLE;;;1401 W GREENFIELD AV
150420052;02/11/2015;11:18 AM;2.0;MOTOR VEHICLE THEFT;;;1216 W ORCHARD ST
150420061;02/11/2015;12:15 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;925 W WASHINGTON ST #A
150420087;02/11/2015;02:18 PM;2.0;ALL OTHER LARCENY;;;1607 S 8TH ST #3
150420125;02/11/2015;08:08 PM;1.0;MOTOR VEHICLE THEFT;;;111 E SEEBOTH ST
150420127;02/11/2015;07:34 PM;2.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;1007 W GREENFIELD AV
150420137;02/11/2015;09:10 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1225 W ORCHARD ST
150420148;02/11/2015;09:09 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;908 S 5TH ST
150420155;02/11/2015;11:02 PM;2.0;SIMPLE ASSAULT;;;1502 W SCOTT ST
150410009;02/10/2015;02:23 AM;2.0;STOLEN PROPERTY OFFENSES;MOTOR VEHICLE THEFT;;1513 S 13TH ST
150410011;02/10/2015;05:05 AM;2.0;AGGRAVATED ASSAULT;;;522-A W MAPLE ST
150410013;02/10/2015;06:28 AM;2.0;MOTOR VEHICLE THEFT;;;915 S 18TH ST
150410014;02/10/2015;06:45 AM;2.0;MOTOR VEHICLE THEFT;;;916 W SCOTT ST
150410024;02/10/2015;08:41 AM;2.0;THEFT FROM MOTOR VEHICLE;;;2442 S 12TH ST
150410046;02/10/2015;10:17 AM;2.0;ROBBERY;;;1360 W ROGERS ST
150410082;02/10/2015;03:22 PM;2.0;MOTOR VEHICLE THEFT;;;500 W WASHINGTON ST
150410095;02/10/2015;04:20 PM;2.0;SIMPLE ASSAULT;;;2415 S 9TH ST
150410123;02/10/2015;05:01 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2008 S 12TH ST
150410131;02/10/2015;07:06 PM;2.0;SIMPLE ASSAULT;;;2324 S 11TH ST
150410145;02/10/2015;09:16 PM;2.0;SIMPLE ASSAULT;;;1201 W LINCOLN AV
150390075;02/09/2015;12:30 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1328 W WINDLAKE AV
150400011;02/09/2015;04:05 AM;2.0;MOTOR VEHICLE THEFT;;;1401 W MITCHELL ST
150400015;02/09/2015;05:50 AM;2.0;MOTOR VEHICLE THEFT;;;1310 W GREENFIELD AV
