Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location
152060145;07/25/2015;08:02 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2400 W LAYTON AV
152040037;07/24/2015;04:31 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2326 W VOGEL AV
152050006;07/24/2015;04:44 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4960 S 25TH ST
152050041;07/24/2015;09:20 AM;2.0;MOTOR VEHICLE THEFT;;;2251 W LINCOLN AV
152050069;07/24/2015;02:15 PM;2.0;SIMPLE ASSAULT;;;2415 S 16TH ST
152050070;07/24/2015;10:41 AM;2.0;SIMPLE ASSAULT;;;2146 S 19TH ST
152050073;07/24/2015;12:36 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;4858-B S 13TH ST
152050085;07/24/2015;01:07 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1127 W MORGAN AV
152050096;07/24/2015;02:54 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2520 W VOGEL AV
152050122;07/24/2015;04:21 PM;6.0;MOTOR VEHICLE THEFT;;;2305 W HOWARD AV #1
152050170;07/24/2015;08:24 PM;6.0;INTIMIDATION;;;5073 S 14TH ST
152060112;07/24/2015;02:03 PM;6.0;THEFT FROM MOTOR VEHICLE;;;4343 S 6TH ST
152040031;07/23/2015;05:15 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2307 W HALSEY AV
152040032;07/23/2015;05:15 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2315 W HALSEY AV
152040035;07/23/2015;05:47 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2300 W VOGEL AV
152040036;07/23/2015;05:47 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2316 W VOGEL AV
152040043;07/23/2015;06:42 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2236 W HALSEY AV
152040045;07/23/2015;06:42 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4955 S 22ND PL
152040052;07/23/2015;08:09 AM;6.0;ROBBERY;;;3860 S 27TH ST
152040053;07/23/2015;06:42 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5021 S 24TH ST
152040070;07/23/2015;07:44 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5010 S 26TH ST
152040074;07/23/2015;09:56 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2422 W HALSEY AV
152040076;07/23/2015;10:36 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5005 S 23RD ST
152040088;07/23/2015;12:16 PM;6.0;INTIMIDATION;;;4144 S QUINCY AV
152040108;07/23/2015;03:00 PM;6.0;THEFT FROM MOTOR VEHICLE;;;5311 S HOWELL AV
152040117;07/23/2015;03:41 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5011 S 25TH ST
152040125;07/23/2015;11:26 AM;6.0;SIMPLE ASSAULT;;;3237 S 16TH ST
152040126;07/23/2015;04:26 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2913 S 15TH ST
152040172;07/23/2015;07:25 PM;6.0;AGGRAVATED ASSAULT;;;3349 S 16TH ST
152030069;07/22/2015;10:08 AM;6.0;INTIMIDATION;;;3432 S 15TH ST
152030109;07/22/2015;02:41 PM;6.0;MOTOR VEHICLE THEFT;;;5151 S HOWELL AV
152030152;07/22/2015;05:50 PM;6.0;SIMPLE ASSAULT;;;4601 S 1ST ST
152020044;07/21/2015;08:47 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4601 S 1ST ST
152020096;07/21/2015;03:18 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3929 S 1ST ST
152020116;07/21/2015;05:09 PM;6.0;SIMPLE ASSAULT;;;1572 W PLAINFIELD AV
152020144;07/21/2015;07:43 PM;6.0;THEFT FROM MOTOR VEHICLE;;;6107 S 6TH ST
152030020;07/21/2015;11:06 PM;2.0;AGGRAVATED ASSAULT;;;1711 W GRANT ST #3
152030021;07/21/2015;10:58 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3851 S 17TH ST
152010034;07/20/2015;06:35 AM;6.0;MOTOR VEHICLE THEFT;STOLEN PROPERTY OFFENSES;;2872 S 16TH ST
152010034;07/20/2015;06:35 AM;6.0;MOTOR VEHICLE THEFT;;;2872 S 16TH ST
152010134;07/20/2015;06:28 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3751 S 20TH ST
152010156;07/20/2015;11:30 PM;6.0;SIMPLE ASSAULT;;;3555-A S 16TH ST
152010177;07/20/2015;09:22 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3047 W IONA TR #4
152000073;07/19/2015;10:22 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;5105 S HOWELL AV
152000132;07/19/2015;06:13 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;6331 S 13TH ST
151990003;07/18/2015;12:39 AM;2.0;MOTOR VEHICLE THEFT;;;2439 S 19TH ST
151990026;07/18/2015;03:35 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;4730 S 27TH ST
151990041;07/18/2015;05:08 AM;2.0;SIMPLE ASSAULT;;;2328 S 17TH ST
151990082;07/18/2015;12:52 PM;6.0;ALL OTHER LARCENY;;;3221 S 21ST ST
151990127;07/18/2015;06:38 PM;6.0;THEFT FROM BUILDING;;;4625 S 6TH ST
151990141;07/18/2015;07:45 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3857 S HOWELL AV
151990142;07/18/2015;07:45 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3857 S HOWELL AV
151980088;07/17/2015;03:21 PM;6.0;AGGRAVATED ASSAULT;;;627 E PRICE AV
151990001;07/17/2015;11:35 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;6331 S 13TH ST
151990013;07/17/2015;11:31 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1826 W LINCOLN AV #C
151970071;07/16/2015;11:27 AM;6.0;MOTOR VEHICLE THEFT;;;225 W TRIPOLI AV
151970076;07/16/2015;09:48 AM;6.0;ROBBERY;;;4600 S 27TH ST #29
151970093;07/16/2015;01:54 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2603 W MORGAN AV
151970114;07/16/2015;03:33 PM;2.0;SIMPLE ASSAULT;;;2252 S 19TH ST
151970121;07/16/2015;05:11 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;6044 S 27TH ST #3
151970138;07/16/2015;06:44 PM;6.0;SIMPLE ASSAULT;;;6116 S 3RD ST
151970146;07/16/2015;07:27 PM;6.0;SIMPLE ASSAULT;;;845 W MAPLEWOOD CT
151960064;07/15/2015;10:49 AM;6.0;ALL OTHER LARCENY;;;4513 S AUSTIN ST
151960067;07/15/2015;10:17 AM;2.0;MOTOR VEHICLE THEFT;;;1809 W ARTHUR AV
151950007;07/14/2015;12:30 AM;6.0;MOTOR VEHICLE THEFT;;;2225 W MORGAN AV
151950055;07/14/2015;08:15 AM;6.0;BURGLARY/BREAKING AND ENTERING;THEFT FROM MOTOR VEHICLE;;4338 S TAYLOR AV
151950057;07/14/2015;10:49 AM;6.0;MOTOR VEHICLE THEFT;;;2906 S 20TH ST
151950062;07/14/2015;11:09 AM;6.0;MOTOR VEHICLE THEFT;;;1801 W OKLAHOMA AV
151950084;07/14/2015;01:45 PM;6.0;THEFT FROM MOTOR VEHICLE;;;4382 S GRIFFIN AV
151950163;07/14/2015;09:17 PM;2.0;MOTOR VEHICLE THEFT;;;2214 S 18TH ST
151940052;07/13/2015;09:22 AM;6.0;THEFT FROM MOTOR VEHICLE;;;4993 S 24TH ST
151940072;07/13/2015;10:54 AM;2.0;MOTOR VEHICLE THEFT;;;2140 S 19TH ST
151940090;07/13/2015;11:39 AM;6.0;THEFT FROM MOTOR VEHICLE;;;6401 S 13TH ST
151940126;07/13/2015;01:40 PM;6.0;BURGLARY/BREAKING AND ENTERING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;2139 W KIMBERLY AV
151930076;07/12/2015;10:50 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;3604 S 19TH ST
151930128;07/12/2015;05:15 PM;6.0;ROBBERY;;;3718 S 27TH ST
151930187;07/12/2015;11:40 PM;6.0;ROBBERY;;;3800 S 13TH ST
151940005;07/12/2015;11:41 PM;6.0;ROBBERY;;;3885 S 16TH ST
151920008;07/11/2015;12:14 AM;6.0;AGGRAVATED ASSAULT;;;6784 S 19TH ST
151920076;07/11/2015;11:32 AM;6.0;THEFT FROM MOTOR VEHICLE;;;200 W GRANGE AV
151920102;07/11/2015;03:33 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1521 W EDGERTON AV
151920109;07/11/2015;04:29 PM;6.0;THEFT FROM MOTOR VEHICLE;;;4608 S HOWELL AV
151920121;07/11/2015;05:04 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3400 S 15TH ST
151920161;07/11/2015;09:56 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2664 S 20TH ST
151910004;07/10/2015;12:30 AM;6.0;MOTOR VEHICLE THEFT;;;2327 W MORGAN AV
151910081;07/10/2015;10:50 AM;6.0;MOTOR VEHICLE THEFT;;;2503 W WARNIMONT AV
151910093;07/10/2015;12:42 PM;6.0;ALL OTHER LARCENY;;;3521 S 23RD ST
151910097;07/10/2015;01:01 PM;6.0;MOTOR VEHICLE THEFT;;;1500 W EUCLID AV
151910107;07/10/2015;01:32 PM;6.0;MOTOR VEHICLE THEFT;;;1801 W OKLAHOMA AV
151910110;07/10/2015;02:01 PM;6.0;MOTOR VEHICLE THEFT;;;4532 S 23RD ST
151900045;07/09/2015;07:46 AM;6.0;THEFT FROM MOTOR VEHICLE;;;4227 S 21ST CT
151900060;07/09/2015;12:05 PM;6.0;MOTOR VEHICLE THEFT;;;2305 W TRIPOLI AV
151900094;07/09/2015;03:09 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4128 S 13TH ST
151900168;07/09/2015;11:42 PM;6.0;MOTOR VEHICLE THEFT;;;3732 S 17TH ST
151890085;07/08/2015;12:55 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;6401 S 13TH ST
151890093;07/08/2015;01:49 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3734 S 27TH ST
151890140;07/08/2015;06:07 PM;6.0;THEFT FROM BUILDING;;;999 W ARMOUR AV
151890144;07/08/2015;06:23 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3839 S 19TH ST
151890145;07/08/2015;06:28 PM;2.0;MOTOR VEHICLE THEFT;;;1906 W WINDLAKE AV
151880004;07/07/2015;12:01 AM;6.0;MOTOR VEHICLE THEFT;;;3520 S 15TH ST
151880135;07/07/2015;05:47 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2478 S 20TH ST
151880149;07/07/2015;07:12 PM;6.0;MOTOR VEHICLE THEFT;;;3500 S 23RD ST
151880193;07/07/2015;10:37 PM;6.0;MOTOR VEHICLE THEFT;;;3728 S 15TH PL
151890006;07/07/2015;10:47 PM;6.0;SIMPLE ASSAULT;;;6036 S 27TH ST #19
151870026;07/06/2015;03:26 AM;2.0;AGGRAVATED ASSAULT;;;1822 W LINCOLN AV #2
151870161;07/06/2015;07:01 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3531 W GRANGE AV
151860003;07/05/2015;12:20 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2375 S 16TH ST
151860032;07/05/2015;04:20 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4354 S 27TH ST
151860083;07/05/2015;12:50 PM;6.0;THEFT FROM MOTOR VEHICLE;;;4925 S HOWELL AV
151860159;07/05/2015;08:21 PM;6.0;MOTOR VEHICLE THEFT;;;3703 S 21ST ST
151860169;07/05/2015;10:54 PM;6.0;MOTOR VEHICLE THEFT;;;2503 W WARNIMONT AV
151850045;07/04/2015;09:53 AM;6.0;MOTOR VEHICLE THEFT;;;3260 S 24TH ST
151850111;07/04/2015;08:49 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3367 S 18TH ST
151850115;07/04/2015;07:18 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3840 S 20TH PL
151850138;07/04/2015;11:40 PM;6.0;SHOPLIFTING;;;1300 W COLLEGE AV
151840036;07/03/2015;06:05 AM;6.0;ROBBERY;;;5145 S 20TH ST
151840067;07/03/2015;10:42 AM;6.0;MOTOR VEHICLE THEFT;;;3667 S 19TH ST
151840081;07/03/2015;12:17 PM;6.0;MOTOR VEHICLE THEFT;;;2327 W HOWARD AV
151840104;07/03/2015;11:41 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;4400 S 13TH ST
151840140;07/03/2015;07:42 PM;6.0;MOTOR VEHICLE THEFT;;;2131 W HOWARD AV
151830036;07/02/2015;09:10 AM;6.0;MOTOR VEHICLE THEFT;;;3432 S 19TH ST
151830063;07/02/2015;03:01 AM;6.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;3100 S 15TH PL
151830137;07/02/2015;08:49 PM;6.0;ROBBERY;;;3767 S 2ND ST
151830148;07/02/2015;10:38 PM;6.0;MOTOR VEHICLE THEFT;;;1415 W OHIO AV
151820032;07/01/2015;08:42 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3146 S 17TH ST
151820033;07/01/2015;08:15 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3753 S 16TH ST
151820099;07/01/2015;01:50 PM;6.0;MOTOR VEHICLE THEFT;;;3528 S 17TH ST
151820174;07/01/2015;09:15 PM;6.0;AGGRAVATED ASSAULT;;;3006 S 27TH ST
152120049;07/31/2015;10:06 AM;6.0;MOTOR VEHICLE THEFT;;;3832 S HERMAN ST
152120078;07/31/2015;12:23 PM;6.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;3461 S HOWELL AV
152120095;07/31/2015;05:25 PM;6.0;AGGRAVATED ASSAULT;;;2568 S GRAHAM ST
152120102;07/31/2015;04:22 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;230 E LINCOLN AV
152110057;07/30/2015;11:13 AM;6.0;MOTOR VEHICLE THEFT;;;1035 E CONWAY ST
152110077;07/30/2015;11:19 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;2975 S KINNICKINNIC AV #UPR
152110080;07/30/2015;01:55 PM;6.0;THEFT FROM MOTOR VEHICLE;;;1424 E PRYOR AV
152110081;07/30/2015;01:58 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2820 S 9TH PL
152110128;07/30/2015;07:08 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;2756 S LOGAN AV
152100019;07/29/2015;02:21 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;3335 S TAYLOR AV
152100149;07/29/2015;05:02 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1743 E HOWARD AV
152090073;07/28/2015;12:06 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;838 E WATERFORD AV #1
152090101;07/28/2015;02:12 PM;6.0;SHOPLIFTING;;;123 W OKLAHOMA AV
152090127;07/28/2015;05:29 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2977 S 13TH ST
152090137;07/28/2015;05:30 PM;6.0;ALL OTHER LARCENY;;;3585 S HOWELL AV
152070026;07/27/2015;12:32 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3027 S 12TH ST
152080050;07/27/2015;07:25 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;2209 S 1ST ST
152080080;07/27/2015;10:49 AM;6.0;THEFT FROM BUILDING;;;2820 S GREELEY ST
152080083;07/27/2015;12:14 PM;6.0;MOTOR VEHICLE THEFT;;;2568 S LENOX ST
152080100;07/27/2015;01:52 PM;6.0;THEFT FROM MOTOR VEHICLE;;;300 E DEWEY PL
152080144;07/27/2015;06:23 PM;6.0;THEFT FROM MOTOR VEHICLE;;;1208 E OKLAHOMA AV
152080180;07/27/2015;06:45 PM;2.0;SIMPLE ASSAULT;;;245 W LINCOLN AV
152080196;07/27/2015;10:37 PM;6.0;SIMPLE ASSAULT;;;3717 S CLEMENT AV #LWR
152080198;07/27/2015;11:08 PM;6.0;MOTOR VEHICLE THEFT;;;2400 S WOODWARD ST
152070024;07/26/2015;01:45 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3144 S 12TH ST
152070025;07/26/2015;01:45 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3130 S 12TH ST
152070037;07/26/2015;02:53 AM;6.0;ROBBERY;;;2965 S 11TH ST
152070051;07/26/2015;05:17 AM;2.0;ARSON;;;2632 S 9TH ST
152070059;07/26/2015;07:10 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3045 S 12TH ST #UPPR
152070060;07/26/2015;07:10 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3045 S 12TH ST #UPPR
152070061;07/26/2015;07:10 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3033 S 12TH ST
152070086;07/26/2015;11:27 AM;6.0;ROBBERY;;;2361 S AUSTIN ST #LOWER
152070107;07/26/2015;01:07 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3149 S HOWELL AV
152070125;07/26/2015;06:54 PM;2.0;THEFT FROM BUILDING;;;2682 S 7TH ST #UPR
152070132;07/26/2015;05:31 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2982 S CHASE AV
152060009;07/25/2015;12:46 AM;6.0;THEFT FROM MOTOR VEHICLE;;;2644 S FULTON ST
152060021;07/25/2015;12:46 AM;6.0;THEFT FROM MOTOR VEHICLE;;;2725 S FULTON ST
152060038;07/25/2015;05:39 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3955 S WHITNALL AV
152060082;07/25/2015;11:56 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;2151 S ROBINSON AV
152060147;07/25/2015;08:05 PM;6.0;MOTOR VEHICLE THEFT;;;3216 S 12TH ST
152050013;07/24/2015;01:23 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;2974 S 13TH ST
152050032;07/24/2015;06:50 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;2161 S ROBINSON AV
152050090;07/24/2015;12:32 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;2564 S SUPERIOR ST
152060113;07/24/2015;02:03 PM;6.0;ALL OTHER LARCENY;;;3407 S PINE AV
152040083;07/23/2015;12:54 PM;6.0;THEFT FROM BUILDING;;;207 E LINCOLN AV
152040186;07/23/2015;09:21 PM;2.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;2011 S 1ST ST
152030064;07/22/2015;09:25 AM;2.0;MOTOR VEHICLE THEFT;;;2503 S 7TH ST
152030079;07/22/2015;11:40 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1400 E MORGAN AV
152030126;07/22/2015;03:11 PM;6.0;SHOPLIFTING;;;250 W HOLT AV
152030213;07/22/2015;08:21 PM;6.0;ALL OTHER LARCENY;;;4064 S AUSTIN ST
152040010;07/22/2015;11:53 PM;6.0;ARSON;;;2840 S 7TH ST
152020011;07/21/2015;01:44 AM;6.0;AGGRAVATED ASSAULT;;;2627 S HOWELL AV #LWR
152020022;07/21/2015;04:58 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;2956 S 13TH ST
152020052;07/21/2015;09:58 AM;6.0;MOTOR VEHICLE THEFT;;;2949 S 8TH ST
152020098;07/21/2015;02:53 PM;6.0;THEFT FROM MOTOR VEHICLE;;;344 E DEWEY PL
152020121;07/21/2015;05:44 PM;6.0;ALL OTHER LARCENY;;;3219 S 7TH ST
152020128;07/21/2015;05:17 PM;6.0;SIMPLE ASSAULT;DISORDERLY CONDUCT;;3976 S LOGAN AV
152020155;07/21/2015;07:49 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3126 S BURRELL ST
152010038;07/20/2015;07:23 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1725 E ONTARIO ST
152010046;07/20/2015;07:09 AM;6.0;MOTOR VEHICLE THEFT;;;2955 S CALIFORNIA ST
152010070;07/20/2015;11:15 AM;6.0;BURGLARY/BREAKING AND ENTERING;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;2930 S MABBETT AV
152010104;07/20/2015;04:13 PM;6.0;MOTOR VEHICLE THEFT;;;510 E WILSON ST
152010111;07/20/2015;04:34 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2502 S 5TH ST
152010154;07/20/2015;07:03 PM;6.0;THEFT FROM MOTOR VEHICLE;;;2510 S KINNICKINNIC AV
152000134;07/19/2015;07:45 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2727 S 13TH ST
151990058;07/18/2015;09:32 AM;6.0;MOTOR VEHICLE THEFT;;;2833 S CLEMENT AV
151990059;07/18/2015;09:32 AM;6.0;MOTOR VEHICLE THEFT;;;2833 S CLEMENT AV
151990121;07/18/2015;05:44 PM;6.0;MOTOR VEHICLE THEFT;;;2965 S KINNICKINNIC AV
151990129;07/18/2015;06:50 PM;2.0;ALL OTHER LARCENY;;;2559-A S 9TH ST
151990177;07/18/2015;10:31 PM;6.0;SIMPLE ASSAULT;;;904 W DAKOTA ST
151990178;07/18/2015;11:12 PM;2.0;ROBBERY;;;2727 S 13TH ST
151980014;07/17/2015;01:42 AM;6.0;ROBBERY;;;727 E LINCOLN AV
151980018;07/17/2015;03:12 AM;6.0;MOTOR VEHICLE THEFT;;;2501 S DELAWARE AV
151980041;07/17/2015;08:52 AM;6.0;THEFT FROM MOTOR VEHICLE;;;2405 S AUSTIN ST
151980042;07/17/2015;08:51 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;3224 S 8TH ST
151980051;07/17/2015;11:09 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;900 W CLEVELAND AV
151980056;07/17/2015;10:05 AM;6.0;THEFT FROM MOTOR VEHICLE;;;648 E DOVER ST
151980064;07/17/2015;12:57 PM;6.0;MOTOR VEHICLE THEFT;;;2850 S 12TH ST
151980132;07/17/2015;06:37 PM;6.0;ALL OTHER LARCENY;;;3462 S 13TH ST
151980145;07/17/2015;10:31 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2258-C S CHASE AV
151980150;07/17/2015;03:57 PM;2.0;BURGLARY/BREAKING AND ENTERING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;2522-A S 7TH ST
151980155;07/17/2015;09:25 PM;6.0;SHOPLIFTING;;;369 E OKLAHOMA AV
151950089;07/16/2015;02:07 PM;2.0;THEFT FROM MOTOR VEHICLE;;;2011 S 1ST ST
151970019;07/16/2015;02:18 AM;6.0;MOTOR VEHICLE THEFT;;;3302 S 9TH PL
151970029;07/16/2015;08:49 AM;2.0;AGGRAVATED ASSAULT;;;2444 S 5TH PL
151970042;07/16/2015;08:25 AM;6.0;THEFT FROM BUILDING;;;3310 S HOWELL AV
151970053;07/16/2015;06:30 AM;6.0;MOTOR VEHICLE THEFT;;;2762 S LOGAN AV
151970074;07/16/2015;12:15 PM;6.0;MOTOR VEHICLE THEFT;;;3047 S HOWELL AV
151970143;07/16/2015;05:58 PM;6.0;ALL OTHER LARCENY;;;227 W HOLT AV
151970173;07/16/2015;10:28 PM;2.0;MOTOR VEHICLE THEFT;;;2713 S 15TH PL
151970174;07/16/2015;10:28 PM;6.0;ARSON;;;602 W OKLAHOMA AV #ALLEY
151960014;07/15/2015;01:45 AM;2.0;SIMPLE ASSAULT;;;2706 S 10TH ST
151960169;07/15/2015;06:16 PM;6.0;BURGLARY/BREAKING AND ENTERING;BURGLARY/BREAKING AND ENTERING;;3273 S CLEMENT AV
151960169;07/15/2015;06:16 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3273 S CLEMENT AV
151950011;07/14/2015;01:10 AM;6.0;SIMPLE ASSAULT;;;3009-A S 12TH ST
151950029;07/14/2015;06:27 AM;6.0;MOTOR VEHICLE THEFT;;;2376 S LENOX ST
151950085;07/14/2015;01:15 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2675 S 8TH ST
151950120;07/14/2015;01:50 PM;2.0;AGGRAVATED ASSAULT;;;2555 S 7TH ST
151950129;07/14/2015;04:10 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3985 S LENOX ST
151950130;07/14/2015;05:21 PM;6.0;ALL OTHER LARCENY;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;2540 S SHORE DR
151950147;07/14/2015;07:29 PM;6.0;THEFT FROM BUILDING;;;3921 S CLEMENT AV
151940035;07/13/2015;03:21 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3410 S ILLINOIS AV
151940063;07/13/2015;09:57 AM;2.0;MOTOR VEHICLE THEFT;;;2166 S 6TH ST
151940074;07/13/2015;09:24 AM;6.0;SIMPLE ASSAULT;LIQUOR LAW VIOLATIONS;;3733 S CLEMENT AV
151940088;07/13/2015;09:14 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;100 E MONTANA ST
151940150;07/13/2015;04:46 PM;6.0;SHOPLIFTING;;;250 W HOLT AV
151930013;07/12/2015;12:33 AM;6.0;SIMPLE ASSAULT;;;500 W HOLT AV
151930030;07/12/2015;03:24 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3108 S 12TH ST
151930041;07/12/2015;05:15 AM;6.0;ROBBERY;;;1181 W MANITOBA ST
151930098;07/12/2015;01:59 PM;6.0;THEFT FROM BUILDING;;;2800 S KINNICKINNIC AV
151930104;07/12/2015;01:29 PM;6.0;INTIMIDATION;;;1309 E WARNIMONT AV
151930126;07/12/2015;03:15 PM;6.0;AGGRAVATED ASSAULT;;;2871 S 11TH ST
151930132;07/12/2015;01:45 PM;6.0;THEFT FROM BUILDING;;;2944 S 11TH ST
151920056;07/11/2015;07:49 AM;6.0;SHOPLIFTING;;;150 W HOLT AV
151920107;07/11/2015;01:47 PM;6.0;SIMPLE ASSAULT;;;4112 S LENOX PL
151920117;07/11/2015;05:41 PM;6.0;MOTOR VEHICLE THEFT;;;2909 S HERMAN ST
151920144;07/11/2015;07:53 PM;6.0;THEFT FROM MOTOR VEHICLE;;;553 E DOVER ST
151910040;07/10/2015;06:28 AM;6.0;MOTOR VEHICLE THEFT;;;3020 S 12TH ST
151910048;07/10/2015;07:56 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3929 S WHITNALL AV
151910071;07/10/2015;10:28 AM;2.0;MOTOR VEHICLE THEFT;;;500 W GRANT ST
151910096;07/10/2015;01:00 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1124 E PRYOR AV
151910115;07/10/2015;01:47 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;220 E SMITH ST
151910201;07/10/2015;11:00 PM;6.0;AGGRAVATED ASSAULT;;;3162 S NEVADA ST
