Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
062660051;09/23/2006;09:58 AM;2.0;MOTOR VEHICLE THEFT;;;;3568 S 3RD ST
062660068;09/23/2006;09:40 AM;2.0;ALL OTHER LARCENY;;;;5311 S HOWELL AV
062660181;09/23/2006;06:29 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;4960 S 13TH ST
062650040;09/22/2006;08:32 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;1716 W LINCOLN AV
062650107;09/22/2006;01:59 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3267 S 16TH ST
062650108;09/22/2006;02:01 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;4610 S 20TH ST
062640071;09/21/2006;10:23 AM;2.0;MOTOR VEHICLE THEFT;;;;501 W EDGERTON AV
062640088;09/21/2006;01:48 PM;6.0;ALL OTHER LARCENY;;;;3716 S 27TH ST
062640104;09/21/2006;01:51 PM;6.0;THEFT FROM BUILDING;COUNTERFEITING/FORGERY;;;3006 S 27TH ST
062640116;09/21/2006;04:14 PM;2.0;ALL OTHER LARCENY;;;;3237 S 16TH ST
062640196;09/21/2006;08:53 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;4424 S HOWELL AV #A
062640204;09/21/2006;06:08 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2053 W WARNIMONT AV #1
062630010;09/20/2006;12:39 AM;2.0;MOTOR VEHICLE THEFT;;;;110 W LAYTON AV
062630033;09/20/2006;07:48 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3133 S 25TH ST
062630052;09/20/2006;07:54 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;5700 S 27TH ST
062630086;09/20/2006;12:42 PM;2.0;SIMPLE ASSAULT;;;;4352 S QUINCY AV
062630115;09/20/2006;03:24 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;1913 W BECHER ST
062630123;09/20/2006;03:47 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1910 W GOLDCREST AV
062620018;09/19/2006;01:37 AM;6.0;TRESPASSING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3168 S 25TH ST
062620086;09/19/2006;10:19 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4177 S HOWELL AV
062620112;09/19/2006;11:47 AM;2.0;ALL OTHER LARCENY;;;;5110 S 6TH ST
062620253;09/19/2006;09:27 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5401 S 24TH ST
062610044;09/18/2006;07:25 AM;2.0;MOTOR VEHICLE THEFT;;;;1721 W LINCOLN AV
062610061;09/18/2006;08:50 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6268 S 23RD ST
062610063;09/18/2006;09:02 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4707 S 13TH ST
062610067;09/18/2006;06:00 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1432 W EDGERTON AV
062610115;09/18/2006;09:02 AM;2.0;ALL OTHER LARCENY;;;;5105 S HOWELL AV
062610154;09/18/2006;04:26 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;4960 S 13TH ST
062610212;09/18/2006;03:53 PM;2.0;MOTOR VEHICLE THEFT;;;;4600 S 13TH ST
062610227;09/18/2006;08:07 PM;6.0;ALL OTHER LARCENY;;;;2500 W OKLAHOMA AV
062600021;09/17/2006;03:48 AM;2.0;MOTOR VEHICLE THEFT;;;;6401 S 13TH ST
062600050;09/17/2006;03:19 AM;2.0;AGGRAVATED ASSAULT;;;;2708 S 20TH ST
062600050;09/17/2006;03:19 AM;2.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;2708 S 20TH ST
062600085;09/17/2006;11:13 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2441 S 19TH ST
062600094;09/17/2006;12:25 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;505 W PLAINFIELD AV
062600135;09/17/2006;03:47 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;3237 S 16TH ST
062600152;09/17/2006;05:03 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4747 S HOWELL AV
062600163;09/17/2006;02:42 PM;2.0;ALL OTHER LARCENY;;;;1300 W COLLEGE AV
062600167;09/17/2006;04:23 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2946 W WANDA AV
062600169;09/17/2006;05:46 PM;2.0;ALL OTHER LARCENY;;;;4801 S 2ND ST
062600224;09/17/2006;10:55 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;4572 S 14TH ST
062590050;09/16/2006;07:35 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3700 S 15TH ST
062590053;09/16/2006;07:48 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4929 S HOWELL AV
062590070;09/16/2006;09:54 AM;6.0;ALL OTHER LARCENY;;;;2240 W ALVINA AV
062590127;09/16/2006;02:21 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;4747 S HOWELL AV
062590136;09/16/2006;03:14 PM;6.0;ALL OTHER LARCENY;;;;4600 S 27TH ST
062590208;09/16/2006;10:00 PM;2.0;MOTOR VEHICLE THEFT;;;;500 W HOWARD AV
062600009;09/16/2006;08:49 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2301 W PLAINFIELD AV #4
062580023;09/15/2006;12:10 AM;2.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5881 S HOWELL AV
062580114;09/15/2006;01:53 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;4635 S 20TH ST
062580115;09/15/2006;01:53 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;4635 S 20TH ST
062580157;09/15/2006;05:22 PM;2.0;SIMPLE ASSAULT;;;;523-A E ARMOUR AV
062580183;09/15/2006;08:24 PM;6.0;ALL OTHER LARCENY;;;;2500 W OKLAHOMA AV
062580213;09/15/2006;10:31 PM;2.0;SIMPLE ASSAULT;;;;3672 S 5TH ST
062570012;09/14/2006;12:09 AM;6.0;ROBBERY;;;;2012 W COLLEGE AV
062570074;09/14/2006;10:16 AM;2.0;ALL OTHER LARCENY;;;;4747 S HOWELL AV
062570091;09/14/2006;11:20 AM;2.0;ALL OTHER LARCENY;;;;5518 S 13TH ST
062570095;09/14/2006;09:13 AM;2.0;ALL OTHER LARCENY;;;;4747 S HOWELL AV
062570096;09/14/2006;09:13 AM;2.0;ALL OTHER LARCENY;;;;4747 S HOWELL AV
062570097;09/14/2006;09:13 AM;2.0;ALL OTHER LARCENY;;;;4747 S HOWELL AV
062570098;09/14/2006;09:13 AM;2.0;ALL OTHER LARCENY;;;;4747 S HOWELL AV
062570099;09/14/2006;09:13 AM;2.0;ALL OTHER LARCENY;;;;4747 S HOWELL AV
062570132;09/14/2006;03:02 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2213 S 18TH ST
062570165;09/14/2006;05:15 PM;6.0;ALL OTHER LARCENY;;;;3726 S 27TH ST
062570208;09/14/2006;08:14 PM;2.0;MOTOR VEHICLE THEFT;;;;4600 S 13TH ST
062580006;09/14/2006;10:30 PM;6.0;MOTOR VEHICLE THEFT;;;;3069 W GREEN AV
062560056;09/13/2006;08:33 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;4601 S 1ST ST #306
062560129;09/13/2006;04:03 PM;2.0;MOTOR VEHICLE THEFT;;;;5300 S HOWELL AV
062560130;09/13/2006;03:54 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6237 S 13TH ST
062560157;09/13/2006;05:17 PM;6.0;ALL OTHER LARCENY;;;;2000 W HOWARD AV
062560176;09/13/2006;05:12 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1938 W GRANT ST
062560184;09/13/2006;06:18 PM;2.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4588 S 20TH ST #2
062550035;09/12/2006;08:07 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;1300 W COLLEGE AV
062550161;09/12/2006;05:25 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5463 S 13TH ST
062540035;09/11/2006;07:56 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2827 W PARNELL AV
062540056;09/11/2006;09:41 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;3128 S 18TH ST
062540108;09/11/2006;12:08 PM;2.0;MOTOR VEHICLE THEFT;;;;4400 S 13TH ST
062540137;09/11/2006;02:34 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;1515 W OKLAHOMA AV
062540166;09/11/2006;04:28 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;200 W VOGEL AV
062530144;09/10/2006;12:21 PM;2.0;AGGRAVATED ASSAULT;;;;1822 W WINDLAKE AV
062530175;09/10/2006;07:24 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6160 S 6TH ST #S15
062520024;09/09/2006;01:43 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1919 W WINDLAKE AV
062520025;09/09/2006;02:48 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3942 S 1ST PL
062520056;09/09/2006;08:55 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;4751 S 13TH ST
062520057;09/09/2006;08:05 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;545 W LAYTON AV
062520079;09/09/2006;10:29 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6160 S 6TH ST
062520087;09/09/2006;11:00 AM;2.0;ALL OTHER LARCENY;;;;4522 S QUINCY AV
062520089;09/09/2006;11:13 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;1403 W MORGAN AV
062520130;09/09/2006;12:38 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6160 S 6TH ST #E6
062520134;09/09/2006;03:03 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6160 S 6TH ST
062520169;09/09/2006;06:07 PM;6.0;MOTOR VEHICLE THEFT;;;;4100 S 27TH ST
062520189;09/09/2006;05:31 PM;2.0;INTIMIDATION;DISORDERLY CONDUCT;;;3561 S 17TH ST #LOWER
062510042;09/08/2006;06:16 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;180 W GRANGE AV
062510356;09/08/2006;04:52 PM;2.0;ALL OTHER LARCENY;;;;3313 S 14TH ST
062510379;09/08/2006;06:40 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2230 W LAYTON AV #319
062520008;09/08/2006;10:12 PM;6.0;ALL OTHER LARCENY;;;;3906 S 27TH ST
062520009;09/08/2006;10:50 PM;2.0;BURGLARY/BREAKING AND ENTERING;THEFT FROM MOTOR VEHICLE;;;3744 S 20TH ST
062520009;09/08/2006;10:50 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;3744 S 20TH ST
062500102;09/07/2006;02:05 PM;2.0;ALL OTHER LARCENY;;;;4634 S 13TH ST
062490061;09/06/2006;11:55 AM;6.0;MOTOR VEHICLE THEFT;;;;5727 S 27TH ST
062490069;09/06/2006;11:00 AM;2.0;MOTOR VEHICLE THEFT;;;;4161 S HOWELL AV
062500002;09/06/2006;11:59 PM;2.0;MOTOR VEHICLE THEFT;;;;3138 S 15TH PL
062480012;09/05/2006;02:05 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2001 W GRANGE AV
062480031;09/05/2006;06:03 AM;2.0;MOTOR VEHICLE THEFT;;;;4226 S 4TH ST
062480117;09/05/2006;11:58 AM;2.0;MOTOR VEHICLE THEFT;;;;2242 S 17TH ST
062480200;09/05/2006;07:23 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5862 S 13TH ST
062480239;09/05/2006;10:31 PM;2.0;MOTOR VEHICLE THEFT;;;;3105 S 15TH PL
062490004;09/05/2006;11:59 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;4747 S HOWELL AV
062470042;09/04/2006;08:50 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4570 S LOGAN AV
062470075;09/04/2006;12:12 PM;6.0;ALL OTHER LARCENY;;;;2034 W RAMSEY AV
062470119;09/04/2006;04:32 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3174 S 18TH ST
062470199;09/04/2006;09:58 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2000 W COLLEGE AVE
062460104;09/03/2006;01:41 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;1601 W HOWARD AV
062460125;09/03/2006;02:54 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;3979 S HOWELL AV
062460173;09/03/2006;07:38 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;4601 S 1ST ST
062470001;09/03/2006;11:07 PM;2.0;ALL OTHER LARCENY;;;;3844 S 15TH ST
062450026;09/02/2006;02:22 AM;2.0;INTIMIDATION;;;;1232 W LAYTON AV
062450061;09/02/2006;09:22 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4412 S PINE AV
062450077;09/02/2006;10:59 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2226 S 20TH ST
062450078;09/02/2006;11:10 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5274 S 23RD ST
062450106;09/02/2006;01:09 PM;6.0;ALL OTHER LARCENY;;;;2700 W RAMSEY AV
062450150;09/02/2006;03:30 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;4326 S AUSTIN ST
062450179;09/02/2006;07:40 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;411 W HOLT AV
062450185;09/02/2006;07:57 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;4747 S HOWELL AV
062440006;09/01/2006;03:40 AM;2.0;MOTOR VEHICLE THEFT;;;;6160 S 6TH ST
062440056;09/01/2006;08:27 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;4602 S 1ST ST
062440086;09/01/2006;10:59 AM;2.0;MOTOR VEHICLE THEFT;;;;5300 S HOWELL AV
062440171;09/01/2006;09:11 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3314 S 15TH PL
062440182;09/01/2006;10:45 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4858 S 26TH ST
062730040;09/30/2006;04:07 AM;2;SIMPLE ASSAULT;;;;3279 S KINNICKINNIC AV #4
062730110;09/30/2006;02:59 PM;2;MOTOR VEHICLE THEFT;;;;4036 S NEVADA ST
062730130;09/30/2006;03:57 PM;2;BURGLARY/BREAKING AND ENTERING;;;;3462 S 10TH ST
062730156;09/30/2006;07:12 PM;2;ALL OTHER LARCENY;;;;2478 S 5TH PL
062730180;09/30/2006;10:07 PM;2;ALL OTHER LARCENY;;;;2676 S 7TH ST
062720062;09/29/2006;08:35 AM;2;BURGLARY/BREAKING AND ENTERING;;;;514 E OTJEN ST
062720093;09/29/2006;09:18 AM;2;BURGLARY/BREAKING AND ENTERING;;;;530 E RUSSELL AV
062720146;09/29/2006;03:01 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2421 S WENTWORTH AV
062720158;09/29/2006;02:51 PM;2;SHOPLIFTING;DISORDERLY CONDUCT;;;2950 S CHASE AV
062720176;09/29/2006;04:42 PM;2;ALL OTHER LARCENY;;;;2701 S CHASE AV
062720215;09/29/2006;06:02 PM;2;BURGLARY/BREAKING AND ENTERING;;;;2867 E RHODE ISLAND AV
062710104;09/28/2006;11:16 AM;2;PURSE SNATCHING;;;;125 E OKLAHOMA AV
062710110;09/28/2006;01:56 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2636 S LOGAN AV
062710140;09/28/2006;03:43 PM;2;ALL OTHER LARCENY;;;;3040 S SUPERIOR ST
062710174;09/28/2006;05:18 PM;2;ALL OTHER LARCENY;;;;2731 S BURRELL ST
062710179;09/28/2006;06:47 PM;2;ALL OTHER LARCENY;;;;2738 S SUPERIOR ST
062710181;09/28/2006;05:49 PM;2;SHOPLIFTING;;;;2963 S 13TH ST
062700065;09/27/2006;10:19 AM;2;MOTOR VEHICLE THEFT;;;;2619 S 9TH PL
062700067;09/27/2006;11:26 AM;2;ALL OTHER LARCENY;;;;2537 S AUSTIN ST
062700073;09/27/2006;11:44 AM;2;MOTOR VEHICLE THEFT;;;;329 W ARTHUR CT
062700081;09/27/2006;11:37 AM;2;MOTOR VEHICLE THEFT;;;;3169 S CLEMENT AV
062700125;09/27/2006;02:54 PM;2;THEFT FROM MOTOR VEHICLE;;;;100 E MONTANA ST
062700167;09/27/2006;05:00 PM;2;BURGLARY/BREAKING AND ENTERING;;;;2475 S 5TH PL #A
062700207;09/27/2006;09:22 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;400 W ROSEDALE AV
062700225;09/27/2006;09:41 PM;2;ALL OTHER LARCENY;;;;3928 S LOGAN AV
062690045;09/26/2006;07:38 AM;2;THEFT FROM MOTOR VEHICLE;;;;3411 S HOWELL AV
062690120;09/26/2006;12:27 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;270 E HOLT AV
062690181;09/26/2006;04:56 PM;2;ALL OTHER LARCENY;;;;2643 S 3RD ST
062690254;09/26/2006;06:28 PM;2;MOTOR VEHICLE THEFT;;;;3299 S 3RD ST
062690263;09/26/2006;08:14 PM;6;ROBBERY;;;;3156 S 11TH ST
062690265;09/26/2006;09:11 PM;2;AGGRAVATED ASSAULT;;;;2329 S 5TH PL #UPPER
062680057;09/25/2006;08:21 AM;2;THEFT FROM MOTOR VEHICLE;;;;3200 S 3RD ST
062680059;09/25/2006;07:59 AM;2;MOTOR VEHICLE THEFT;;;;3174 S LENOX ST
062680089;09/25/2006;09:16 AM;2;ALL OTHER LARCENY;;;;2325 S HOWELL AV #804
062680120;09/25/2006;11:48 AM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3666 S CLEMENT AV
062680132;09/25/2006;12:10 PM;2;BURGLARY/BREAKING AND ENTERING;;;;3222 S LENOX ST
062680174;09/25/2006;03:48 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2422 S LOGAN AV
062680264;09/25/2006;08:28 PM;2;THEFT FROM MOTOR VEHICLE;;;;353 E NORWICH ST
062670051;09/24/2006;08:26 AM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2841 S 5TH CT
062670086;09/24/2006;11:32 AM;2;SIMPLE ASSAULT;;;;2245-A S LENOX ST
062670093;09/24/2006;12:18 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2701 S CHASE AV
062670095;09/24/2006;12:34 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3256 S 10TH ST
062670101;09/24/2006;01:03 PM;2;THEFT FROM MOTOR VEHICLE;;;;2701 S CHASE AV
062670127;09/24/2006;03:38 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2754 S LENOX ST
062670165;09/24/2006;06:27 PM;2;THEFT FROM MOTOR VEHICLE;;;;2701 S CHASE AV
062670167;09/24/2006;06:41 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2942 S 13TH ST
062660127;09/23/2006;02:27 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;150 W HOLT AV
062660185;09/23/2006;07:00 PM;2;THEFT FROM MOTOR VEHICLE;;;;2701 S CHASE AV
062660212;09/23/2006;10:04 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2701 S CHASE AV
062650030;09/22/2006;06:15 AM;2;MOTOR VEHICLE THEFT;;;;119 E VAN BECK AV
062650068;09/22/2006;10:30 AM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2717 S 12TH ST
062650093;09/22/2006;09:52 AM;2;ROBBERY;;;;3074 S 13TH ST
062650150;09/22/2006;04:25 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;211 E DOVER ST
062650159;09/22/2006;12:29 PM;2;BURGLARY/BREAKING AND ENTERING;;;;2659 S 8TH ST
062650161;09/22/2006;10:48 AM;2;BURGLARY/BREAKING AND ENTERING;;;;2747 S KINNICKINNIC AV
062650164;09/22/2006;04:52 PM;2;THEFT FROM MOTOR VEHICLE;;;;2865 S 9TH ST
062650169;09/22/2006;05:37 PM;2;SIMPLE ASSAULT;;;;3264 S AUSTIN ST
062650175;09/22/2006;04:40 PM;2;BURGLARY/BREAKING AND ENTERING;;;;351 E WILSON ST
062650183;09/22/2006;07:10 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1338-A W OKLAHOMA AV
062640035;09/21/2006;08:25 AM;2;THEFT FROM MOTOR VEHICLE;;;;2969 S HOWELL AV
062640045;09/21/2006;09:25 AM;2;ALL OTHER LARCENY;;;;2969 S HOWELL AV
062640100;09/21/2006;02:30 PM;NONE;MOTOR VEHICLE THEFT;;;;2300 E NOCK ST
062640114;09/21/2006;02:01 PM;2;MOTOR VEHICLE THEFT;;;;522 W LINCOLN AV
062640181;09/21/2006;03:30 AM;2;ROBBERY;;;;620 W OKLAHOMA AV
062630020;09/20/2006;04:00 AM;2;MOTOR VEHICLE THEFT;;;;2605 S 9TH ST #A
062630027;09/20/2006;05:16 AM;2;SIMPLE ASSAULT;;;;245 W LINCOLN AV
062630061;09/20/2006;10:14 AM;2;MOTOR VEHICLE THEFT;;;;2525 S LOGAN AV
062630131;09/20/2006;04:24 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2644 S 3RD ST
062630186;09/20/2006;06:13 PM;2;MOTOR VEHICLE THEFT;;;;2513 S AUSTIN ST
062640020;09/20/2006;11:35 PM;2;BURGLARY/BREAKING AND ENTERING;;;;2674 S 9TH ST
062620033;09/19/2006;06:30 AM;2;SIMPLE ASSAULT;;;;3134 S CALIFORNIA ST
062620048;09/19/2006;08:42 AM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2436 S 6TH ST
062620056;09/19/2006;08:49 AM;2;THEFT FROM MOTOR VEHICLE;;;;2351 S LOGAN AV
062620072;09/19/2006;09:15 AM;2;THEFT FROM MOTOR VEHICLE;;;;2968 S MABBETT AV
062620076;09/19/2006;10:54 AM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3159 S BRISBANE AV
062620113;09/19/2006;12:04 PM;2;ROBBERY;;;;620 W OKLAHOMA AV
062620123;09/19/2006;12:00 PM;2;MOTOR VEHICLE THEFT;;;;1503 E TRIPOLI AV
062620127;09/19/2006;01:25 PM;2;THEFT FROM MOTOR VEHICLE;;;;2751 S LENOX ST
062620152;09/19/2006;02:22 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3666 S CLEMENT AV
062620154;09/19/2006;03:22 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1911 S ALLIS ST
062620177;09/19/2006;03:46 PM;2;BURGLARY/BREAKING AND ENTERING;;;;4010 S HOWELL AV #A
062620191;09/19/2006;05:29 PM;2;THEFT FROM MOTOR VEHICLE;;;;3240 S BURRELL ST
062610039;09/18/2006;04:58 AM;2;MOTOR VEHICLE THEFT;;;;3206 S 11TH ST
062610111;09/18/2006;11:15 AM;2;MOTOR VEHICLE THEFT;;;;3287 S KINNICKINNIC AV
062610112;09/18/2006;01:31 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1103 E MANITOBA ST
062610114;09/18/2006;12:33 PM;2;ROBBERY;;;;1032 W DAKOTA ST
062610150;09/18/2006;12:49 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2929 S 14TH ST
062610166;09/18/2006;04:41 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;421 E WARNIMONT AV
062610184;09/18/2006;02:57 PM;2;MOTOR VEHICLE THEFT;;;;2935 S MABBETT AV
062610241;09/18/2006;09:06 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3400 S GRIFFIN AV
062600015;09/17/2006;12:04 AM;2;ROBBERY;;;;2401 S HOWELL AV
062600015;09/17/2006;12:04 AM;2;SIMPLE ASSAULT;;;;2401 S HOWELL AV
062600039;09/17/2006;05:23 AM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2637 S 9TH ST
062600041;09/17/2006;03:52 AM;2;AGGRAVATED ASSAULT;BURGLARY/BREAKING AND ENTERING;;;601 E HOMER ST
062600042;09/17/2006;05:54 AM;2;ALL OTHER LARCENY;;;;2325 S HOWELL AV
062600073;09/17/2006;08:23 AM;2;BURGLARY/BREAKING AND ENTERING;;;;111 E OHIO AV
062600077;09/17/2006;10:22 AM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1200 W DAKOTA ST
062600098;09/17/2006;10:34 AM;2;MOTOR VEHICLE THEFT;;;;740 E LINUS ST
062600111;09/17/2006;01:26 PM;2;THEFT FROM MOTOR VEHICLE;;;;2701 S CHASE AV
062600120;09/17/2006;02:31 PM;2;THEFT FROM MOTOR VEHICLE;;;;2742 S 15TH ST
062600127;09/17/2006;02:56 PM;2;THEFT FROM MOTOR VEHICLE;;;;2762 S 16TH ST
062600132;09/17/2006;11:25 AM;2;MOTOR VEHICLE THEFT;;;;2571 S LOGAN AV
062600140;09/17/2006;03:22 PM;2;THEFT FROM MOTOR VEHICLE;;;;2701 S CHASE AV
062600142;09/17/2006;12:20 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;603 W MANITOBA ST
062600154;09/17/2006;02:15 PM;2;MOTOR VEHICLE THEFT;;;;2351 S LENOX ST
062590073;09/16/2006;08:00 AM;2;BURGLARY/BREAKING AND ENTERING;;;;445 W OKLAHOMA AV
062590102;09/16/2006;11:26 AM;2;MOTOR VEHICLE THEFT;;;;2134 S 6TH ST
062590139;09/16/2006;01:40 PM;2;AGGRAVATED ASSAULT;;;;3333 S CLEMENT AV
062590207;09/16/2006;09:58 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2806 S 6TH ST
062590219;09/16/2006;10:20 PM;2;SIMPLE ASSAULT;;;;3338 S WHITNALL AV #4
062610124;09/16/2006;05:00 PM;;HOMICIDE;;;;2867 S KINNICKINNIC AV
062580049;09/15/2006;07:06 AM;2;BURGLARY/BREAKING AND ENTERING;;;;2620 S 3RD ST
062580077;09/15/2006;08:58 AM;2;MOTOR VEHICLE THEFT;;;;2971 S 11TH ST
062580142;09/15/2006;04:15 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2988 S KINNICKINNIC AV
062580156;09/15/2006;05:14 PM;2;SIMPLE ASSAULT;;;;2753 S 14TH ST
062580212;09/15/2006;06:33 PM;2;BURGLARY/BREAKING AND ENTERING;;;;2708 S SHORE DR #B
062590007;09/15/2006;06:33 PM;2;BURGLARY/BREAKING AND ENTERING;;;;2708 S SHORE DR #C
062590008;09/15/2006;06:33 PM;2;BURGLARY/BREAKING AND ENTERING;;;;2708 S SHORE DR #A
