Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
063160034;11/12/2006;04:53 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3063 N 57TH ST
063160065;11/12/2006;08:47 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;2754 N 70TH ST
063160066;11/12/2006;08:52 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;3059 N 75TH ST
063160067;11/12/2006;09:03 AM;7.0;ALL OTHER LARCENY;;;;6055 W APPLETON AV
063160073;11/12/2006;09:26 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2502 N 53RD ST
063160152;11/12/2006;05:58 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2935 N 68TH ST
063160170;11/12/2006;08:11 PM;7.0;ALL OTHER LARCENY;;;;2866 N 51ST ST
063160180;11/12/2006;08:54 PM;3.0;MOTOR VEHICLE THEFT;;;;8304 W DANA ST
063160183;11/12/2006;07:41 PM;3.0;ALL OTHER LARCENY;;;;2044 N 55TH ST
063150034;11/11/2006;03:08 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;;1050 N 47TH ST
063150040;11/11/2006;07:35 AM;7.0;SIMPLE ASSAULT;;;;3027 N 61ST ST
063150052;11/11/2006;08:20 AM;7.0;ROBBERY;;;;5310 W CENTER ST
063150066;11/11/2006;11:09 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2638 N 56TH ST
063150095;11/11/2006;01:27 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1536 N 48TH ST
063150160;11/11/2006;08:13 PM;3.0;PURSE SNATCHING;;;;5210 W NORTH AV
063150180;11/11/2006;06:37 PM;3.0;MOTOR VEHICLE THEFT;;;;624 S 63RD ST
063160023;11/11/2006;11:28 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;5502 W CENTER ST
063140063;11/10/2006;08:53 AM;3.0;MOTOR VEHICLE THEFT;;;;9142 W CHESTER ST
063140070;11/10/2006;09:03 AM;3.0;MOTOR VEHICLE THEFT;;;;2215 N 56TH ST #UPPER
063140077;11/10/2006;10:21 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3505 W MT VERNON AV
063140101;11/10/2006;10:29 AM;7.0;ALL OTHER LARCENY;;;;3533 N 64TH ST
063140103;11/10/2006;08:41 AM;3.0;ARSON;;;;5323 W CENTER ST
063140103;11/10/2006;08:41 AM;3.0;BURGLARY/BREAKING AND ENTERING;ARSON;;;5323 W CENTER ST
063140123;11/10/2006;11:41 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5549 W PHILIP PL
063140144;11/10/2006;02:18 PM;7.0;ROBBERY;;;;3109 N 53RD ST
063140182;11/10/2006;08:00 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6001 W BURLEIGH ST
063140184;11/10/2006;07:36 PM;3.0;SIMPLE ASSAULT;;;;2350 N 53RD ST #1
063130036;11/09/2006;04:08 AM;7.0;ROBBERY;;;;6125 W BURLEIGH ST
063130042;11/09/2006;07:52 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5414 W VLIET ST
063130066;11/09/2006;07:40 AM;7.0;MOTOR VEHICLE THEFT;;;;2744 N 55TH ST
063130083;11/09/2006;10:46 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2640 N 57TH ST
063130144;11/09/2006;10:21 AM;7.0;ALL OTHER LARCENY;;;;7101 W LISBON AV
063130146;11/09/2006;03:50 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;452 S 72ND ST
063130153;11/09/2006;04:08 PM;3.0;ALL OTHER LARCENY;;;;4816 W WISCONSIN AV
063130163;11/09/2006;05:00 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;170 N 91ST ST
063130165;11/09/2006;05:30 PM;7.0;MOTOR VEHICLE THEFT;;;;5823 W APPLETON AV
063130170;11/09/2006;05:34 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5724 W ROOSEVELT DR
063130185;11/09/2006;06:35 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;7120 W CHAMBERS CT
063130202;11/09/2006;07:36 PM;7.0;MOTOR VEHICLE THEFT;;;;2927 N 70TH ST
063130210;11/09/2006;08:30 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6720 W MOLTKE AV
063130214;11/09/2006;08:18 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6720 W MOLTKE AV
063140009;11/09/2006;11:38 PM;7.0;MOTOR VEHICLE THEFT;;;;6316 W APPLETON AV
063140041;11/09/2006;10:01 AM;7.0;ALL OTHER LARCENY;;;;2851 N 51ST ST
063120008;11/08/2006;12:32 AM;3.0;AGGRAVATED ASSAULT;;;;530 N 52ND ST
063120027;11/08/2006;02:26 AM;7.0;SIMPLE ASSAULT;;;;3076 N 72ND ST #1
063120029;11/08/2006;02:26 AM;7.0;SIMPLE ASSAULT;;;;3076 N 72ND ST #1
063120119;11/08/2006;02:36 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7002 W CENTER ST
063120160;11/08/2006;04:53 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5000 W BURLEIGH ST
063120176;11/08/2006;05:42 PM;7.0;ALL OTHER LARCENY;;;;6200 W CENTER ST
063120204;11/08/2006;06:47 PM;3.0;SIMPLE ASSAULT;;;;5500 W CLARKE ST
063120235;11/08/2006;10:05 PM;7.0;SIMPLE ASSAULT;;;;5500 W CENTER ST
063130034;11/08/2006;09:41 PM;3.0;MOTOR VEHICLE THEFT;;;;2632 N 54TH ST
063100170;11/07/2006;01:12 AM;3.0;MOTOR VEHICLE THEFT;;;;5230 W LISBON AV
063110004;11/07/2006;03:04 AM;7.0;MOTOR VEHICLE THEFT;;;;3269 N 58TH ST
063110018;11/07/2006;03:24 AM;3.0;MOTOR VEHICLE THEFT;;;;1557 N 50TH PL
063110024;11/07/2006;03:56 AM;3.0;MOTOR VEHICLE THEFT;THEFT FROM MOTOR VEHICLE;;;2158 N 53RD ST
063110113;11/07/2006;01:28 PM;7.0;SIMPLE ASSAULT;;;;5000 W CHAMBERS ST
063110164;11/07/2006;05:24 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2929 N 52ND ST
063110179;11/07/2006;02:21 PM;7.0;ALL OTHER LARCENY;;;;7137 W APPLETON AV #1
063110182;11/07/2006;06:54 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2518 N 54TH ST
063110204;11/07/2006;08:33 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5225 W VLIET ST
063110232;11/07/2006;08:11 PM;7.0;MOTOR VEHICLE THEFT;;;;5800 W PHILIP PL
063140086;11/07/2006;01:17 PM;3.0;ALL OTHER LARCENY;;;;618 N 90TH ST
063540121;11/07/2006;07:15 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;2909 N 59TH ST
063100051;11/06/2006;06:55 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5061 W STATE ST
063100154;11/06/2006;02:30 PM;7.0;MOTOR VEHICLE THEFT;;;;3069 N 52ND ST
063100158;11/06/2006;10:37 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;;640 S 70TH ST
063100215;11/06/2006;11:20 PM;3.0;ROBBERY;;;;101 S DANA CT
063100238;11/06/2006;07:07 PM;3.0;AGGRAVATED ASSAULT;;;;9000 W WISCONSIN AV
063080118;11/05/2006;06:30 AM;3.0;ALL OTHER LARCENY;;;;5428 W NORTH AV
063080122;11/05/2006;04:30 AM;3.0;ALL OTHER LARCENY;;;;5428 W NORTH AV
063090024;11/05/2006;01:55 AM;3.0;MOTOR VEHICLE THEFT;;;;6112 W MAIN ST
063090030;11/05/2006;02:49 AM;3.0;AGGRAVATED ASSAULT;;;;2602 N 56TH ST
063090037;11/05/2006;04:00 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;7101 W LISBON AV
063090046;11/05/2006;06:52 AM;7.0;SIMPLE ASSAULT;;;;3425-A N 54TH ST
063090095;11/05/2006;10:15 AM;7.0;MOTOR VEHICLE THEFT;;;;6960 W APPLETON AV #3
063090123;11/05/2006;02:57 PM;3.0;MOTOR VEHICLE THEFT;;;;5428 W NORTH AV
063090148;11/05/2006;03:46 PM;3.0;SIMPLE ASSAULT;;;;2031 N HI MOUNT BL
063090152;11/05/2006;04:46 PM;7.0;ALL OTHER LARCENY;;;;7101 W LISBON AV
063090182;11/05/2006;08:11 PM;7.0;MOTOR VEHICLE THEFT;;;;2834 N 52ND ST
063090208;11/05/2006;07:33 PM;7.0;ROBBERY;;;;7343 W APPLETON AV
063080036;11/04/2006;07:51 AM;7.0;ALL OTHER LARCENY;;;;7333 W LISBON AV
063080055;11/04/2006;06:51 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;1265 N 46TH ST
063080080;11/04/2006;10:48 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;7202 W NASH ST
063080096;11/04/2006;10:44 AM;3.0;MOTOR VEHICLE THEFT;;;;1319 N 46TH ST
063080107;11/04/2006;12:16 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;5100 W BURLEIGH ST
063080114;11/04/2006;02:41 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4115 W HIGHLAND BL
063080129;11/04/2006;10:09 AM;3.0;ARSON;;;;5540 W LISBON AV
063080162;11/04/2006;03:09 PM;7.0;MOTOR VEHICLE THEFT;;;;3169 N 49TH ST
063080193;11/04/2006;10:30 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3001 N 68TH ST
063120117;11/04/2006;02:00 PM;4.0;SIMPLE ASSAULT;;;;409 S 94 PLACE
063070060;11/03/2006;10:39 AM;3.0;AGGRAVATED ASSAULT;;;;2212 N 52ND ST
063070138;11/03/2006;06:35 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;8915 W ADLER ST
063070182;11/03/2006;08:33 PM;3.0;ROBBERY;;;;2505 N 56TH ST
063060022;11/02/2006;03:26 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;3974 N 71ST ST #LOWER
063060043;11/02/2006;06:57 AM;3.0;MOTOR VEHICLE THEFT;;;;5207 W NORTH AV #1
063060046;11/02/2006;06:05 AM;3.0;MOTOR VEHICLE THEFT;;;;1530 N 50TH PL
063060050;11/02/2006;08:52 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;635 S 70TH ST
063060072;11/02/2006;09:00 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;3439 N 57TH ST #LOWER
063060101;11/02/2006;01:39 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;6600 W APPLETON AV
063060164;11/02/2006;06:48 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;8800 W BLUE MOUND RD
063060172;11/02/2006;05:37 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;5524 W AUER AV
063060178;11/02/2006;05:33 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;2647 N 54TH ST
063060204;11/02/2006;09:43 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;119 N 71ST ST
063050012;11/01/2006;12:23 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;;2654 N 57TH ST
063050014;11/01/2006;01:56 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5835 W APPLETON AV
063050027;11/01/2006;07:06 AM;3.0;MOTOR VEHICLE THEFT;;;;6702 W FAIRVIEW AV
063050101;11/01/2006;12:34 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;6216 W LOCUST ST
063050121;11/01/2006;03:03 PM;7.0;ALL OTHER LARCENY;;;;3211 N 54TH ST
063050143;11/01/2006;03:41 PM;7.0;ALL OTHER LARCENY;;;;7138 W MOLTKE AV
063050214;11/01/2006;08:28 PM;7.0;MOTOR VEHICLE THEFT;;;;2963 N 56TH ST
063050221;11/01/2006;11:29 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3069 N 52ND ST
063340066;11/30/2006;08:20 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2901 W MORGAN AV
063340075;11/30/2006;11:17 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6130 W WARNIMONT AV
063340090;11/30/2006;12:39 PM;6.0;AGGRAVATED ASSAULT;;;;3577 S 63RD ST
063340091;11/30/2006;12:11 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3425 W OKLAHOMA AV
063340138;11/30/2006;03:22 PM;6.0;ROBBERY;;;;3355 S 27TH ST
063340178;11/30/2006;08:00 PM;6.0;ALL OTHER LARCENY;;;;3355 S 27TH ST
063340192;11/30/2006;07:49 PM;6.0;ALL OTHER LARCENY;;;;3229 S 99TH ST #2
063330012;11/29/2006;07:10 AM;6.0;ARSON;;;;3150 S 48TH ST
063330035;11/29/2006;08:26 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;7211 W WATERFORD AV
063330040;11/29/2006;08:56 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;6940 W TESCH AV
063330163;11/29/2006;05:27 PM;6.0;ALL OTHER LARCENY;;;;3311 S HONEY CREEK DR
063320021;11/28/2006;02:05 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3455 S 24TH ST
063320025;11/28/2006;02:05 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3229 S 24TH ST
063320034;11/28/2006;08:02 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3229 S 24TH ST
063320072;11/28/2006;08:46 AM;6.0;ROBBERY;;;;3439 S 26TH ST
063320098;11/28/2006;12:21 PM;6.0;ALL OTHER LARCENY;;;;3701 S 27TH ST
063320135;11/28/2006;03:26 PM;6.0;ALL OTHER LARCENY;;;;3270 S 25TH ST
063320143;11/28/2006;03:58 PM;6.0;ALL OTHER LARCENY;;;;3457 S 25TH ST
063320227;11/28/2006;08:33 PM;6.0;ALL OTHER LARCENY;;;;4155 S 51ST ST #3
063330003;11/28/2006;10:29 PM;6.0;ROBBERY;;;;3157 S 66TH ST
063310003;11/27/2006;12:25 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3330 S 30TH ST
063310189;11/27/2006;03:17 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2256 S 34TH ST
063310237;11/27/2006;05:42 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8837 W MORGAN AV #C
063300012;11/26/2006;12:58 AM;6.0;ALL OTHER LARCENY;;;;3869 S 84TH ST
063300092;11/26/2006;10:14 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3615 S 60TH ST
063300102;11/26/2006;09:32 AM;6.0;THEFT FROM BUILDING;;;;3107 S 92ND ST
063300111;11/26/2006;10:17 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2631 S 71ST ST
063300117;11/26/2006;11:58 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4924 W FOREST HOME AV
063300121;11/26/2006;12:21 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2525 S 44TH ST #6
063300127;11/26/2006;10:38 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3919 S 76TH ST #7
063300128;11/26/2006;12:25 PM;6.0;ALL OTHER LARCENY;;;;5209 W HOWARD AV #2
063300133;11/26/2006;01:12 PM;6.0;ALL OTHER LARCENY;;;;8028 W EUCLID AV
063300137;11/26/2006;01:33 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3820 S 84TH ST
063290097;11/25/2006;12:03 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6620 W VERONA CT
063290109;11/25/2006;12:29 PM;6.0;MOTOR VEHICLE THEFT;;;;3151 S 48TH ST
063290152;11/25/2006;04:36 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3838 S 63RD ST
063280044;11/24/2006;07:53 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3576 S 57TH ST
063280073;11/24/2006;11:05 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5631 W CLEVELAND AV
063280090;11/24/2006;12:40 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3649 S POINT TR
063280103;11/24/2006;02:00 PM;6.0;ALL OTHER LARCENY;;;;3355 S 27TH ST
063280124;11/24/2006;03:32 PM;6.0;ALL OTHER LARCENY;;;;3331 S 27TH ST
063280153;11/24/2006;04:23 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3355 S 27TH ST
063270047;11/23/2006;07:39 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7911 W OKLAHOMA AV
063270061;11/23/2006;09:37 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;9611 W OKLAHOMA AV
063270084;11/23/2006;10:43 AM;6.0;SHOPLIFTING;;;;5031 W OKLAHOMA AV
063270114;11/23/2006;01:16 PM;6.0;SIMPLE ASSAULT;;;;4007 S 76TH ST #2
063270127;11/23/2006;04:41 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7213 W OKLAHOMA AV
063270135;11/23/2006;06:38 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3333 S 27TH ST
063260044;11/22/2006;08:50 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6500 W FOREST HOME AV
063260080;11/22/2006;04:05 PM;6.0;ROBBERY;;;;3333 S 27TH ST
063260107;11/22/2006;02:25 PM;6.0;ALL OTHER LARCENY;;;;6316 W BENNETT AV
063260169;11/22/2006;07:17 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;5101 W OKLAHOMA AV
063260180;11/22/2006;07:32 PM;6.0;SIMPLE ASSAULT;;;;3835 S 84TH ST
063260195;11/22/2006;09:58 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3721 W OKLAHOMA AV
063260199;11/22/2006;10:35 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;9511 W OKLAHOMA AV
063250208;11/21/2006;12:59 PM;6.0;ALL OTHER LARCENY;;;;6001 W CLEVELAND AV
063250227;11/21/2006;03:35 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3012 W HOWARD AV
063250242;11/21/2006;03:44 PM;6.0;SHOPLIFTING;;;;3551 S 27TH ST
063250268;11/21/2006;06:53 PM;6.0;ALL OTHER LARCENY;;;;6215 W WARNIMONT AV
063250296;11/21/2006;08:10 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2329 W OHIO AV
063250302;11/21/2006;08:35 PM;6.0;MOTOR VEHICLE THEFT;;;;3737 S 27TH ST
063250305;11/21/2006;08:57 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;5200 W OKLAHOMA AV
063240037;11/20/2006;06:17 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3351 S 97TH ST
063240087;11/20/2006;09:47 AM;6.0;ALL OTHER LARCENY;;;;7030 W CLEVELAND AV
063240099;11/20/2006;11:46 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3025 S 60TH ST
063240115;11/20/2006;01:24 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3355 S 27TH ST
063230102;11/19/2006;11:46 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3346 S 92ND ST #3
063230133;11/19/2006;03:48 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3162 S 60TH ST
063230139;11/19/2006;03:44 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3330 S 30TH ST
063220014;11/18/2006;12:30 AM;6.0;MOTOR VEHICLE THEFT;;;;3301 S 93RD ST
063220067;11/18/2006;09:37 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3224 W MORGAN AV
063220076;11/18/2006;09:45 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5625 W OKLAHOMA AV #LWR
063220184;11/18/2006;07:15 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;9100 W BELOIT RD #1
063220188;11/18/2006;08:18 PM;6.0;SIMPLE ASSAULT;;;;3167 S 35TH ST #4
063220192;11/18/2006;09:37 PM;6.0;MOTOR VEHICLE THEFT;;;;3701 W OKLAHOMA AV
063200244;11/17/2006;12:19 AM;6.0;MOTOR VEHICLE THEFT;;;;3302 S 27TH ST
063210040;11/17/2006;08:18 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3500 W LINCOLN AV
063210065;11/17/2006;09:56 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2745 S 57TH ST
063210164;11/17/2006;05:46 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3221 S 75TH ST
063190040;11/15/2006;08:05 AM;6.0;ALL OTHER LARCENY;;;;5912 W OKLAHOMA AV
063190114;11/15/2006;02:05 PM;6.0;MOTOR VEHICLE THEFT;;;;2730 S 60TH ST
063190150;11/15/2006;04:39 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2608 S 71ST ST
063190151;11/15/2006;05:24 PM;6.0;MOTOR VEHICLE THEFT;;;;3330 S 30TH ST
063190187;11/15/2006;07:45 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2930 S 55TH ST
063180021;11/14/2006;02:57 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;6101 W EDEN PL
063180103;11/14/2006;01:24 PM;6.0;SHOPLIFTING;;;;3333 S 27TH ST
063180144;11/14/2006;05:22 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3801 S 76TH ST #1
063180167;11/14/2006;07:29 PM;6.0;SIMPLE ASSAULT;DISORDERLY CONDUCT;;;2328 W VERONA CT
063180183;11/14/2006;07:38 PM;6.0;AGGRAVATED ASSAULT;;;;7815 W VERONA CT
063170125;11/13/2006;01:51 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3711 W LINCOLN AV
063170147;11/13/2006;03:30 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2224 S 34TH ST
063170153;11/13/2006;03:44 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3315 W LINCOLN AV
063170214;11/13/2006;08:54 PM;6.0;ALL OTHER LARCENY;;;;3582 S 57TH ST
063180001;11/13/2006;10:41 PM;6.0;SHOPLIFTING;;;;6001 W CLEVELAND AV
063160030;11/12/2006;02:10 AM;6.0;AGGRAVATED ASSAULT;;;;3801 S 27TH ST
063160076;11/12/2006;09:47 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2816 W HOWARD AV
063160099;11/12/2006;12:04 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4058 S 77TH ST
063160161;11/12/2006;06:18 PM;6.0;ALL OTHER LARCENY;;;;3830 S 43RD ST
063170008;11/12/2006;10:57 PM;6.0;MOTOR VEHICLE THEFT;;;;3355 S 27TH ST
063150063;11/11/2006;10:38 AM;6.0;ALL OTHER LARCENY;;;;6001 W CLEVELAND AV
063150075;11/11/2006;11:33 AM;6.0;MOTOR VEHICLE THEFT;;;;3349 S 99TH CT
063150083;11/11/2006;12:55 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3811 W LINCOLN AV
063150132;11/11/2006;04:17 PM;6.0;AGGRAVATED ASSAULT;;;;3557 S 27TH ST
063150132;11/11/2006;04:17 PM;6.0;SHOPLIFTING;;;;3557 S 27TH ST
063150144;11/11/2006;06:34 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3811 W LINCOLN AV
063150164;11/11/2006;08:40 PM;6.0;MOTOR VEHICLE THEFT;;;;3749 S 71ST ST
063150187;11/11/2006;11:25 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;5700 W OKLAHOMA AV
063140048;11/10/2006;08:49 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2551 S 66TH ST
063140096;11/10/2006;11:38 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2349 S 51ST ST
063140129;11/10/2006;02:30 PM;6.0;MOTOR VEHICLE THEFT;;;;6701 W EDEN PL
063130031;11/09/2006;03:57 AM;6.0;MOTOR VEHICLE THEFT;;;;9415 W OKLAHOMA AV
063130105;11/09/2006;11:17 AM;6.0;ROBBERY;;;;3378 S 27TH ST
063130129;11/09/2006;02:21 PM;6.0;ALL OTHER LARCENY;;;;3203 S 26TH ST
063130131;11/09/2006;12:10 PM;6.0;MOTOR VEHICLE THEFT;;;;6420 W WILBUR AV
063130143;11/09/2006;04:02 PM;6.0;MOTOR VEHICLE THEFT;;;;6733 W OKLAHOMA AV
063130190;11/09/2006;07:24 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5634 W OKLAHOMA AV
063130205;11/09/2006;08:09 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3330 S 30TH ST
063130206;11/09/2006;08:09 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3330 S 30TH ST
063130207;11/09/2006;08:09 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3330 S 30TH ST
063120047;11/08/2006;07:49 AM;6.0;MOTOR VEHICLE THEFT;;;;3201 W FARDALE AV
063120053;11/08/2006;07:52 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3051 W FARDALE AV #4
063120070;11/08/2006;10:36 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3811 W OKLAHOMA AV
063120071;11/08/2006;10:46 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7801 W WATERFORD AV
063120086;11/08/2006;11:44 AM;6.0;SIMPLE ASSAULT;;;;2349 S 33RD ST
063120109;11/08/2006;01:34 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2305 W OHIO AV
063120128;11/08/2006;02:46 PM;6.0;ALL OTHER LARCENY;;;;6215 W WARNIMONT AV
063110071;11/07/2006;09:58 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2473 S 44TH ST #2
063110165;11/07/2006;04:23 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;6820 W WARNIMONT CT #1
063110205;11/07/2006;08:00 PM;6.0;MOTOR VEHICLE THEFT;;;;3701 W OKLAHOMA AV
063110225;11/07/2006;09:55 PM;6.0;SIMPLE ASSAULT;;;;3070 W FARDALE AV #7
063100064;11/06/2006;10:21 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3958 S 51ST ST
063100066;11/06/2006;10:22 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4026 S 51ST ST
063100147;11/06/2006;03:02 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3403 S 34TH ST
063100231;11/06/2006;09:45 PM;6.0;MOTOR VEHICLE THEFT;;;;4138 S 51ST ST
