Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
062200200;08/08/2006;03:49 PM;3.0;ALL OTHER LARCENY;;;;157 N 63RD ST
062200203;08/08/2006;02:32 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;7300 W VIENNA CT
062200219;08/08/2006;11:20 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;5100 W BURLEIGH ST
062210030;08/08/2006;11:02 PM;7.0;MOTOR VEHICLE THEFT;;;;6631 W MOLTKE AV
062190035;08/07/2006;05:50 AM;3.0;AGGRAVATED ASSAULT;;;;2375 N 56TH ST #UPPER
062190037;08/07/2006;06:41 AM;7.0;MOTOR VEHICLE THEFT;THEFT FROM MOTOR VEHICLE;;;6322 W LOCUST ST
062190043;08/07/2006;08:35 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6766 W APPLETON AV
062190055;08/07/2006;09:32 AM;3.0;MOTOR VEHICLE THEFT;;;;2477 N 57TH ST
062190062;08/07/2006;08:31 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;2722 N 67TH ST
062190063;08/07/2006;09:51 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2718 N 67TH ST
062190072;08/07/2006;08:59 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;6417 W LOCUST ST
062190083;08/07/2006;11:21 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6300 W LOCUST ST
062190091;08/07/2006;11:52 AM;7.0;MOTOR VEHICLE THEFT;;;;6636 W APPLETON AV
062190104;08/07/2006;12:26 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;161 N 66TH ST
062190141;08/07/2006;01:03 PM;3.0;MOTOR VEHICLE THEFT;;;;174 S 79TH ST
062190169;08/07/2006;02:40 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6618 W CENTER ST
062190206;08/07/2006;03:32 PM;7.0;ALL OTHER LARCENY;;;;5000 W CHAMBERS ST
062190207;08/07/2006;04:52 PM;3.0;MOTOR VEHICLE THEFT;;;;5801 W CENTER ST
062190247;08/07/2006;08:55 PM;3.0;SIMPLE ASSAULT;ALL OTHER OFFENSES;;;2577 N 60TH ST
062200001;08/07/2006;06:52 PM;7.0;ALL OTHER LARCENY;;;;5609 W BURLEIGH ST
062180011;08/06/2006;01:36 AM;7.0;SIMPLE ASSAULT;;;;3722 N 76TH ST #1
062180025;08/06/2006;02:19 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;3134 N 50TH ST
062180035;08/06/2006;06:34 AM;7.0;MOTOR VEHICLE THEFT;;;;3424 N 60TH ST
062180062;08/06/2006;10:06 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5000 W CHAMBERS ST
062180067;08/06/2006;10:15 AM;7.0;MOTOR VEHICLE THEFT;;;;6503 W MOLTKE AV
062180088;08/06/2006;01:15 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3500 W MT VERNON AV
062170040;08/05/2006;05:37 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7000 W APPLETON AV
062170064;08/05/2006;08:04 AM;7.0;THEFT FROM BUILDING;;;;7320 W BURLEIGH ST #1
062170092;08/05/2006;11:27 AM;7.0;MOTOR VEHICLE THEFT;;;;6901 W VIENNA AV
062170108;08/05/2006;01:05 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7158 W APPLETON AV
062170109;08/05/2006;01:05 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7158 W APPLETON AV
062170128;08/05/2006;11:50 AM;7.0;ROBBERY;;;;6801 W CAPITOL DR
062170147;08/05/2006;03:04 PM;3.0;ROBBERY;;;;4726 W VLIET ST
062170172;08/05/2006;07:14 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;1447 N 52ND ST
062180023;08/05/2006;11:57 PM;7.0;MOTOR VEHICLE THEFT;;;;3191 N 58TH ST
062160050;08/04/2006;07:55 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;2931 N 52ND ST #UPR
062160172;08/04/2006;07:51 AM;7.0;AGGRAVATED ASSAULT;;;;2834 N 54TH ST
062160198;08/04/2006;11:50 AM;3.0;ALL OTHER LARCENY;;;;5225 W VLIET ST
062160207;08/04/2006;10:42 AM;3.0;ALL OTHER LARCENY;;;;5225 W VLIET ST
062160213;08/04/2006;11:16 AM;3.0;THEFT FROM BUILDING;;;;5119 W NORTH AV
062160279;08/04/2006;03:14 PM;3.0;MOTOR VEHICLE THEFT;;;;1446 N 52ND ST
062160289;08/04/2006;06:23 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;228 S 65TH ST
062160334;08/04/2006;11:24 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;136 S 84TH ST
062170047;08/04/2006;10:07 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;516 N 52ND ST #LOWER
062150035;08/03/2006;01:49 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;5100 W BURLEIGH ST
062150051;08/03/2006;08:07 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;3277 N 53RD ST
062150067;08/03/2006;08:56 AM;7.0;MOTOR VEHICLE THEFT;;;;7015 W CAPITOL DR
062150072;08/03/2006;10:05 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;345 N 67TH ST
062150081;08/03/2006;10:20 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;2753 N 67TH ST
062150089;08/03/2006;10:35 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;;5211 W LISBON AV
062150092;08/03/2006;10:19 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;535 S 84TH ST
062150188;08/03/2006;08:35 PM;3.0;ALL OTHER LARCENY;;;;2300 N 60TH ST
062150213;08/03/2006;10:13 PM;3.0;ROBBERY;;;;1410 N 52ND ST
062140022;08/02/2006;12:59 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;7015 W CAPITOL DR
062140053;08/02/2006;09:15 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6401 W GIRARD AV
062140076;08/02/2006;10:57 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5501 W STATE ST
062140096;08/02/2006;12:36 PM;3.0;ALL OTHER LARCENY;;;;330 N GLENVIEW AV
062140118;08/02/2006;01:45 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;7230 W APPLETON AV
062140169;08/02/2006;05:06 PM;3.0;ALL OTHER LARCENY;;;;2550 N 59TH ST
062140171;08/02/2006;04:30 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;6706 W FAIRVIEW AV
062140180;08/02/2006;05:47 PM;7.0;ALL OTHER LARCENY;;;;3777 N 60TH ST
062140208;08/02/2006;06:16 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;9155 W BLUE MOUND RD
062140253;08/02/2006;10:35 PM;7.0;MOTOR VEHICLE THEFT;;;;5815 W APPLETON AV
062130003;08/01/2006;12:47 AM;7.0;SIMPLE ASSAULT;;;;5000 W CHAMBERS ST
062130011;08/01/2006;12:56 AM;7.0;AGGRAVATED ASSAULT;;;;2780 N 54TH ST
062130020;08/01/2006;04:28 AM;3.0;ROBBERY;;;;2625 N 52ND ST
062130042;08/01/2006;08:30 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;3200 N 60TH ST
062130056;08/01/2006;09:41 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;330 N GLENVIEW AV
062130061;08/01/2006;08:21 AM;3.0;ROBBERY;;;;5901 W NORTH AV
062130079;08/01/2006;09:27 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;;7535 W BLUE MOUND RD
062130179;08/01/2006;06:09 PM;7.0;MOTOR VEHICLE THEFT;;;;7015 W CAPITOL DR
062130222;08/01/2006;09:33 PM;3.0;AGGRAVATED ASSAULT;;;;5201 W LISBON AV #2
062200059;08/01/2006;10:06 AM;3.0;ALL OTHER LARCENY;;;;9200 W BLUE MOUND RD
062430087;08/31/2006;11:49 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3600 S 93RD ST
062430097;08/31/2006;01:03 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3711 W LINCOLN AV
062420156;08/30/2006;05:58 PM;6.0;ALL OTHER LARCENY;;;;6819 W VERONA CT
062420183;08/30/2006;06:46 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;6353 W KINNICKINNIC RIVER PK
062420184;08/30/2006;07:26 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4900 W FOREST HOME AV
062420198;08/30/2006;07:27 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3431 S 39TH ST
062420199;08/30/2006;07:27 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3431 S 39TH ST
062420206;08/30/2006;07:47 PM;6.0;ALL OTHER LARCENY;;;;3540 S 43RD ST
062420241;08/30/2006;10:31 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3387 S 64TH ST
062410110;08/29/2006;11:02 AM;6.0;ALL OTHER LARCENY;;;;3811 S 76TH ST #3
062410165;08/29/2006;04:00 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3900 W MORGAN AV
062400128;08/28/2006;01:00 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3136 S 49TH ST
062400189;08/28/2006;05:30 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3118 W FARDALE AV
062400198;08/28/2006;06:05 PM;6.0;MOTOR VEHICLE THEFT;;;;3811 W OKLAHOMA AV
062390017;08/27/2006;01:01 AM;6.0;SIMPLE ASSAULT;;;;3741 S 47TH ST
062390041;08/27/2006;03:08 AM;6.0;AGGRAVATED ASSAULT;;;;3118 W FARDALE AV #1
062390044;08/27/2006;04:17 AM;6.0;MOTOR VEHICLE THEFT;;;;5425 W FOREST HOME AV
062390074;08/27/2006;09:37 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3327 W HAYES AV
062390119;08/27/2006;11:35 AM;6.0;SIMPLE ASSAULT;;;;4421 W ARTHUR CT #103
062380101;08/26/2006;10:18 AM;6.0;MOTOR VEHICLE THEFT;;;;3811 W LINCOLN AV
062380101;08/26/2006;10:18 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;MOTOR VEHICLE THEFT;;;3811 W LINCOLN AV
062380121;08/26/2006;02:18 PM;6.0;ALL OTHER LARCENY;;;;5811 W OKLAHOMA AV
062380127;08/26/2006;02:10 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3128 S 50TH ST #A
062380174;08/26/2006;07:20 PM;6.0;ALL OTHER LARCENY;;;;6015 W FOREST HOME AV
062380200;08/26/2006;10:36 PM;6.0;SIMPLE ASSAULT;;;;5415 W CLEVELAND AV
062370032;08/25/2006;05:11 AM;6.0;MOTOR VEHICLE THEFT;;;;4935 W OKLAHOMA AV
062370054;08/25/2006;09:07 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4210 S 51ST ST #3
062370135;08/25/2006;01:45 PM;6.0;ALL OTHER LARCENY;;;;3333 S 27TH ST
062370178;08/25/2006;06:03 PM;6.0;MOTOR VEHICLE THEFT;;;;4935 W OKLAHOMA AV
062370199;08/25/2006;08:00 PM;6.0;ALL OTHER LARCENY;;;;3830 S 43RD ST
062370215;08/25/2006;09:10 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3565 S 27TH ST
062360026;08/24/2006;03:57 AM;6.0;MOTOR VEHICLE THEFT;;;;8037 W CRAWFORD AV
062360055;08/24/2006;08:46 AM;6.0;ALL OTHER LARCENY;;;;7840 W VAN BECK AV
062360086;08/24/2006;11:22 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3333 S 86TH ST
062360128;08/24/2006;02:40 PM;6.0;MOTOR VEHICLE THEFT;;;;2327 S 34TH ST
062360150;08/24/2006;03:11 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3050 W FARDALE AV #7
062360220;08/24/2006;09:34 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3324 W RUSKIN ST
062360227;08/24/2006;08:10 PM;6.0;ALL OTHER LARCENY;;;;3275 S 98TH ST
062350029;08/23/2006;02:11 AM;6.0;SIMPLE ASSAULT;;;;6611 W HOWARD AV
062350070;08/23/2006;09:32 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6012 W CLEVELAND AV
062350074;08/23/2006;09:52 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3701 S 27TH ST
062350128;08/23/2006;01:37 PM;6.0;ALL OTHER LARCENY;;;;6215 W WARNIMONT AV
062340071;08/22/2006;09:30 AM;6.0;MOTOR VEHICLE THEFT;;;;2537 S 33RD ST
062340090;08/22/2006;08:35 AM;6.0;THEFT FROM BUILDING;;;;3211 S LANDL LA #106
062340128;08/22/2006;12:56 PM;6.0;ALL OTHER LARCENY;;;;6215 W WARNIMONT AV
062340171;08/22/2006;03:29 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3333 S 27TH ST
062340234;08/22/2006;05:05 PM;6.0;SHOPLIFTING;;;;3355 S 27TH ST
062350016;08/22/2006;11:48 PM;6.0;SIMPLE ASSAULT;;;;4155 S 51ST ST #2
062330033;08/21/2006;03:47 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3164 S 50TH ST
062330077;08/21/2006;08:00 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2517 S 44TH ST
062330104;08/21/2006;10:42 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;9300 W BELOIT RD
062330161;08/21/2006;12:49 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3330 S 30TH ST
062330276;08/21/2006;10:49 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3223 S 85TH ST
062320005;08/20/2006;12:51 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3223 S 85TH ST
062320030;08/20/2006;03:06 AM;6.0;AGGRAVATED ASSAULT;;;;4400 W ARTHUR CT #1
062320076;08/20/2006;09:49 AM;6.0;MOTOR VEHICLE THEFT;;;;3135 W DRURY LA
062320172;08/20/2006;07:18 PM;6.0;ALL OTHER LARCENY;;;;3211 S LANDL LA
062330008;08/20/2006;09:21 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2525 S 44TH ST #18
062310050;08/19/2006;05:46 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2328 S 35TH ST
062310056;08/19/2006;05:46 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2328 S 35TH ST
062310090;08/19/2006;09:26 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2359 S 33RD ST
062310148;08/19/2006;11:09 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3563 S 97TH ST
062310169;08/19/2006;02:45 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3418 W PABST AV
062310203;08/19/2006;06:12 PM;6.0;ALL OTHER LARCENY;;;;3737 S 27TH ST
062310250;08/19/2006;09:55 PM;6.0;SIMPLE ASSAULT;;;;3128 W FARDALE AV
062300030;08/18/2006;07:40 AM;6.0;ALL OTHER LARCENY;;;;3281 S 68TH ST
062300065;08/18/2006;10:05 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3829 S MINER ST
062300140;08/18/2006;03:18 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;9400 W HOWARD AV
062290023;08/17/2006;02:26 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;5160 W FOREST HOME AV
062290025;08/17/2006;03:08 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3126 S 66TH ST
062290038;08/17/2006;08:01 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3740 S 52ND ST
062290078;08/17/2006;09:44 AM;6.0;ROBBERY;;;;3378 S 27TH ST
062280053;08/16/2006;09:08 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3107 W LAKEFIELD DR
062280073;08/16/2006;09:00 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3723 S 75TH ST #4
062280168;08/16/2006;05:35 PM;6.0;ALL OTHER LARCENY;;;;3355 S 27TH ST
062280171;08/16/2006;05:09 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;8920 W TRIPOLI AV
062270008;08/15/2006;05:27 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3628 S 97TH ST
062270042;08/15/2006;04:16 AM;6.0;SIMPLE ASSAULT;;;;4125 W MORGAN AV #4
062270048;08/15/2006;07:10 AM;6.0;THEFT FROM BUILDING;;;;3738 S 68TH ST
062270126;08/15/2006;10:25 AM;6.0;AGGRAVATED ASSAULT;;;;3550 S POINT TR
062270246;08/15/2006;07:57 PM;6.0;SIMPLE ASSAULT;;;;3214 W FARDALE AV #3
062260054;08/14/2006;08:37 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3348 S 64TH ST
062260060;08/14/2006;07:38 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;6614 W MORGAN AV
062260091;08/14/2006;10:54 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3316 S 64TH ST
062260128;08/14/2006;01:20 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3528 W MORGAN AV
062260181;08/14/2006;05:19 PM;6.0;ALL OTHER LARCENY;;;;6836 W OKLAHOMA AV
062260193;08/14/2006;04:55 PM;6.0;THEFT FROM BUILDING;;;;6622 W EDEN PL
062260213;08/14/2006;06:11 PM;6.0;ALL OTHER LARCENY;;;;3336 S 62ND ST
062260215;08/14/2006;05:34 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3260 S 69TH ST
062270001;08/14/2006;09:01 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;7855 W OKLAHOMA AV #2
062250020;08/13/2006;02:43 AM;6.0;ALL OTHER LARCENY;;;;6801 W BENNETT AV
062250086;08/13/2006;10:48 AM;6.0;MOTOR VEHICLE THEFT;;;;3913 S 76TH ST
062250125;08/13/2006;12:22 PM;6.0;ALL OTHER LARCENY;;;;2521 S 43RD ST #206
062250150;08/13/2006;04:11 PM;6.0;ALL OTHER LARCENY;;;;3355 S 27TH ST
062240021;08/12/2006;03:36 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2257 S 35TH ST
062240039;08/12/2006;04:45 AM;6.0;AGGRAVATED ASSAULT;;;;4200 S 51ST ST
062240040;08/12/2006;04:45 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4200 S 51ST ST
062240055;08/12/2006;08:34 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5130 W FOREST HOME AV
062240111;08/12/2006;12:33 PM;6.0;INTIMIDATION;;;;3357 S 57TH ST
062240129;08/12/2006;04:45 PM;6.0;ALL OTHER LARCENY;;;;3701 S 27TH ST
062230035;08/11/2006;07:14 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3341 S HONEY CREEK DR
062230036;08/11/2006;07:30 AM;6.0;ALL OTHER LARCENY;;;;3317 S 51ST ST
062230038;08/11/2006;07:37 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3333 S 27TH ST
062230040;08/11/2006;07:40 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3412 W LINCOLN AV #A
062230170;08/11/2006;06:46 PM;6.0;ALL OTHER LARCENY;;;;3100 S 60TH ST
062220160;08/10/2006;02:38 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3843 S 55TH ST
062220255;08/10/2006;10:06 PM;6.0;MOTOR VEHICLE THEFT;;;;4815 W OKLAHOMA AV
062220265;08/10/2006;08:18 PM;6.0;ROBBERY;;;;5031 W OKLAHOMA AV
062210166;08/09/2006;01:15 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3510 S 43RD ST
062210250;08/09/2006;06:03 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6610 W BENNETT AV
062220013;08/09/2006;11:51 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3512 S 43RD ST
062200037;08/08/2006;06:54 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3161 W DRURY LA
062200062;08/08/2006;09:43 AM;6.0;SHOPLIFTING;;;;5811 W OKLAHOMA AV
062200084;08/08/2006;11:44 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3563 S 76TH ST
062200112;08/08/2006;12:34 PM;6.0;ROBBERY;;;;9131 W OKLAHOMA AV
062200118;08/08/2006;01:27 PM;6.0;ROBBERY;;;;5732 W OKLAHOMA AV
062200174;08/08/2006;05:52 PM;6.0;ALL OTHER LARCENY;;;;3654 S 97TH ST
062190056;08/07/2006;08:59 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;9530 W MORGAN AV
062190080;08/07/2006;11:12 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3160 S 63RD ST
062190143;08/07/2006;01:41 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3137 S 76TH ST
062190215;08/07/2006;05:29 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;6400 W MORGAN AV
062180026;08/06/2006;04:12 AM;6.0;ALL OTHER LARCENY;;;;3801 S 27TH ST
062180111;08/06/2006;02:31 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4868 W MONTROSE AV
062180154;08/06/2006;06:29 PM;6.0;ALL OTHER LARCENY;;;;2580 S 34TH ST
062170017;08/05/2006;02:07 AM;6.0;SIMPLE ASSAULT;;;;3107 W LAKEFIELD DR
062170046;08/05/2006;03:44 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3835-B S 63RD ST
062170066;08/05/2006;08:48 AM;6.0;MOTOR VEHICLE THEFT;;;;6426 W EDEN PL
062170070;08/05/2006;08:27 AM;6.0;MOTOR VEHICLE THEFT;;;;3222 S 26TH ST
062170077;08/05/2006;10:32 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;6400 W MORGAN AV
062170138;08/05/2006;02:39 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;TRESPASSING;;3129 S 56TH ST
062170138;08/05/2006;02:39 PM;6.0;TRESPASSING;DISORDERLY CONDUCT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;3129 S 56TH ST
062170154;08/05/2006;05:31 PM;6.0;SIMPLE ASSAULT;;;;4229 S 56TH ST
062160025;08/04/2006;04:12 AM;6.0;AGGRAVATED ASSAULT;;;;3200 S 27TH ST
062160036;08/04/2006;08:23 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;7811 W OKLAHOMA AV #5
062160039;08/04/2006;07:05 AM;6.0;MOTOR VEHICLE THEFT;;;;3613 S 76TH ST #3
062160183;08/04/2006;09:30 AM;6.0;ALL OTHER LARCENY;;;;9131 W OKLAHOMA AV
062160202;08/04/2006;09:44 AM;6.0;ALL OTHER LARCENY;;;;3440 S 83RD ST
062160314;08/04/2006;08:41 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3826 S MINER ST
062160324;08/04/2006;08:47 PM;6.0;SIMPLE ASSAULT;;;;6532 W EUCLID AV
062150180;08/03/2006;07:28 PM;6.0;SHOPLIFTING;;;;3355 S 27TH ST
062150186;08/03/2006;08:15 PM;6.0;ALL OTHER LARCENY;;;;3333 S 27TH ST
062140078;08/02/2006;10:31 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2561 S 61ST ST
062140102;08/02/2006;11:24 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;6537 W MONTANA ST
062140164;08/02/2006;02:15 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3300 S 92ND ST #3
062140165;08/02/2006;02:15 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3300 S 92ND ST #4
062140166;08/02/2006;02:15 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3300 S 92ND ST #2
062130124;08/01/2006;02:53 PM;6.0;MOTOR VEHICLE THEFT;;;;3120 S 39TH ST
062130152;08/01/2006;05:05 PM;6.0;ALL OTHER LARCENY;;;;3603 S 82ND ST
062130161;08/01/2006;02:12 PM;6.0;ROBBERY;;;;3557 S 27TH ST
062430080;08/31/2006;11:44 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2012 W GREENFIELD AV
062430103;08/31/2006;01:35 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2345 S 11TH ST
062430107;08/31/2006;01:57 PM;2.0;ALL OTHER LARCENY;;;;1210 W MINERAL ST
062430206;08/31/2006;09:25 PM;2.0;AGGRAVATED ASSAULT;;;;1717 W NATIONAL AV
062420053;08/30/2006;08:22 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;222 W OREGON ST
062420065;08/30/2006;10:15 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;1101 W HISTORIC MITCHELL ST
062420092;08/30/2006;10:40 AM;6.0;AGGRAVATED ASSAULT;;;;1818 W NATIONAL AV
062420117;08/30/2006;02:15 PM;2.0;AGGRAVATED ASSAULT;;;;333-A W WASHINGTON ST
062420152;08/30/2006;05:53 PM;2.0;ALL OTHER LARCENY;;;;1138 W LINCOLN AV
062420213;08/30/2006;09:07 PM;2.0;ALL OTHER LARCENY;;;;1000 W MINERAL ST
062420225;08/30/2006;09:00 PM;2.0;ROBBERY;;;;1724-B S 6TH ST
062420238;08/30/2006;08:28 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2122 S 13TH ST #B
062430007;08/30/2006;10:22 PM;2.0;AGGRAVATED ASSAULT;;;;2010 S 7TH ST
062410037;08/29/2006;05:30 AM;2.0;MOTOR VEHICLE THEFT;;;;2235 S 11TH ST
062410039;08/29/2006;04:38 AM;2.0;ROBBERY;;;;1315 W GREENFIELD AV
062410047;08/29/2006;07:38 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;1530 S 10TH ST
062410053;08/29/2006;06:44 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1420 W SCOTT ST
062410062;08/29/2006;08:44 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1029 S 18TH ST #A
062410067;08/29/2006;08:19 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;222 W ORCHARD ST
062410086;08/29/2006;10:38 AM;2.0;ALL OTHER LARCENY;;;;625 S 5TH ST
062410134;08/29/2006;12:34 PM;6.0;ROBBERY;;;;1002 S 20TH ST
062410139;08/29/2006;01:18 PM;2.0;ROBBERY;;;;1425 W MITCHELL ST
062410177;08/29/2006;03:56 PM;2.0;MOTOR VEHICLE THEFT;;;;2263 S 14TH ST
062410180;08/29/2006;04:54 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1119 S 18TH ST
