Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
061540109;06/03/2006;11:56 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;2915 N 52ND ST
061540125;06/03/2006;12:33 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;1443 N 53RD ST
061540135;06/03/2006;03:34 PM;7.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5716 W BURLEIGH ST
061540148;06/03/2006;04:10 PM;7.0;ALL OTHER LARCENY;;;;3969 N 74TH ST
061540165;06/03/2006;06:57 PM;3.0;MOTOR VEHICLE THEFT;;;;307 S 76TH ST
061540167;06/03/2006;05:12 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;5001 W CHAMBERS ST
061540171;06/03/2006;07:41 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3069 N 52ND ST
061540180;06/03/2006;10:15 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;100 N MITCHELL BL
061540183;06/03/2006;10:29 PM;3.0;MOTOR VEHICLE THEFT;;;;5001 W STATE ST
061540188;06/03/2006;08:07 PM;7.0;MOTOR VEHICLE THEFT;;;;2727 N 67TH ST
061550026;06/03/2006;11:35 PM;7.0;AGGRAVATED ASSAULT;;;;6810 W APPLETON AV #2
061560033;06/03/2006;09:22 AM;7.0;ALL OTHER LARCENY;;;;2862 N 53RD ST
061650131;06/03/2006;10:07 PM;3.0;MOTOR VEHICLE THEFT;;;;2344 N 55TH ST
061530087;06/02/2006;10:43 AM;7.0;ROBBERY;;;;6798 W APPLETON AV #26
061530094;06/02/2006;12:25 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2959 N 59TH ST
061530101;06/02/2006;12:27 PM;3.0;ALL OTHER LARCENY;;;;222 N 36TH ST
061530180;06/02/2006;04:25 PM;3.0;ALL OTHER LARCENY;TRESPASSING;;;515 S 68TH ST
061520037;06/01/2006;07:50 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5500 W HADLEY ST
061520064;06/01/2006;09:18 AM;7.0;ALL OTHER LARCENY;;;;2862 N 53RD ST
061520075;06/01/2006;10:43 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1720 N 53RD ST
061520090;06/01/2006;12:05 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;5000 W CHAMBERS ST
061520093;06/01/2006;10:06 AM;7.0;ROBBERY;;;;3425 N 60TH ST
061520115;06/01/2006;02:42 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;7155 W BURLEIGH ST
061520120;06/01/2006;03:33 PM;3.0;ALL OTHER LARCENY;;;;5706 W BLUE MOUND RD
061520128;06/01/2006;04:13 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;3002 N 58TH ST
061520155;06/01/2006;05:51 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3163 N 75TH ST
061520180;06/01/2006;06:58 PM;3.0;SIMPLE ASSAULT;;;;2209 N 54TH ST
061520219;06/01/2006;10:51 PM;3.0;MOTOR VEHICLE THEFT;;;;2501 N 51ST ST
061520229;06/01/2006;11:13 PM;7.0;MOTOR VEHICLE THEFT;;;;2910 N 56TH ST
061530012;06/01/2006;11:34 PM;7.0;ROBBERY;;;;6100 W KEEFE AVENUE PK
061810055;06/30/2006;07:18 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;9240 W MORGAN AV
061810056;06/30/2006;07:46 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3355 S 76TH ST
061810087;06/30/2006;11:07 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3337 S 76TH ST
061810189;06/30/2006;07:05 PM;6.0;ALL OTHER LARCENY;;;;4051 S 74TH ST
061800146;06/29/2006;04:21 PM;6.0;ALL OTHER LARCENY;;;;3110 S 76TH ST
061790020;06/28/2006;12:49 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;6736 W CLEVELAND AV
061790044;06/28/2006;06:51 AM;6.0;ALL OTHER LARCENY;;;;2653 S 71ST ST
061790054;06/28/2006;06:45 AM;6.0;MOTOR VEHICLE THEFT;;;;5411 W OHIO AV
061790055;06/28/2006;07:36 AM;6.0;MOTOR VEHICLE THEFT;;;;3438 S 92ND ST
061790116;06/28/2006;02:03 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3333 S 27TH ST
061790171;06/28/2006;06:12 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;6719 W HARRISON AV
061790177;06/28/2006;07:49 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3614 W OHIO AV
061800002;06/28/2006;11:33 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6733 W OKLAHOMA AV
061990165;06/28/2006;06:12 PM;6.0;ALL OTHER LARCENY;;;;3865 S 76TH ST
061780029;06/27/2006;12:52 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8830 W HOWARD AV
061780085;06/27/2006;09:34 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2343 S 34TH ST
061780227;06/27/2006;07:37 PM;6.0;ARSON;;;;3363 S 60TH ST
061780235;06/27/2006;07:37 PM;6.0;ARSON;;;;3355 S 60TH ST
061770031;06/26/2006;07:41 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3223 S LANDL LA #10
061770031;06/26/2006;07:41 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3223 S LANDL LA #10
061770034;06/26/2006;08:02 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;7925 W OKLAHOMA AV
061770040;06/26/2006;08:25 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;9007 W BELOIT RD
061770051;06/26/2006;09:28 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3215 S LANDL LA
061770075;06/26/2006;10:55 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3215 S LANDL LA
061770076;06/26/2006;10:27 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3215 S LANDL LA #222
061770088;06/26/2006;12:02 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3711 W LINCOLN AV
061770113;06/26/2006;02:16 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;8701 W OKLAHOMA AV
061770143;06/26/2006;04:31 PM;6.0;ALL OTHER LARCENY;;;;3716 S 68TH ST
061770146;06/26/2006;03:37 PM;6.0;ALL OTHER LARCENY;;;;3412 S 54TH ST
061770149;06/26/2006;05:09 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;7875 W OKLAHOMA AV
061770158;06/26/2006;05:50 PM;6.0;ALL OTHER LARCENY;;;;7400 W HOWARD AV
061770169;06/26/2006;05:39 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6311 W STACK DR
061770207;06/26/2006;08:07 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3328 S 97TH ST
061760043;06/25/2006;02:26 AM;2.0;AGGRAVATED ASSAULT;;;;9159 W BELIOT RD
061760147;06/25/2006;03:24 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3156 S 40TH ST
061760184;06/25/2006;05:58 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;6426 W EDEN PL
061760225;06/25/2006;10:37 PM;6.0;SIMPLE ASSAULT;;;;4155 S 51ST ST
061750020;06/24/2006;02:05 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3100 S 60TH ST
061750098;06/24/2006;02:11 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;5401 W OKLAHOMA AV
061750126;06/24/2006;04:25 PM;6.0;ALL OTHER LARCENY;;;;3723 S 75TH ST #3
061750153;06/24/2006;07:48 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3312 W RUSKIN ST
061740018;06/23/2006;02:44 AM;6.0;ROBBERY;;;;3901 W OKLAHOMA AV
061740036;06/23/2006;05:55 AM;6.0;MOTOR VEHICLE THEFT;;;;2209 S 36TH ST
061740038;06/23/2006;05:40 AM;6.0;MOTOR VEHICLE THEFT;;;;3330 S 92ND ST
061740089;06/23/2006;11:45 AM;6.0;MOTOR VEHICLE THEFT;;;;3800 S 84TH ST
061740141;06/23/2006;04:28 PM;6.0;SIMPLE ASSAULT;;;;3801 W OKLAHOMA AV
061740145;06/23/2006;04:47 PM;6.0;SHOPLIFTING;;;;3355 S 27TH ST
061740182;06/23/2006;09:37 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3545 S 27TH ST
061750062;06/23/2006;10:26 PM;6.0;SIMPLE ASSAULT;;;;3200 W VERONA CT
061730032;06/22/2006;07:39 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3616 W MORGAN AV
061730123;06/22/2006;01:15 PM;6.0;MOTOR VEHICLE THEFT;;;;3431 S 39TH ST
061730233;06/22/2006;09:51 PM;6.0;SIMPLE ASSAULT;LIQUOR LAW VIOLATIONS;;;3128 W FARDALE AV #1
061720065;06/21/2006;10:36 AM;6.0;ALL OTHER LARCENY;;;;3350 S 69TH ST
061720072;06/21/2006;11:20 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2946 S 55TH ST
061720144;06/21/2006;03:57 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3312 S 26TH ST
061700040;06/20/2006;05:35 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;7511 W OKLAHOMA AV
061710011;06/20/2006;12:22 AM;6.0;ALL OTHER LARCENY;;;;9200 W HOWARD AVE
061710018;06/20/2006;02:05 AM;6.0;SIMPLE ASSAULT;;;;2461 S 43RD ST #215
061710065;06/20/2006;07:26 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8912 W HOWARD AV
061710131;06/20/2006;10:10 AM;6.0;ALL OTHER LARCENY;;;;2232 S 36TH ST
061710195;06/20/2006;05:57 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3333 S 27TH ST
061700039;06/19/2006;08:00 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;7509 W OKLAHOMA AV
061700067;06/19/2006;08:49 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3505 W LINCOLN AV
061700137;06/19/2006;12:16 PM;6.0;ALL OTHER LARCENY;;;;3333 S 27TH ST
061700228;06/19/2006;09:34 PM;6.0;ALL OTHER LARCENY;;;;2232 S 36TH ST
061690007;06/18/2006;12:55 AM;6.0;SIMPLE ASSAULT;;;;3675 S 78TH ST
061690053;06/18/2006;08:13 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;9203 W OKLAHOMA AV
061690062;06/18/2006;10:01 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;4000 S 48TH ST
061690063;06/18/2006;10:17 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2302 W VERONA CT
061690081;06/18/2006;11:55 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3671 S 91ST ST
061690139;06/18/2006;04:59 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3701 S 90TH ST
061690140;06/18/2006;04:40 PM;6.0;ALL OTHER LARCENY;;;;3191 S 76TH ST
061680059;06/17/2006;07:17 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;6211 W FOREST HOME AV
061680068;06/17/2006;09:44 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3841 S 50TH ST
061680198;06/17/2006;09:20 PM;6.0;ALL OTHER LARCENY;;;;3954 S 56TH ST
061660046;06/15/2006;06:47 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3601 S 41ST ST
061660047;06/15/2006;06:47 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3601 S 41ST ST
061660048;06/15/2006;06:47 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3601 S 41ST ST
061660213;06/15/2006;09:06 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3312 S 53RD ST
061670012;06/15/2006;11:36 PM;6.0;ROBBERY;;;;5005 W FOREST HOME AV
061650130;06/14/2006;03:11 PM;6.0;ALL OTHER LARCENY;;;;3625 S 81ST ST
061650179;06/14/2006;05:10 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3908 S 76TH ST
061650180;06/14/2006;06:20 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3415 S 84TH ST
061660005;06/14/2006;11:34 PM;6.0;SIMPLE ASSAULT;;;;3221 S 99TH ST #4
061630244;06/13/2006;06:30 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3557 S 27TH ST
061640114;06/13/2006;01:28 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2426 W MORGAN AV
061640254;06/13/2006;09:41 PM;6.0;SIMPLE ASSAULT;;;;6600 W FOREST HOME AV #APT10
061640257;06/13/2006;08:54 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;6527 W OKLAHOMA AV
061630042;06/12/2006;07:17 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3521 W LINCOLN AV
061630046;06/12/2006;07:17 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2363 S 35TH ST
061630066;06/12/2006;08:41 AM;6.0;ALL OTHER LARCENY;;;;2608 S 71ST ST
061630070;06/12/2006;09:24 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2608 S 71ST ST
061630077;06/12/2006;09:59 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3634 S 85TH ST
061630153;06/12/2006;03:28 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;7721 W BURDICK AV
061630164;06/12/2006;02:48 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;5634 W OKLAHOMA AV #229
061630187;06/12/2006;05:47 PM;6.0;ALL OTHER LARCENY;;;;3031 S 56TH ST
061630207;06/12/2006;07:24 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3315 W RUSKIN ST
061620007;06/11/2006;12:12 AM;6.0;AGGRAVATED ASSAULT;;;;3417 W LINCOLN AV
061620035;06/11/2006;04:48 AM;6.0;ROBBERY;;;;3300 S 27 ST
061620054;06/11/2006;08:24 AM;6.0;ROBBERY;;;;2428 S 34TH ST
061620059;06/11/2006;08:02 AM;6.0;MOTOR VEHICLE THEFT;;;;6000 W CLEVELAND AV
061620128;06/11/2006;02:15 PM;6.0;ALL OTHER LARCENY;;;;3137 S 76TH ST
061620137;06/11/2006;04:50 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;4500 W HOWARD AV
061620148;06/11/2006;02:41 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3891 S MINER ST #2
061620159;06/11/2006;06:00 PM;6.0;ALL OTHER LARCENY;;;;3869 S 84TH ST
061620162;06/11/2006;03:32 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2465 S 43RD ST
061620164;06/11/2006;06:56 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3830 S 43RD ST
061610053;06/10/2006;07:50 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3203 S 26TH ST
061610104;06/10/2006;10:26 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;4518 W FOREST HOME AV
061610150;06/10/2006;05:54 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3255 S 25TH ST
061600040;06/09/2006;07:30 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3265 S 60TH ST
061600107;06/09/2006;11:47 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;9809 W OKLAHOMA AV
061600158;06/09/2006;04:33 PM;6.0;ALL OTHER LARCENY;;;;3311 S HONEY CREEK DR
061600167;06/09/2006;04:33 PM;6.0;SIMPLE ASSAULT;;;;3413 S 26TH ST #18
061600177;06/09/2006;04:33 PM;6.0;MOTOR VEHICLE THEFT;;;;3413 S 26TH ST #18
061600184;06/09/2006;11:47 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;9809 W OKLAHOMA AV
061520006;06/08/2006;06:10 AM;6.0;ALL OTHER LARCENY;;;;3964 S 56TH ST
061520029;06/08/2006;05:50 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;6424 W LAKEFIELD DR
061590020;06/08/2006;04:12 AM;6.0;MOTOR VEHICLE THEFT;;;;3000 W HOWARD AV
061590318;06/08/2006;02:07 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3355 S 27TH ST
061590332;06/08/2006;02:38 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT FROM MOTOR VEHICLE;;;3473 S 27TH ST
061590344;06/08/2006;04:41 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2469 S 44TH ST
061590366;06/08/2006;04:01 PM;6.0;MOTOR VEHICLE THEFT;;;;3355 S 27TH ST
061590373;06/08/2006;05:35 PM;6.0;ALL OTHER LARCENY;;;;3333 S 27TH ST
061590378;06/08/2006;07:21 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3811 W LINCOLN AV
061590413;06/08/2006;05:07 PM;6.0;ALL OTHER LARCENY;;;;3701 S 86TH ST
061580014;06/07/2006;01:28 AM;6.0;ALL OTHER LARCENY;;;;3815 S MINER ST #4
061580045;06/07/2006;08:17 AM;6.0;ALL OTHER LARCENY;;;;5543 W JACKSON PARK DR
061580058;06/07/2006;09:35 AM;6.0;MOTOR VEHICLE THEFT;;;;3313 S 25TH ST
061580153;06/07/2006;05:15 PM;6.0;ALL OTHER LARCENY;;;;3737 S 27TH ST
061580204;06/07/2006;08:39 PM;6.0;ALL OTHER LARCENY;;;;6215 W WARNIMONT AV
061570002;06/06/2006;12:21 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3330 S 30TH ST
061570013;06/06/2006;12:09 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2750 S 55TH ST
061570131;06/06/2006;02:13 PM;6.0;SHOPLIFTING;;;;3355 S 27TH ST
061570171;06/06/2006;03:14 PM;6.0;AGGRAVATED ASSAULT;;;;6215 W WARNIMONT AV
061570185;06/06/2006;05:50 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;6226 W MANITOBA ST
061570228;06/06/2006;04:58 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2836 S 70TH ST
061560173;06/05/2006;04:18 PM;6.0;SHOPLIFTING;;;;3355 S 27TH ST
061560206;06/05/2006;06:16 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;7830 W HOWARD AV
061560253;06/05/2006;08:17 PM;6.0;ALL OTHER LARCENY;;;;3365 S 22ND ST
061560266;06/05/2006;11:10 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3395 S 99TH CT
061550055;06/04/2006;04:53 AM;6.0;AGGRAVATED ASSAULT;;;;7855 W OKLAHOMA AV #7
061550127;06/04/2006;02:13 PM;6.0;SIMPLE ASSAULT;;;;6805 W WARNIMONT CT #3
061540031;06/03/2006;03:00 AM;6.0;ALL OTHER LARCENY;;;;3333 S 27TH ST
061530010;06/02/2006;01:07 AM;6.0;ALL OTHER LARCENY;;;;3908 S 76TH ST
061530016;06/02/2006;01:48 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4747 W FILLMORE DR
061530041;06/02/2006;08:28 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6251 W FOREST HOME AV
061530056;06/02/2006;08:56 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4200 S 51ST ST #2
061530063;06/02/2006;09:46 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6163 W FOREST HOME AV
061520065;06/01/2006;08:49 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3710 W LINCOLN AV
061520196;06/01/2006;06:28 PM;6.0;SHOPLIFTING;;;;3557 S 27TH ST
061520220;06/01/2006;10:32 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3838 S 48TH ST
061810033;06/30/2006;06:49 AM;6.0;ROBBERY;;;;1418 S MUSKEGO AV
061810035;06/30/2006;04:33 AM;2.0;ROBBERY;;;;421 W WASHINGTON ST #APT4
061810038;06/30/2006;04:42 AM;2.0;MOTOR VEHICLE THEFT;;;;1436 S 9TH ST
061810042;06/30/2006;05:46 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;2237 S 14TH ST
061810044;06/30/2006;04:08 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2525 S 14TH ST
061810045;06/30/2006;04:08 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2532-A S 15TH ST
061810046;06/30/2006;04:08 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;1432 W HARRISON AV
061810058;06/30/2006;08:10 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;300 S BARCLAY ST
061810060;06/30/2006;08:06 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;300 E FLORIDA ST
061810070;06/30/2006;07:38 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1018 S 11TH ST
061810073;06/30/2006;04:30 AM;2.0;ALL OTHER LARCENY;;;;401 E GREENFIELD AV
061810106;06/30/2006;12:35 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;1820 S 1ST ST
061810169;06/30/2006;05:40 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;500 W NATIONAL AV
061810182;06/30/2006;05:12 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;300 S BARCLAY ST
061800084;06/29/2006;09:24 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2120 S 16TH ST
061800086;06/29/2006;11:46 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;823 S 4TH ST
061800091;06/29/2006;12:07 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;801 S 2ND ST
061800093;06/29/2006;10:57 AM;2.0;MOTOR VEHICLE THEFT;;;;1139 S 15TH PL
061800131;06/29/2006;03:17 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2366 S 9TH PL
061800159;06/29/2006;05:10 PM;2.0;SHOPLIFTING;;;;1230 W HISTORIC MITCHELL ST
061800173;06/29/2006;06:38 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;520 S WATER ST
061800196;06/29/2006;08:20 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;1934 S 1ST ST
061800203;06/29/2006;08:10 PM;6.0;SHOPLIFTING;;;;1818 W NATIONAL AV
061800206;06/29/2006;09:07 PM;2.0;MOTOR VEHICLE THEFT;;;;1548 S 12TH ST
061870097;06/29/2006;12:55 PM;2.0;ALL OTHER LARCENY;;;;524 W HISTORIC MITCHELL ST
061790056;06/28/2006;08:17 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;1628 W MITCHELL ST
061790097;06/28/2006;12:38 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1546 S 10TH ST
061790100;06/28/2006;12:47 PM;2.0;ALL OTHER LARCENY;;;;1573 S 3RD ST #A
061790103;06/28/2006;01:05 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1539 S 6TH ST
061790132;06/28/2006;03:58 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;1824 S 6TH ST
061790133;06/28/2006;04:25 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;230 W PIERCE ST
061790135;06/28/2006;04:29 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;400 S 5TH ST
061790209;06/28/2006;08:11 PM;2.0;ROBBERY;;;;2200 S 13TH ST
061780047;06/27/2006;06:55 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1335 S 10TH ST
061780108;06/27/2006;12:12 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;522 W WALKER ST
061780120;06/27/2006;12:30 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2319 S 7TH ST
061780150;06/27/2006;03:10 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2000 S 18TH ST
061780165;06/27/2006;04:47 PM;2.0;ALL OTHER LARCENY;;;;600 W NATIONAL AV
061780182;06/27/2006;05:05 PM;2.0;ALL OTHER LARCENY;;;;2528 S 11TH ST
061780188;06/27/2006;04:59 PM;2.0;ROBBERY;;;;1670 S 15TH PL
061780203;06/27/2006;07:35 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1219 S 19TH ST
061780211;06/27/2006;08:29 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;600 S WATER ST
061780220;06/27/2006;09:35 PM;2.0;ALL OTHER LARCENY;;;;1707 W FOREST HOME AV
061790012;06/27/2006;11:14 PM;2.0;ROBBERY;;;;1223 S 10TH ST
061790015;06/27/2006;10:52 PM;2.0;MOTOR VEHICLE THEFT;;;;2524 S 15TH PL
061770019;06/26/2006;04:16 AM;2.0;THEFT FROM MOTOR VEHICLE;MOTOR VEHICLE THEFT;;;200 S WATER ST
061770025;06/26/2006;03:00 AM;2.0;ARSON;;;;1475 W WINDLAKE AV
061770035;06/26/2006;08:10 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;732 W BURNHAM ST
061770054;06/26/2006;09:35 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1801 W NATIONAL AV
061770062;06/26/2006;10:12 AM;2.0;ALL OTHER LARCENY;;;;1126 S 4TH ST
061770085;06/26/2006;11:14 AM;2.0;ALL OTHER LARCENY;;;;1120 W LAPHAM BL
061770089;06/26/2006;12:23 PM;2.0;ALL OTHER LARCENY;;;;900 W HISTORIC MITCHELL ST
061770106;06/26/2006;01:01 PM;6.0;ROBBERY;;;;1456 S MUSKEGO AV
061770119;06/26/2006;02:44 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;612 S 3RD ST
061770121;06/26/2006;02:29 PM;2.0;AGGRAVATED ASSAULT;;;;300 W BURNHAM ST
061770144;06/26/2006;04:38 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2489 S 6TH ST
061770148;06/26/2006;03:35 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;100 E GREENFIELD AV
061770174;06/26/2006;06:18 PM;2.0;MOTOR VEHICLE THEFT;;;;1714 S 8TH ST
061770184;06/26/2006;07:36 PM;6.0;MOTOR VEHICLE THEFT;;;;1671 S CESAR E CHAVEZ DR
061770187;06/26/2006;06:17 PM;2.0;ROBBERY;;;;1523 W GREENFIELD AV
061770193;06/26/2006;09:29 PM;2.0;ALL OTHER LARCENY;;;;1101 W GREENFIELD AV
061780013;06/26/2006;11:27 PM;2.0;AGGRAVATED ASSAULT;;;;1913 S 10TH ST
061780018;06/26/2006;11:59 PM;2.0;ROBBERY;;;;1729 S 14TH ST
061760011;06/25/2006;01:12 AM;2.0;MOTOR VEHICLE THEFT;;;;1401 W MITCHELL ST
061760024;06/25/2006;02:53 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1536 S 3RD ST
061760029;06/25/2006;07:10 AM;2.0;ROBBERY;;;;716 S 7TH ST
