Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location
060030220;01/03/2006;08:57 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2222 S 14TH ST
060030237;01/03/2006;09:59 PM;2.0;MOTOR VEHICLE THEFT;;;509 W BRUCE ST
060040013;01/03/2006;11:23 PM;2.0;ARSON;;;2441 S 13TH ST
060020033;01/02/2006;08:33 AM;6.0;THEFT FROM MOTOR VEHICLE;;;1117 S 17TH ST
060020044;01/02/2006;10:34 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1535 W BECHER ST
060020073;01/02/2006;12:53 PM;2.0;THEFT FROM MOTOR VEHICLE;;;2360 S 10TH ST
060020134;01/02/2006;04:15 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1544 S 10TH ST
060020136;01/02/2006;04:26 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2343 S 9TH ST
060020151;01/02/2006;05:28 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2150 S 14TH ST
060020163;01/02/2006;03:18 PM;6.0;THEFT FROM MOTOR VEHICLE;MOTOR VEHICLE THEFT;;1437 S 20TH ST
060020194;01/02/2006;08:00 PM;2.0;ROBBERY;;;1250 W ROGERS ST
060020205;01/02/2006;10:26 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1521 W GREENFIELD AV
060010006;01/01/2006;12:30 AM;2.0;MOTOR VEHICLE THEFT;;;1211 S 15TH PL
060010010;01/01/2006;12:31 AM;2.0;SIMPLE ASSAULT;;;1650 S 6TH ST
060010021;01/01/2006;01:16 AM;2.0;MOTOR VEHICLE THEFT;;;2416 S 10TH ST
060010029;01/01/2006;02:30 AM;2.0;AGGRAVATED ASSAULT;;;715 S 5TH ST
060010031;01/01/2006;02:02 AM;2.0;MOTOR VEHICLE THEFT;;;1900 S 10TH ST
060010052;01/01/2006;06:00 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;606 W LINCOLN AV
060010053;01/01/2006;04:44 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;2074 S 13TH ST
060010064;01/01/2006;09:30 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2451 S 9TH PL
060010070;01/01/2006;07:25 AM;2.0;AGGRAVATED ASSAULT;;;2423 S 11TH ST
060010077;01/01/2006;10:56 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1656 S 8TH ST
060010109;01/01/2006;01:41 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2474 S 11TH ST
060010124;01/01/2006;02:25 PM;2.0;SIMPLE ASSAULT;;;1828 S 7TH ST
060010128;01/01/2006;02:28 PM;2.0;MOTOR VEHICLE THEFT;;;1517 W WALKER ST #LOWER
060010147;01/01/2006;04:18 PM;6.0;ALL OTHER LARCENY;;;1100 W WINDLAKE AV
060010159;01/01/2006;04:22 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2344 S 10TH ST
060010160;01/01/2006;04:22 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2348 S 10TH ST
060010164;01/01/2006;04:22 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2454 S 10TH ST
060010172;01/01/2006;06:27 PM;2.0;THEFT FROM MOTOR VEHICLE;;;1006 S BARCLAY ST
060010193;01/01/2006;05:09 PM;2.0;MOTOR VEHICLE THEFT;;;910 S CESAR E CHAVEZ DR
060010208;01/01/2006;10:42 PM;2.0;MOTOR VEHICLE THEFT;;;2201 S 11TH ST
060020007;01/01/2006;11:25 PM;2.0;ROBBERY;;;2482 S 13TH ST
060310042;01/31/2006;09:03 AM;2.0;THEFT FROM MOTOR VEHICLE;;;4455 S 14TH ST
060310063;01/31/2006;10:00 AM;2.0;THEFT FROM MOTOR VEHICLE;;;5110 S 6TH ST
060310070;01/31/2006;10:33 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;3327 S 18TH ST
060310121;01/31/2006;02:13 PM;6.0;MOTOR VEHICLE THEFT;;;3716 S 27TH ST
060310128;01/31/2006;03:08 PM;2.0;MOTOR VEHICLE THEFT;;;3770 S 20TH ST
060310159;01/31/2006;04:55 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;2277 W GOLDCREST AV
060300013;01/30/2006;01:56 AM;2.0;SIMPLE ASSAULT;;;6160 S 6TH ST #W19
060300029;01/30/2006;07:37 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1700 W OKLAHOMA AV
060300052;01/30/2006;07:51 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2019 W HOWARD AV
060300060;01/30/2006;07:20 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1918 W GRANT ST
060300065;01/30/2006;07:59 AM;6.0;THEFT FROM BUILDING;;;4640 S 27TH ST
060300101;01/30/2006;11:20 AM;6.0;ALL OTHER LARCENY;;;4100 S 27TH ST
060300108;01/30/2006;12:05 PM;2.0;ALL OTHER LARCENY;;;1422 W VAN NORMAN AV
060300192;01/30/2006;06:57 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3775 S 21ST ST
060290058;01/29/2006;11:35 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;6541 S 13TH ST
060290125;01/29/2006;03:23 PM;2.0;MOTOR VEHICLE THEFT;;;1635 W BOLIVAR AV #3
060300004;01/29/2006;10:23 PM;2.0;AGGRAVATED ASSAULT;;;6401 S 13TH ST
060280052;01/28/2006;09:08 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3770 S 17TH ST
060280070;01/28/2006;10:48 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3419 W PARNELL AV
060280093;01/28/2006;12:00 PM;2.0;ALL OTHER LARCENY;;;1805 W GRANT ST
060280141;01/28/2006;04:35 PM;6.0;THEFT FROM MOTOR VEHICLE;;;2322 W VAN BECK AV
060280186;01/28/2006;06:22 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3150 S 22ND ST
060280201;01/28/2006;11:00 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1575 W OKLAHOMA AV
060280204;01/28/2006;11:13 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2033 W WARNIMONT AV #4
060280205;01/28/2006;11:18 PM;2.0;THEFT FROM MOTOR VEHICLE;;;1575 W OKLAHOMA AV
060270181;01/27/2006;06:51 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2940 S 15TH PL
060260050;01/26/2006;09:17 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3446 S 20TH ST
060260077;01/26/2006;12:47 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4854 S 27TH ST
060260078;01/26/2006;12:48 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4854 S 27TH ST
060260085;01/26/2006;01:42 PM;2.0;THEFT FROM MOTOR VEHICLE;;;200 W VOGEL AV
060260148;01/26/2006;05:57 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6244 S 20TH ST
060260154;01/26/2006;04:27 PM;2.0;ALL OTHER LARCENY;;;4600 S 20TH ST #5
060260167;01/26/2006;03:58 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;3046 S 16TH ST
060260180;01/26/2006;08:39 PM;2.0;THEFT FROM MOTOR VEHICLE;;;6160 S 6TH ST #LOT33
060250012;01/25/2006;02:14 AM;2.0;ALL OTHER LARCENY;;;3237 S 16TH ST
060250032;01/25/2006;08:04 AM;2.0;THEFT FROM MOTOR VEHICLE;;;3717 S 18TH ST
060250126;01/25/2006;04:28 PM;2.0;THEFT FROM MOTOR VEHICLE;;;6401 S 13TH ST
060250166;01/25/2006;06:53 PM;2.0;THEFT FROM MOTOR VEHICLE;;;6401 S 13TH ST
060240047;01/24/2006;10:24 AM;2.0;ALL OTHER LARCENY;;;5375 S 3RD ST
060240094;01/24/2006;01:09 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;723 W MORGAN PL
060240095;01/24/2006;02:34 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3900 S 27TH ST
060240099;01/24/2006;02:58 PM;2.0;THEFT FROM MOTOR VEHICLE;;;3701 S HOWELL AV
060240115;01/24/2006;04:00 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1007 W LAYTON AV #1
060240177;01/24/2006;07:25 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1007 W LAYTON AV #1
060240194;01/24/2006;10:03 PM;2.0;MOTOR VEHICLE THEFT;;;2248 S 19TH ST
060230122;01/23/2006;01:55 PM;6.0;SIMPLE ASSAULT;;;3006 S 27TH ST
060220026;01/22/2006;03:50 AM;6.0;AGGRAVATED ASSAULT;;;2012 W LAYTON AV
060220041;01/22/2006;07:48 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1512 W OKLAHOMA AV
060220094;01/22/2006;03:41 PM;2.0;ALL OTHER LARCENY;;;5105 S HOWELL AV
060220118;01/22/2006;03:16 PM;2.0;THEFT FROM BUILDING;;;1721 W LINCOLN AV
060220144;01/22/2006;10:03 PM;2.0;THEFT FROM MOTOR VEHICLE;;;2248 S 17TH ST
060210042;01/21/2006;09:35 AM;2.0;THEFT FROM MOTOR VEHICLE;;;6331 S 13TH ST
060210060;01/21/2006;10:42 AM;2.0;THEFT FROM MOTOR VEHICLE;;;4747 S HOWELL AV
060210094;01/21/2006;11:33 AM;2.0;MOTOR VEHICLE THEFT;;;2508 S 19TH ST
060210111;01/21/2006;02:42 PM;2.0;ALL OTHER LARCENY;;;1300 W COLLEGE AV
060210149;01/21/2006;09:07 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3263 S 22ND ST
060200014;01/20/2006;01:32 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3646 S 22ND ST
060200051;01/20/2006;08:28 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2242 S 19TH ST
060200065;01/20/2006;09:18 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3701 S HOWELL AV
060200073;01/20/2006;10:13 AM;2.0;THEFT FROM MOTOR VEHICLE;;;2224 S 17TH ST
060200124;01/20/2006;12:07 PM;6.0;THEFT FROM MOTOR VEHICLE;;;5655 S 27TH ST
060200160;01/20/2006;04:56 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1720 W GRANGE AV
060190008;01/19/2006;02:43 AM;2.0;THEFT FROM MOTOR VEHICLE;;;3776 S 14TH ST
060190011;01/19/2006;03:41 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;2030 W HOWARD AV
060190050;01/19/2006;10:03 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2319 S 16TH ST #UPPER
060190077;01/19/2006;02:04 PM;2.0;ALL OTHER LARCENY;;;2219 S 19TH ST
060190087;01/19/2006;01:36 PM;6.0;ALL OTHER LARCENY;;;2012 W COLLEGE AV
060190092;01/19/2006;02:40 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3750 S 14TH ST
060190102;01/19/2006;03:09 PM;6.0;ALL OTHER LARCENY;;;4040 S 27TH ST
060190122;01/19/2006;04:25 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2609 W OKLAHOMA AV
060190126;01/19/2006;07:28 PM;2.0;ALL OTHER LARCENY;;;191 W LAYTON AV
060190182;01/19/2006;09:17 PM;2.0;THEFT FROM MOTOR VEHICLE;;;4747 S HOWELL AV
060180047;01/18/2006;09:50 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3432 S 15TH ST
060180133;01/18/2006;05:55 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;230 W LAYTON AV
060170109;01/17/2006;12:25 PM;2.0;ALL OTHER LARCENY;;;1300 W LAYTON AV
060170129;01/17/2006;12:25 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;2500 W OKLAHOMA AV
060180038;01/17/2006;11:52 AM;6.0;ALL OTHER LARCENY;;;5400 S 27TH ST
060160045;01/16/2006;08:02 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;3270 S 23RD ST
060160113;01/16/2006;01:39 PM;2.0;THEFT FROM MOTOR VEHICLE;;;224 W MARTIN LA
060160122;01/16/2006;03:03 PM;2.0;SHOPLIFTING;;;801 W LAYTON AV
060160141;01/16/2006;04:44 PM;2.0;ALL OTHER LARCENY;;;1600 W OKLAHOMA AV
060160198;01/16/2006;10:04 PM;2.0;ALL OTHER LARCENY;;;2838 S 15TH PL
060170008;01/16/2006;11:40 PM;6.0;ALL OTHER LARCENY;;;4040 S 27TH ST
060150010;01/15/2006;11:54 PM;6.0;SIMPLE ASSAULT;ALL OTHER LARCENY;;2300 W LAYTON AV
060150028;01/15/2006;03:02 AM;2.0;MOTOR VEHICLE THEFT;;;3370 S 17TH ST
060150094;01/15/2006;12:29 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4747 S HOWELL AV
060150095;01/15/2006;11:26 AM;2.0;MOTOR VEHICLE THEFT;;;3105 S 15TH PL
060150111;01/15/2006;01:32 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3745 S 15TH PL
060150115;01/15/2006;01:50 PM;6.0;SIMPLE ASSAULT;;;3623 S 22ND ST
060150146;01/15/2006;04:12 PM;6.0;SIMPLE ASSAULT;;;4532 S 23RD ST #6
060150148;01/15/2006;05:56 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4569 S 23RD ST #4
060150153;01/15/2006;06:08 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;3713 S 17TH ST
060140040;01/14/2006;07:18 AM;2.0;MOTOR VEHICLE THEFT;;;2480 S 18TH ST
060140056;01/14/2006;08:45 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2100 W WILBUR AV
060140135;01/14/2006;04:07 PM;2.0;MOTOR VEHICLE THEFT;;;1918 W LINCOLN AV
060140156;01/14/2006;04:58 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5161 S 23RD ST
060130031;01/13/2006;07:31 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6200 S 13TH ST
060130053;01/13/2006;09:03 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1313 W GRANGE AV
060130056;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1801 W ARTHUR AV
060130057;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1837 W ARTHUR AV
060130058;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1841 W ARTHUR AV
060130059;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1841 W ARTHUR AV
060130060;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1838 W ARTHUR AV
060130061;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1834 W ARTHUR AV
060130062;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1830 W ARTHUR AV
060130063;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1830 W ARTHUR AV
060130064;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1826 W ARTHUR AV
060130065;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1822 W ARTHUR AV
060130068;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1818 W ARTHUR AV
060130069;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1812 W ARTHUR AV
060130070;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1808 W ARTHUR AV
060130071;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2472 S 18TH ST
060130072;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2480 S 18TH ST
060130073;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2496 S 18TH ST
060130074;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2498 S 18TH ST
060130075;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2498 S 18TH ST
060130102;01/13/2006;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2492 S 18TH ST
060130121;01/13/2006;12:10 PM;6.0;ROBBERY;;;3730 S 27TH ST
060130127;01/13/2006;12:26 PM;2.0;ALL OTHER LARCENY;;;3220 S 20TH ST
060130145;01/13/2006;02:36 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2463 S 19TH ST
060130167;01/13/2006;05:20 PM;2.0;THEFT FROM MOTOR VEHICLE;;;4747 S HOWELL AV
060130192;01/13/2006;07:00 PM;6.0;MOTOR VEHICLE THEFT;;;3130 S 25TH ST
060140002;01/13/2006;10:16 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3535 S 24TH ST
060120084;01/12/2006;12:55 PM;2.0;THEFT FROM MOTOR VEHICLE;;;1200 W MALLORY AV
060120089;01/12/2006;11:27 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4221 S 6TH ST
060120110;01/12/2006;02:49 PM;2.0;MOTOR VEHICLE THEFT;;;6039 S HOWELL AV
060120136;01/12/2006;05:27 PM;2.0;THEFT FROM MOTOR VEHICLE;;;4747 S HOWELL AV
060120196;01/12/2006;09:44 PM;2.0;AGGRAVATED ASSAULT;;;1821 W ARTHUR AV #A
060120200;01/12/2006;10:19 PM;6.0;SIMPLE ASSAULT;;;2022 W GOLDCREST AV
060150130;01/12/2006;09:50 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;4481 S TAYLOR AV
060110035;01/11/2006;08:16 AM;2.0;THEFT FROM MOTOR VEHICLE;;;2701 S 16TH ST
060110116;01/11/2006;02:59 PM;2.0;MOTOR VEHICLE THEFT;;;3656 S 16TH ST
060110176;01/11/2006;09:09 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3027 S 16TH ST
060120009;01/11/2006;11:50 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3141 S 22ND ST
060140052;01/11/2006;01:54 PM;6.0;ALL OTHER LARCENY;;;3120 W GREEN AV
060140053;01/11/2006;01:52 PM;2.0;ALL OTHER LARCENY;;;5035 S 13TH ST
060100008;01/10/2006;12:34 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3006 S 15TH PL
060100011;01/10/2006;01:13 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4267 S 13TH ST
060100013;01/10/2006;01:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4273 S 13TH ST
060100016;01/10/2006;12:46 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3915 S HOWELL AV
060100036;01/10/2006;08:24 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;185 W UNCAS AV
060100048;01/10/2006;07:50 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;122 W GOLDLEAF AV
060100049;01/10/2006;07:50 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;132 W GOLDLEAF AV
060100050;01/10/2006;07:50 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;152 W GOLDLEAF AV
060100065;01/10/2006;10:49 AM;2.0;THEFT FROM MOTOR VEHICLE;;;1522 W EDGERTON AV
060100221;01/10/2006;08:58 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2334 S 19TH ST
060100243;01/10/2006;09:51 PM;2.0;ALL OTHER LARCENY;;;2540 S 19TH ST
060090027;01/09/2006;05:17 AM;2.0;MOTOR VEHICLE THEFT;;;1830 W ARTHUR AV
060090038;01/09/2006;07:39 AM;2.0;ALL OTHER LARCENY;;;4221 S 6TH ST #LOTC6
060090054;01/09/2006;08:29 AM;2.0;ALL OTHER LARCENY;;;1011 W LAYTON AV
060090057;01/09/2006;08:03 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2716 S 19TH ST
060090106;01/09/2006;11:41 AM;2.0;THEFT FROM MOTOR VEHICLE;;;401 E LAYTON AV #1
060090113;01/09/2006;12:33 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3338 S 22ND ST
060090157;01/09/2006;04:08 PM;2.0;THEFT FROM MOTOR VEHICLE;;;4601 S 1ST ST
060090201;01/09/2006;06:19 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4747 S HOWELL AV
060090250;01/09/2006;09:56 PM;2.0;THEFT FROM COIN-OPPERATED MACHINES;;;1400 W ZELLMAN CT
060080012;01/08/2006;12:33 AM;6.0;MOTOR VEHICLE THEFT;;;4400 S 27TH ST
060080053;01/08/2006;07:58 AM;2.0;THEFT FROM MOTOR VEHICLE;;;545 W LAYTON AV
060080107;01/08/2006;03:33 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3900 S 27TH ST
060080129;01/08/2006;05:00 PM;2.0;MOTOR VEHICLE THEFT;;;3051 S 15TH PL
060080173;01/08/2006;10:22 PM;2.0;MOTOR VEHICLE THEFT;;;2329 S 19TH ST #LOWER
060070005;01/07/2006;06:28 AM;;MOTOR VEHICLE THEFT;;;1911 W HAYES ST
060070022;01/07/2006;12:34 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;6050 S HOWELL AV
060070045;01/07/2006;09:05 AM;2.0;MOTOR VEHICLE THEFT;;;1830 W ARTHUR AV
060070069;01/07/2006;10:58 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5230 S 13TH ST
060070092;01/07/2006;12:41 PM;2.0;MOTOR VEHICLE THEFT;;;2933 S 15TH PL
060070121;01/07/2006;03:06 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4506 S AUSTIN ST
060070130;01/07/2006;02:46 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;4150 S 1ST PL
060060014;01/06/2006;02:23 AM;6.0;SIMPLE ASSAULT;;;4600 S 27TH ST
060060023;01/06/2006;03:30 AM;6.0;THEFT FROM MOTOR VEHICLE;;;4452 S LOUISIANA AV
060060024;01/06/2006;03:30 AM;6.0;THEFT FROM MOTOR VEHICLE;;;4452 S LOUISIANA AV
060060025;01/06/2006;03:30 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4452 S LOUISIANA AV
060060026;01/06/2006;03:30 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4452 S LOUISIANA AV
060060027;01/06/2006;03:42 AM;2.0;AGGRAVATED ASSAULT;;;2265 S 16TH ST
060060043;01/06/2006;07:50 AM;2.0;THEFT FROM COIN-OPPERATED MACHINES;;;5037 S HOWELL AV
060060044;01/06/2006;08:03 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4379 S LENOX ST
060060046;01/06/2006;06:27 AM;2.0;ALL OTHER LARCENY;;;807 W WATERFORD AV
060060060;01/06/2006;09:09 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3164 S 18TH ST
060060095;01/06/2006;11:37 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1924 W SALEM ST
060060097;01/06/2006;08:34 AM;6.0;ALL OTHER LARCENY;;;5700 S 27TH ST
060060128;01/06/2006;02:27 PM;6.0;ALL OTHER LARCENY;;;5150 S 27TH ST
060060184;01/06/2006;07:56 PM;6.0;THEFT FROM MOTOR VEHICLE;;;4272 S 23RD ST
060050011;01/05/2006;02:27 AM;2.0;MOTOR VEHICLE THEFT;;;1532 W HOWARD AV
060050046;01/05/2006;07:33 AM;2.0;THEFT FROM MOTOR VEHICLE;;;2256 S 19TH ST
060050099;01/05/2006;11:30 AM;6.0;MOTOR VEHICLE THEFT;;;5150 S 27TH ST
060050124;01/05/2006;01:45 PM;6.0;THEFT FROM MOTOR VEHICLE;;;5655 S 27TH ST
060050201;01/05/2006;07:45 PM;6.0;ALL OTHER LARCENY;;;5214 S 22ND PL
060050226;01/05/2006;08:18 PM;2.0;ROBBERY;;;3357 S 14TH ST
060050251;01/05/2006;11:04 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3548 S 25TH ST
060040034;01/04/2006;05:10 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;2942 S 16TH ST
060040070;01/04/2006;09:59 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2255 W LAYTON AV
060040243;01/04/2006;09:03 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;3745 S 15TH PL
060030062;01/03/2006;08:43 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;3712 S 15TH PL
060030076;01/03/2006;10:39 AM;2.0;MOTOR VEHICLE THEFT;;;4747 S HOWELL AV
060030175;01/03/2006;05:14 PM;2.0;MOTOR VEHICLE THEFT;;;3051 S 15TH PL
060030203;01/03/2006;05:22 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4100 S 20TH ST
060030238;01/03/2006;08:05 PM;2.0;ROBBERY;;;4130 S HOWELL AV
060020015;01/02/2006;12:25 AM;2.0;INTIMIDATION;;;6200 S 13TH ST
060020019;01/02/2006;03:42 AM;2.0;MOTOR VEHICLE THEFT;;;151 W LAYTON AV
060020053;01/02/2006;11:20 AM;2.0;THEFT FROM MOTOR VEHICLE;;;4960 S 13TH ST
060020058;01/02/2006;11:42 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4508 S HOWELL AV
060020116;01/02/2006;03:09 PM;2.0;ALL OTHER LARCENY;;;3502 S 3RD ST
060020146;01/02/2006;03:50 PM;6.0;ALL OTHER LARCENY;;;3006 S 27TH ST
060020167;01/02/2006;06:35 PM;2.0;MOTOR VEHICLE THEFT;;;2845 S 15TH PL
060010017;01/01/2006;02:05 AM;2.0;AGGRAVATED ASSAULT;;;637 W LAYTON AV
060010074;01/01/2006;10:24 AM;2.0;THEFT FROM MOTOR VEHICLE;;;6331 S 13TH ST
060010078;01/01/2006;10:08 AM;2.0;ALL OTHER LARCENY;;;5105 S HOWELL AV
060010079;01/01/2006;10:08 AM;2.0;ALL OTHER LARCENY;;;5105 S HOWELL AV
060010082;01/01/2006;11:26 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;528 E BOLIVAR AV
060010096;01/01/2006;11:57 AM;2.0;THEFT FROM MOTOR VEHICLE;;;1400 W ZELLMAN CT
060010125;01/01/2006;02:37 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;5880 S HOWELL AV
