INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
150010037,01/01/2015,03:25 AM,5,AGGRAVATED ASSAULT,,,,,1007 E GARFIELD AV
150010069,01/01/2015,09:12 AM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,322 W CENTER ST
150010090,01/01/2015,12:26 PM,5,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3630 N 2ND ST
150010112,01/01/2015,03:26 PM,5,ROBBERY,,,,,301 W KEEFE AV
150010123,01/01/2015,03:56 PM,1,SIMPLE ASSAULT,,,,,900 W FOND DU LAC AVE
150010156,01/01/2015,09:34 PM,5,THEFT FROM BUILDING,,,,,3038 N 2ND ST
150040010,01/01/2015,02:14 AM,5,ROBBERY,,,,,1956 W VIENNA AV
,,,,,,,,,
Total Records: 267,,,,,,,,,
Aldermanic District: 6,,,,,,,,,
