Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location
152980025;10/25/2015;03:42 AM;2.0;THEFT FROM MOTOR VEHICLE;;;1017 S 2ND ST
152980064;10/25/2015;12:34 PM;2.0;THEFT FROM BUILDING;;;1532 W LINCOLN AV #1
152980088;10/25/2015;01:59 PM;2.0;SIMPLE ASSAULT;;;924 W BURNHAM ST
152980120;10/25/2015;07:36 PM;2.0;MOTOR VEHICLE THEFT;;;2164 S 15TH ST
152980134;10/25/2015;09:04 PM;2.0;MOTOR VEHICLE THEFT;;;1644 S 17TH ST
152980141;10/25/2015;08:02 PM;2.0;ROBBERY;;;1471 W WINDLAKE AV
152960190;10/24/2015;04:02 AM;2.0;MOTOR VEHICLE THEFT;;;801 W WASHINGTON ST
152970014;10/24/2015;01:59 AM;2.0;THEFT FROM MOTOR VEHICLE;;;500 W VIRGINIA ST
152970028;10/24/2015;04:30 AM;2.0;THEFT FROM MOTOR VEHICLE;;;1598 W NATIONAL AV
152970050;10/24/2015;02:00 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;111 E MINERAL ST
152970072;10/24/2015;12:34 PM;2.0;THEFT FROM MOTOR VEHICLE;;;1033 S 18TH ST
152970086;10/24/2015;02:49 PM;2.0;ROBBERY;;;1226 W NATIONAL AV
152970088;10/24/2015;03:06 PM;2.0;AGGRAVATED ASSAULT;;;928 W HISTORIC MITCHELL ST
152970125;10/24/2015;06:52 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;734 W HISTORIC MITCHELL ST
152970141;10/24/2015;09:53 PM;2.0;MOTOR VEHICLE THEFT;;;2164 S 15TH ST
152970156;10/24/2015;10:46 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1512 W MINERAL ST
152980009;10/24/2015;11:33 PM;3.0;SIMPLE ASSAULT;;;400 W CANAL ST
152980015;10/24/2015;11:24 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1330 W MADISON ST #LWR
152960008;10/23/2015;01:50 AM;2.0;AGGRAVATED ASSAULT;;;1405 W GREENFIELD AV
152960017;10/23/2015;02:15 AM;2.0;AGGRAVATED ASSAULT;;;1803-A S 6TH ST
152960064;10/23/2015;10:33 AM;2.0;ROBBERY;;;1952 S WINONA LA
152960092;10/23/2015;12:36 PM;1.0;THEFT FROM MOTOR VEHICLE;;;200 S WATER ST
152960095;10/23/2015;01:58 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;816 W NATIONAL AV
152960098;10/23/2015;02:03 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2405 S 12TH ST
152960113;10/23/2015;03:13 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2016 W NATIONAL AV
152960116;10/23/2015;04:16 PM;1.0;MOTOR VEHICLE THEFT;;;133 W OREGON ST
152960125;10/23/2015;04:47 PM;2.0;SIMPLE ASSAULT;;;900 S CESAR E CHAVEZ DR
152960145;10/23/2015;06:32 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2433 S 15TH ST
152960152;10/23/2015;06:12 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1745-B S 18TH ST
152960191;10/23/2015;10:37 PM;2.0;ROBBERY;;;1223 S 10TH ST
152980006;10/23/2015;10:37 PM;2.0;AGGRAVATED ASSAULT;;;1223 S 10TH ST
152950016;10/22/2015;02:00 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1241 W NATIONAL AV
152950023;10/22/2015;06:55 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1537 S 12TH ST
152950044;10/22/2015;09:43 AM;2.0;ROBBERY;;;1627 S 12TH ST
152950047;10/22/2015;10:58 AM;2.0;MOTOR VEHICLE THEFT;;;1745 S 18TH ST
152950078;10/22/2015;12:45 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1515 W LAPHAM BL
152950081;10/22/2015;01:37 PM;2.0;MOTOR VEHICLE THEFT;;;2403 S 15TH ST
152950086;10/22/2015;12:27 PM;2.0;INTIMIDATION;;;1579 S 6 ST
152950126;10/22/2015;06:28 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1336 W GREENFIELD AV
152950127;10/22/2015;05:58 PM;2.0;ALL OTHER LARCENY;;;1671 S 3RD ST
152950165;10/22/2015;10:19 PM;2.0;MOTOR VEHICLE THEFT;;;1400 S 13TH ST
152940033;10/21/2015;07:05 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1927 S AMY PL
152940034;10/21/2015;07:15 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1305 W MADISON ST
152940071;10/21/2015;11:45 AM;2.0;MOTOR VEHICLE THEFT;;;700 W WINDLAKE AV
152940078;10/21/2015;12:13 PM;2.0;AGGRAVATED ASSAULT;;;1551 W WASHINGTON ST
152940086;10/21/2015;12:50 PM;2.0;MOTOR VEHICLE THEFT;;;1453 S UNION ST
152940093;10/21/2015;01:11 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1940 S 16TH ST
152940107;10/21/2015;02:04 PM;2.0;MOTOR VEHICLE THEFT;;;2237 S 6TH ST
152940112;10/21/2015;01:05 PM;2.0;THEFT FROM BUILDING;;;635 W GREENFIELD AV
152940116;10/21/2015;02:56 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1222 W WALKER ST
152940119;10/21/2015;02:36 PM;2.0;SHOPLIFTING;;;1433 W BURNHAM ST
152940125;10/21/2015;03:44 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2401 S 8TH ST
152940131;10/21/2015;04:19 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1515 W LAPHAM BL
152940186;10/21/2015;06:34 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1639 S 11TH ST #LWR
152940204;10/21/2015;09:46 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1925 W BURNHAM ST
152930036;10/20/2015;08:52 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1805 W MITCHELL ST
152930051;10/20/2015;09:45 AM;2.0;MOTOR VEHICLE THEFT;;;2123 S 15TH ST
152930099;10/20/2015;02:30 PM;2.0;THEFT FROM MOTOR VEHICLE;;;500 W ROGERS ST
152930100;10/20/2015;01:35 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1509 S 3RD ST
152930136;10/20/2015;04:49 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2143 S 15TH PL
152930158;10/20/2015;08:00 PM;2.0;MOTOR VEHICLE THEFT;;;1818 W NATIONAL AV
152930172;10/20/2015;05:44 PM;2.0;ALL OTHER LARCENY;;;1818 W NATIONAL AV
152940004;10/20/2015;11:28 PM;2.0;MOTOR VEHICLE THEFT;;;1511 S PEARL ST
152920028;10/19/2015;08:19 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;106 W SEEBOTH ST #411
152920033;10/19/2015;09:16 AM;2.0;ALL OTHER LARCENY;;;1557 S 8TH ST
152920038;10/19/2015;10:08 AM;2.0;MOTOR VEHICLE THEFT;;;1629 S 15TH PL
152920051;10/19/2015;12:19 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2201 S 7TH ST
152920057;10/19/2015;10:06 AM;2.0;AGGRAVATED ASSAULT;;;2103 S 15TH ST #UPPER
152920093;10/19/2015;02:51 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1536 S 11TH ST
152920102;10/19/2015;04:40 PM;2.0;ROBBERY;;;2129 S 16TH ST
152920103;10/19/2015;04:45 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1925 W BURNHAM ST
152920114;10/19/2015;06:40 PM;2.0;MOTOR VEHICLE THEFT;;;2117 S 14TH ST
152920118;10/19/2015;07:44 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1271 W MAPLE ST
152920120;10/19/2015;05:34 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1411 W SCOTT ST
152910037;10/18/2015;08:35 AM;2.0;SHOPLIFTING;;;1320 W BURNHAM ST
152910058;10/18/2015;11:46 AM;2.0;AGGRAVATED ASSAULT;;;361 W VIRGINIA ST
152910077;10/18/2015;01:24 PM;2.0;SIMPLE ASSAULT;;;2545 S 13TH ST
152910082;10/18/2015;03:48 PM;2.0;ARSON;;;1971 S 14TH ST
152910090;10/18/2015;11:40 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1169 W WINDLAKE AV
152910095;10/18/2015;04:33 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2158 S 15TH ST
152910103;10/18/2015;03:48 PM;2.0;ARSON;BURGLARY/BREAKING AND ENTERING;;2007 S 12TH ST
152910108;10/18/2015;08:35 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2339 S 8TH ST
152910118;10/18/2015;05:40 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1407 W BECHER ST
152910129;10/18/2015;10:06 PM;2.0;ROBBERY;;;1448 S COMSTOCK AV
152920001;10/18/2015;10:33 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1521-B W SCOTT ST
152900047;10/17/2015;05:00 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1310 W NATIONAL AV
152900072;10/17/2015;11:44 AM;2.0;ARSON;;;1653 S 15TH PL
152900074;10/17/2015;12:18 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;708 W GREENFIELD AV
152900103;10/17/2015;04:50 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;920 S 9TH ST
152900150;10/17/2015;11:46 PM;2.0;THEFT FROM BUILDING;;;1958 S CONGO AV
152910005;10/17/2015;11:25 PM;2.0;SIMPLE ASSAULT;;;1024 W LINCOLN AV
152890034;10/16/2015;08:19 AM;2.0;MOTOR VEHICLE THEFT;;;937 S 15TH ST
152890044;10/16/2015;08:30 AM;2.0;AGGRAVATED ASSAULT;;;2026 S 12TH ST
152890047;10/16/2015;01:45 AM;;HOMICIDE;;;2601 S 9TH PL
152890075;10/16/2015;01:32 PM;2.0;THEFT FROM MOTOR VEHICLE;;;703 W LINCOLN AV
152890083;10/16/2015;02:28 PM;2.0;MOTOR VEHICLE THEFT;;;1982 S 12TH ST
152890088;10/16/2015;04:00 PM;2.0;MOTOR VEHICLE THEFT;;;1247 S CESAR E CHAVEZ DR
152880051;10/15/2015;09:43 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1209 S 17TH ST
152880061;10/15/2015;11:18 AM;2.0;MOTOR VEHICLE THEFT;;;1904 S 10TH ST
152880089;10/15/2015;02:30 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2482 S 11TH ST
152880101;10/15/2015;03:47 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1725 S 12TH ST
152880127;10/15/2015;06:15 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1302 W ORCHARD ST #UPR
152880150;10/15/2015;08:01 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;2027 W SCOTT ST #LOWER
152880154;10/15/2015;08:49 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1135 S 8TH ST
152870017;10/14/2015;04:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1835 W WASHINGTON ST
152870038;10/14/2015;09:14 AM;2.0;MOTOR VEHICLE THEFT;;;1568 S MUSKEGO AV
152870045;10/14/2015;09:10 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1509 S MUSKEGO AV
152870051;10/14/2015;10:02 AM;2.0;MOTOR VEHICLE THEFT;;;1923 W GREENFIELD AV
152870088;10/14/2015;01:52 PM;2.0;MOTOR VEHICLE THEFT;;;1825 S 10TH ST
152870089;10/14/2015;01:58 PM;2.0;MOTOR VEHICLE THEFT;;;830 S 12TH ST
152870119;10/14/2015;05:55 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2163 S 11TH ST
152870123;10/14/2015;05:08 PM;2.0;MOTOR VEHICLE THEFT;;;814 W HISTORIC MITCHELL ST
152870125;10/14/2015;03:48 PM;2.0;MOTOR VEHICLE THEFT;;;1029 S 9TH ST
152870159;10/14/2015;06:07 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1428 S 9TH ST
152870169;10/14/2015;05:20 PM;2.0;AGGRAVATED ASSAULT;;;1122 S 8TH ST
152860015;10/13/2015;01:08 AM;2.0;ROBBERY;;;2201 S 13TH ST
152860030;10/13/2015;08:15 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1214 W ARTHUR AV
152860051;10/13/2015;10:45 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2222 S 7TH ST
152860072;10/13/2015;12:16 PM;2.0;ROBBERY;;;732 W MAPLE ST
152860073;10/13/2015;12:36 PM;2.0;ROBBERY;;;1515 W LAPHAM BL
152860084;10/13/2015;02:10 PM;2.0;MOTOR VEHICLE THEFT;;;920 W MADISON ST
152860101;10/13/2015;03:16 PM;2.0;MOTOR VEHICLE THEFT;;;1727 W SCOTT ST
152860109;10/13/2015;04:06 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1226 S 15TH ST
152860179;10/13/2015;10:46 PM;2.0;AGGRAVATED ASSAULT;;;959 W LINCOLN AV
152860181;10/13/2015;11:22 PM;2.0;SIMPLE ASSAULT;;;1200 W MADISON ST
152850010;10/12/2015;12:48 AM;2.0;MOTOR VEHICLE THEFT;;;1332 W LINCOLN AV
152850021;10/12/2015;03:44 AM;2.0;THEFT FROM MOTOR VEHICLE;;;1659 S 3RD ST
152850023;10/12/2015;03:39 AM;2.0;MOTOR VEHICLE THEFT;;;1505 S 10TH ST
152850027;10/12/2015;06:00 AM;2.0;THEFT FROM MOTOR VEHICLE;;;219 W FLORIDA ST
152850029;10/12/2015;05:32 AM;2.0;SIMPLE ASSAULT;;;1615 S 2ND ST #LWR
152850034;10/12/2015;07:36 AM;2.0;MOTOR VEHICLE THEFT;;;1422 S CESAR E CHAVEZ DR
152850037;10/12/2015;07:19 AM;2.0;SIMPLE ASSAULT;;;2163-A S 11TH ST
152850041;10/12/2015;08:27 AM;2.0;THEFT FROM MOTOR VEHICLE;;;333 W BURNHAM ST
152850045;10/12/2015;07:44 AM;1.0;THEFT FROM MOTOR VEHICLE;;;230 S 2ND ST
152850051;10/12/2015;09:23 AM;2.0;MOTOR VEHICLE THEFT;;;1434 S 10TH ST
152850053;10/12/2015;08:45 AM;2.0;ALL OTHER LARCENY;;;1700 S 9TH ST
152850059;10/12/2015;07:44 AM;1.0;THEFT FROM MOTOR VEHICLE;;;224 S 2ND ST
152850063;10/12/2015;09:58 AM;2.0;INTIMIDATION;;;2480 S 8TH ST
152850065;10/12/2015;10:31 AM;2.0;THEFT FROM MOTOR VEHICLE;;;1409 S 3RD ST
152850069;10/12/2015;10:43 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1535 S PEARL ST
152850080;10/12/2015;11:26 AM;2.0;ALL OTHER LARCENY;;;1300 W HISTORIC MITCHELL ST
152850089;10/12/2015;09:00 AM;;HOMICIDE;;;1944 S 10TH ST
152850140;10/12/2015;02:39 PM;2.0;ROBBERY;;;1416 W ORCHARD ST #UPPER
152850194;10/12/2015;07:03 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2034 S 15TH ST
152860003;10/12/2015;11:37 PM;2.0;ROBBERY;;;1700 S 15TH ST
152840023;10/11/2015;01:21 AM;2.0;ROBBERY;;;1860 S 1ST ST
152840040;10/11/2015;02:26 AM;2.0;AGGRAVATED ASSAULT;;;612 W PIERCE ST
152840042;10/11/2015;04:05 AM;2.0;ROBBERY;;;101 W WALKER ST
152840043;10/11/2015;04:05 AM;2.0;ROBBERY;;;828 S 1ST ST
152840051;10/11/2015;06:57 AM;2.0;SIMPLE ASSAULT;;;916 W PIERCE ST
152840062;10/11/2015;09:15 AM;2.0;MOTOR VEHICLE THEFT;;;1421 W ORCHARD ST
152840085;10/11/2015;11:18 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1320 W BURNHAM ST
152840098;10/11/2015;12:09 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1644 S 8TH ST
152840100;10/11/2015;12:41 PM;2.0;MOTOR VEHICLE THEFT;;;1113 S 12TH ST
152840110;10/11/2015;01:34 PM;2.0;THEFT FROM BUILDING;;;524 S 2ND ST
152840112;10/11/2015;11:51 AM;2.0;ROBBERY;;;1535 S 6TH ST
152840113;10/11/2015;01:12 PM;2.0;SIMPLE ASSAULT;;;1032 S 21ST ST #RR
152840120;10/11/2015;12:48 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1831 S 3RD ST
152840126;10/11/2015;02:58 PM;2.0;MOTOR VEHICLE THEFT;;;1965 S 14TH ST
152840140;10/11/2015;04:25 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1822 S 7TH ST
152840146;10/11/2015;05:25 PM;2.0;MOTOR VEHICLE THEFT;;;826 W HISTORIC MITCHELL ST
152840157;10/11/2015;06:01 PM;2.0;ROBBERY;;;800 W MAPLE ST
152840182;10/11/2015;08:19 PM;2.0;SIMPLE ASSAULT;;;1242-B W WASHINGTON ST
152840190;10/11/2015;08:33 PM;2.0;AGGRAVATED ASSAULT;;;1579 S 6TH ST
152840211;10/11/2015;09:57 PM;2.0;AGGRAVATED ASSAULT;;;314-A W WASHINGTON ST
152850007;10/11/2015;11:19 PM;2.0;MOTOR VEHICLE THEFT;;;1427 S 10TH ST
152830009;10/10/2015;12:49 AM;1.0;THEFT FROM MOTOR VEHICLE;;;161 S 1ST ST
152830040;10/10/2015;08:33 AM;2.0;MOTOR VEHICLE THEFT;;;2229 S 10TH PL
152830055;10/10/2015;09:40 AM;2.0;THEFT FROM MOTOR VEHICLE;;;801 W LINCOLN AV
152830070;10/10/2015;04:20 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1124 S 12TH ST #LWR
152830080;10/10/2015;01:05 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1818 W GREENFIELD AV
152830104;10/10/2015;03:54 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1653 S 15TH PL
152830115;10/10/2015;07:34 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1543 S 13TH ST
152840016;10/10/2015;11:57 PM;2.0;SIMPLE ASSAULT;;;2418 S 7TH ST
152840017;10/10/2015;11:57 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2418 S 7TH ST #LWR
152690070;10/09/2015;12:00 PM;2.0;INTIMIDATION;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;2163-A S 15TH PL
152820004;10/09/2015;12:43 AM;2.0;SIMPLE ASSAULT;;;1613 S UNION ST
152820025;10/09/2015;05:48 AM;2.0;MOTOR VEHICLE THEFT;;;423 W WASHINGTON ST
152820027;10/09/2015;05:43 AM;2.0;SIMPLE ASSAULT;;;1234-A S 15TH PL
152820029;10/09/2015;05:47 AM;2.0;THEFT FROM MOTOR VEHICLE;;;2025 S 8TH ST
152820041;10/09/2015;07:48 AM;2.0;SIMPLE ASSAULT;;;1561 S 8TH ST #LWR
152820074;10/09/2015;12:21 PM;2.0;MOTOR VEHICLE THEFT;;;2341 S 12TH ST
152820085;10/09/2015;01:24 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1548 S 14TH ST
152820093;10/09/2015;02:01 PM;2.0;ROBBERY;;;701 W HISTORIC MITCHELL ST
152820121;10/09/2015;05:02 PM;2.0;MOTOR VEHICLE THEFT;;;1731 S 12TH ST
152820124;10/09/2015;05:28 PM;2.0;MOTOR VEHICLE THEFT;;;1573 S 12TH ST
152820131;10/09/2015;04:59 PM;2.0;MOTOR VEHICLE THEFT;;;623 W WASHINGTON ST
152820132;10/09/2015;11:11 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2179 S 16TH ST
152820188;10/09/2015;10:37 PM;2.0;ROBBERY;;;1400 W MADISON ST
152810026;10/08/2015;08:23 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1434 W HARRISON AV
152810056;10/08/2015;11:29 AM;2.0;PURSE SNATCHING;;;1672 S 9TH ST
152810064;10/08/2015;11:29 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;618 W ROGERS ST
152810069;10/08/2015;11:09 AM;2.0;ROBBERY;;;1829 S 12TH ST
152810086;10/08/2015;02:07 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1223 W MINERAL ST
152810096;10/08/2015;04:00 PM;2.0;THEFT FROM MOTOR VEHICLE;;;2003 S 14TH ST
152810109;10/08/2015;05:26 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1515 W FOREST HOME AV
152810143;10/08/2015;08:36 PM;2.0;ROBBERY;;;1633 S 11TH ST
152810146;10/08/2015;09:19 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;131 W MITCHELL ST
152810150;10/08/2015;09:50 PM;2.0;MOTOR VEHICLE THEFT;;;1245 S 20TH ST
152820118;10/08/2015;12:44 PM;2.0;ALL OTHER LARCENY;;;1550 S 13TH ST
152800032;10/07/2015;08:52 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2146 S 14TH ST
152800059;10/07/2015;11:46 AM;2.0;ALL OTHER LARCENY;;;1228 W GREENFIELD AV
152800074;10/07/2015;11:56 AM;2.0;AGGRAVATED ASSAULT;;;1801 W GREENFIELD AV
152800113;10/07/2015;04:33 PM;2.0;ROBBERY;;;1944 S 10TH ST
152800127;10/07/2015;06:37 PM;2.0;MOTOR VEHICLE THEFT;;;1967 S 11TH ST
152800140;10/07/2015;07:43 PM;2.0;ROBBERY;;;1015 S CESAR E CHAVEZ DR
152800161;10/07/2015;09:08 PM;2.0;SIMPLE ASSAULT;;;2124 S 16TH ST
152800162;10/07/2015;09:08 PM;2.0;AGGRAVATED ASSAULT;;;2124 S 16TH ST
152800165;10/07/2015;06:54 PM;2.0;ROBBERY;;;2201 S 7TH ST
152790033;10/06/2015;07:38 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;824 W ROGERS ST
152790034;10/06/2015;07:28 AM;2.0;AGGRAVATED ASSAULT;;;2361 S 7TH ST
152790039;10/06/2015;08:08 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1123 W ORCHARD ST
152790053;10/06/2015;09:14 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;767 W WINDLAKE AV
152790058;10/06/2015;09:52 AM;2.0;SIMPLE ASSAULT;;;2025 S 15TH PL
152790088;10/06/2015;12:17 PM;2.0;THEFT FROM MOTOR VEHICLE;;;1300 W CLEVELAND AV
152790101;10/06/2015;12:12 PM;2.0;AGGRAVATED ASSAULT;;;1004 S 6TH ST
152790105;10/06/2015;02:17 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2473 S 12TH ST
152790109;10/06/2015;02:57 PM;2.0;MOTOR VEHICLE THEFT;;;1211 W MADISON ST
152790143;10/06/2015;05:57 PM;2.0;MOTOR VEHICLE THEFT;;;730 W LAPHAM BL
152790171;10/06/2015;06:04 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1639-A S 11TH ST
152790188;10/06/2015;07:41 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1567 S 6TH ST
152780038;10/05/2015;08:59 AM;2.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;1944 W GREENFIELD AV
152780113;10/05/2015;03:20 PM;2.0;ROBBERY;;;1914 S 11TH ST
152780144;10/05/2015;05:45 PM;2.0;THEFT FROM MOTOR VEHICLE;;;916 S CESAR E CHAVEZ DR
152780169;10/05/2015;08:22 PM;2.0;ROBBERY;;;1600 W NATIONAL AV
152770009;10/04/2015;01:32 AM;2.0;MOTOR VEHICLE THEFT;;;823 S 9TH ST
152770017;10/04/2015;01:54 AM;2.0;AGGRAVATED ASSAULT;;;1008-A W GREENFIELD AV
152770030;10/04/2015;03:48 AM;2.0;MOTOR VEHICLE THEFT;;;2325 S 12TH ST
152770033;10/04/2015;04:34 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;710 W BRUCE ST
152770034;10/04/2015;03:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1920 W NATIONAL AV
152770037;10/04/2015;03:51 AM;2.0;SIMPLE ASSAULT;ALL OTHER OFFENSES;;1418 W GREENFIELD AV
152770055;10/04/2015;09:38 AM;2.0;MOTOR VEHICLE THEFT;;;2545 S 15TH PL
152770100;10/04/2015;02:17 PM;2.0;MOTOR VEHICLE THEFT;;;1935 S 11TH ST
152770127;10/04/2015;05:14 PM;2.0;SIMPLE ASSAULT;;;1001 W GREENFIELD AV
152770128;10/04/2015;04:46 PM;2.0;SIMPLE ASSAULT;;;1317 W LINCOLN AV #1
152770134;10/04/2015;05:33 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1935 S 6TH ST
152770178;10/04/2015;09:25 PM;2.0;ROBBERY;;;2127 S 10TH ST
152770185;10/04/2015;10:23 PM;2.0;MOTOR VEHICLE THEFT;;;1222 S 21ST ST
152760021;10/03/2015;04:59 AM;2.0;AGGRAVATED ASSAULT;;;1139 S 17TH ST
152760034;10/03/2015;09:40 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;823 W MAPLE ST
152760064;10/03/2015;02:13 PM;2.0;ROBBERY;;;925 S 20TH ST
152760071;10/03/2015;01:19 PM;2.0;AGGRAVATED ASSAULT;;;1000 W HISTORIC MITCHELL ST
152760075;10/03/2015;02:59 PM;2.0;ROBBERY;;;2201 S 7TH ST
152760102;10/03/2015;12:39 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1628 W FOREST HOME AV
152760115;10/03/2015;09:00 PM;2.0;MOTOR VEHICLE THEFT;;;1100 W LAPHAM BL
152750089;10/02/2015;02:36 PM;2.0;AGGRAVATED ASSAULT;;;1552 W ORCHARD ST
152750129;10/02/2015;07:42 PM;1.0;THEFT FROM MOTOR VEHICLE;;;139 S 2ND ST
152750141;10/02/2015;08:44 PM;2.0;THEFT FROM MOTOR VEHICLE;;;131 W MITCHELL ST
152750146;10/02/2015;09:24 PM;2.0;PURSE SNATCHING;;;1100 W BECHER ST
152750157;10/02/2015;09:40 PM;2.0;ROBBERY;;;1500 W SCOTT ST
152740013;10/01/2015;02:30 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;906 S 10TH ST #LWR
152740023;10/01/2015;02:10 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;716 W PIERCE ST #LWR
152740045;10/01/2015;09:42 AM;2.0;AGGRAVATED ASSAULT;;;2011 S 13TH ST
152740047;10/01/2015;09:37 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1024 S 4TH ST
152740063;10/01/2015;12:27 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2000 W GREENFIELD AV
152740084;10/01/2015;11:00 AM;3.0;THEFT FROM MOTOR VEHICLE;;;500 W CANAL ST
