Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
150680095;03/09/2015;03:24 PM;2.0;MOTOR VEHICLE THEFT;;;;1400 S 6TH ST
150680096;03/09/2015;03:29 PM;2.0;WEAPON LAW VIOLATIONS;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1328 S 9TH ST
150680105;03/09/2015;04:42 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1211 S 18TH ST
150680109;03/09/2015;04:10 PM;;HOMICIDE;;;;1726 W MINERAL ST
150680127;03/09/2015;06:18 PM;2.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2027 W NATIONAL AV
150680156;03/09/2015;08:36 PM;2.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1450 S UNION ST #UPR
150680160;03/09/2015;09:17 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;101 E MITCHELL ST
150680166;03/09/2015;09:33 PM;2.0;ROBBERY;;;;1703 W FOREST HOME AV
150680175;03/09/2015;09:15 PM;2.0;SIMPLE ASSAULT;;;;1555 W GREENFIELD AV
150670010;03/08/2015;01:36 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1513 S 2ND ST
150670011;03/08/2015;04:47 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;900 W GREENFIELD AV #LWR
150670027;03/08/2015;08:09 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;1715 S 18TH ST
150670038;03/08/2015;09:46 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1706 W FOREST HOME AV
150670046;03/08/2015;11:13 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1947 S WINONA LA
150670050;03/08/2015;11:53 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;1800 S 6TH ST
150670053;03/08/2015;11:59 AM;2.0;MOTOR VEHICLE THEFT;;;;1532 S 12TH ST
150670055;03/08/2015;11:42 AM;2.0;AGGRAVATED ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1422 W HARRISON AV
150670061;03/08/2015;01:15 PM;2.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1643 S 11TH ST
150670070;03/08/2015;12:22 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1216 S 10TH ST
150670086;03/08/2015;04:45 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1130 S 15TH PL
150670112;03/08/2015;07:48 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1538 S CESAR E CHAVEZ DR
150670118;03/08/2015;09:17 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;914 S 5TH ST
150670119;03/08/2015;09:18 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;914 S 5TH ST
150670121;03/08/2015;10:23 PM;1.0;ARSON;;;;234 W FLORIDA ST
150670133;03/08/2015;11:10 PM;2.0;MOTOR VEHICLE THEFT;;;;1600 W GREENFIELD AV
150660070;03/07/2015;02:18 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1135 W HISTORIC MITCHELL ST
150660079;03/07/2015;03:53 PM;2.0;MOTOR VEHICLE THEFT;;;;1600 W GREENFIELD AV
150660084;03/07/2015;04:01 PM;2.0;ROBBERY;;;;1567 W NATIONAL AV
150660105;03/07/2015;07:44 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2467 S 12TH ST
150660109;03/07/2015;09:06 PM;2.0;MOTOR VEHICLE THEFT;;;;1225 W SCOTT ST
150670002;03/07/2015;11:49 PM;2.0;AGGRAVATED ASSAULT;;;;936-A W PIERCE ST
150650028;03/06/2015;08:50 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;511 W MADISON ST
150650047;03/06/2015;12:07 PM;2.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2046 S 15TH PL
150650064;03/06/2015;01:39 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;709 S CESAR E CHAVEZ DR
150650108;03/06/2015;06:48 PM;2.0;AGGRAVATED ASSAULT;;;;1657 S 3RD ST
150650120;03/06/2015;07:56 PM;2.0;INTIMIDATION;;;;1840 S 15TH ST
150650137;03/06/2015;10:01 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1109 S 17TH ST #UPR
150640002;03/05/2015;12:52 AM;2.0;SIMPLE ASSAULT;;;;1729 S 16TH ST #LWR
150640007;03/05/2015;03:14 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;SIMPLE ASSAULT;;;1327 S 14TH ST
150640020;03/05/2015;06:33 PM;2.0;AGGRAVATED ASSAULT;;;;120 W NATIONAL AV
150640113;03/05/2015;05:47 PM;2.0;SHOPLIFTING;;;;1023 S CESAR E CHAVEZ DR
150640128;03/05/2015;08:46 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1442 S COMSTOCK AV
150630003;03/04/2015;12:10 AM;2.0;ARSON;BURGLARY/BREAKING AND ENTERING;;;1204 W BRUCE ST
150630003;03/04/2015;12:10 AM;2.0;ARSON;;;;1204 W BRUCE ST
150630011;03/04/2015;02:32 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1339 W GREENFIELD AV
150630026;03/04/2015;08:02 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2230 S 11TH ST
150630085;03/04/2015;03:35 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1650 S 12TH ST
150630085;03/04/2015;03:35 PM;2.0;SIMPLE ASSAULT;;;;1650 S 12TH ST
150630099;03/04/2015;06:05 PM;2.0;SIMPLE ASSAULT;;;;2458 S 12TH ST
150620052;03/03/2015;12:52 PM;2.0;THEFT FROM BUILDING;;;;1725 S 12TH ST
150620099;03/03/2015;06:51 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;500 W FLORIDA ST
150620120;03/03/2015;08:43 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;197 S 2ND ST
150620122;03/03/2015;09:10 PM;2.0;MOTOR VEHICLE THEFT;;;;2356 S 9TH ST
150620128;03/03/2015;09:31 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;711 W HISTORIC MITCHELL ST
150620136;03/03/2015;10:15 PM;2.0;MOTOR VEHICLE THEFT;;;;1122 S 18TH ST
150610030;03/02/2015;08:48 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2017 S 17TH ST
150610067;03/02/2015;12:58 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1665 S 11TH ST
150610073;03/02/2015;01:30 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1330 W HARRISON AV
150610109;03/02/2015;05:44 PM;1.0;THEFT FROM BUILDING;;;;235 E PITTSBURGH AV #408
150610133;03/02/2015;09:21 PM;2.0;ROBBERY;;;;1228 W GREENFIELD AV
150600012;03/01/2015;01:44 AM;2.0;AGGRAVATED ASSAULT;;;;1925 W NATIONAL AV
150600016;03/01/2015;02:38 AM;2.0;AGGRAVATED ASSAULT;;;;1015 S CESAR E CHAVEZ DR
150600046;03/01/2015;10:32 AM;2.0;MOTOR VEHICLE THEFT;;;;1029 W MAPLE ST
150600077;03/01/2015;03:45 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1570 W ROGERS ST
150600103;03/01/2015;06:58 PM;2.0;MOTOR VEHICLE THEFT;;;;2327 S 15TH ST
150600118;03/01/2015;09:42 PM;2.0;THEFT FROM BUILDING;;;;1575 W MITCHELL ST
150900031;03/31/2015;08:07 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2155 S 18TH ST
150900044;03/31/2015;10:12 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2417 W VOGEL AV
150900070;03/31/2015;02:11 PM;6.0;MOTOR VEHICLE THEFT;;;;4427 S 20TH ST
150900136;03/31/2015;08:59 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;6160 S 6TH ST
150930136;03/31/2015;03:34 PM;2.0;AGGRAVATED ASSAULT;;;;2228 S 18TH ST
150890019;03/30/2015;05:18 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;4620 S 5TH ST
150890030;03/30/2015;08:03 AM;6.0;MOTOR VEHICLE THEFT;;;;3421 S 19TH ST
150890071;03/30/2015;12:04 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3721 S 5TH PL
150890131;03/30/2015;06:22 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3721 S 5TH PL
150880087;03/29/2015;01:52 PM;6.0;SIMPLE ASSAULT;;;;4147 S AUSTIN ST
150880108;03/29/2015;07:47 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1530 W COLLEGE AV
150880112;03/29/2015;08:59 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;1832 W HOWARD AV #FRT
150870020;03/28/2015;02:42 AM;6.0;MOTOR VEHICLE THEFT;;;;3729 S 15TH ST
150870043;03/28/2015;08:26 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1700 W OKLAHOMA AV
150860046;03/27/2015;10:45 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2901 S 15TH PL
150860047;03/27/2015;09:05 AM;6.0;THEFT FROM BUILDING;;;;2919 W PARNELL AV
150860086;03/27/2015;02:30 PM;6.0;SIMPLE ASSAULT;;;;3577 S 2ND ST
150860138;03/27/2015;07:10 PM;6.0;SIMPLE ASSAULT;;;;3301 W IONA TR #3
150860158;03/27/2015;08:20 PM;;HOMICIDE;;;;1923 W GRANT ST
150860166;03/27/2015;10:07 PM;6.0;MOTOR VEHICLE THEFT;;;;3860 S 17TH ST
150870003;03/27/2015;11:13 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2155 S 18TH ST
150850010;03/26/2015;01:02 AM;6.0;INTIMIDATION;;;;5890 S MADELINE AV #4
150850013;03/26/2015;01:44 AM;2.0;AGGRAVATED ASSAULT;;;;2364 S 20TH ST
150850022;03/26/2015;07:26 AM;2.0;MOTOR VEHICLE THEFT;;;;2658 S 19TH ST
150850024;03/26/2015;07:32 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;4849 S 6TH ST
150850026;03/26/2015;08:00 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;4807 S 6TH ST
150850028;03/26/2015;08:36 AM;6.0;THEFT FROM BUILDING;;;;3804 S 27TH ST
150850125;03/26/2015;05:45 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5848 S HONEY CREEK DR
150850160;03/26/2015;09:44 PM;2.0;ALL OTHER LARCENY;;;;2301 W LINCOLN AV
150840106;03/25/2015;03:49 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3055 S 15TH PL
150830021;03/24/2015;05:03 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1711 W GRANT ST #2
150830059;03/24/2015;10:13 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1721 W LINCOLN AV
150830102;03/24/2015;03:01 PM;6.0;AGGRAVATED ASSAULT;;;;4614 S 1ST ST
150830102;03/24/2015;03:01 PM;6.0;SIMPLE ASSAULT;;;;4614 S 1ST ST
150830124;03/24/2015;05:51 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2117 W LAYTON AV
150820038;03/23/2015;08:59 AM;6.0;MOTOR VEHICLE THEFT;;;;3540 S 12TH ST
150820138;03/23/2015;03:20 PM;6.0;SIMPLE ASSAULT;;;;2500 W OKLAHOMA AV
150820161;03/23/2015;06:01 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;205 E BOLIVAR AV
150820183;03/23/2015;07:22 PM;6.0;SIMPLE ASSAULT;;;;6129 S 13TH ST #4
150810057;03/22/2015;10:56 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;4244 S GRIFFIN AV
150800034;03/21/2015;07:57 AM;6.0;MOTOR VEHICLE THEFT;;;;3568 S 23RD ST
150800054;03/21/2015;09:41 AM;6.0;ALL OTHER LARCENY;;;;4901 S HOWELL AV
150800055;03/21/2015;11:02 AM;2.0;MOTOR VEHICLE THEFT;;;;1815 W GRANT ST
150800072;03/21/2015;01:50 PM;6.0;MOTOR VEHICLE THEFT;;;;5014 S 13TH ST
150800117;03/21/2015;05:39 PM;6.0;SIMPLE ASSAULT;;;;3909 S 20TH ST #7
150790007;03/20/2015;01:19 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2030 W HOWARD AV
150790031;03/20/2015;08:07 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;4414 S 14TH ST
150790036;03/20/2015;08:32 AM;6.0;THEFT FROM BUILDING;;;;4348 S GRIFFIN AV
150790046;03/20/2015;08:48 AM;6.0;ROBBERY;;;;3860 S 27TH ST
150790106;03/20/2015;05:23 PM;6.0;MOTOR VEHICLE THEFT;;;;1801 W OKLAHOMA AV
150790120;03/20/2015;07:29 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;545 W LAYTON AV
150790146;03/20/2015;10:41 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;4458-A S 20TH ST
150790153;03/20/2015;11:27 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4570 S LOGAN AV
150780010;03/19/2015;12:57 AM;6.0;ROBBERY;;;;6181 S HOWELL AV
150780014;03/19/2015;02:16 AM;6.0;ROBBERY;;;;110 E LAYTON AV
150780051;03/19/2015;09:24 AM;6.0;ROBBERY;;;;4635 S 20TH ST
150780085;03/19/2015;02:59 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4128 S 13TH ST
150780146;03/19/2015;08:32 PM;6.0;AGGRAVATED ASSAULT;ALL OTHER OFFENSES;;;3215 W IONA TR #4
150780163;03/19/2015;10:51 PM;6.0;THEFT FROM BUILDING;;;;6080 S 27TH ST
150770027;03/18/2015;06:22 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1506 W DAKOTA ST
150770064;03/18/2015;11:09 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1570 W WHITAKER AV
150770089;03/18/2015;01:48 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;4925 S HOWELL AV
150770119;03/18/2015;04:39 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1500 W OKLAHOMA AV
150770121;03/18/2015;04:46 PM;6.0;THEFT FROM BUILDING;;;;2500 W OKLAHOMA AV
150770126;03/18/2015;04:59 PM;2.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1608 W LINCOLN AV
150760058;03/17/2015;10:55 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;1531 W EDGERTON AV
150760165;03/17/2015;10:05 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6401 S 13TH ST
150750018;03/16/2015;06:23 AM;2.0;MOTOR VEHICLE THEFT;;;;1800 W GRANT ST
150750083;03/16/2015;12:57 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6635 S 13TH ST
150740067;03/15/2015;11:42 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;4571 S LOGAN AV
150740070;03/15/2015;11:43 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3587 S 15TH PL
150740072;03/15/2015;11:41 AM;6.0;AGGRAVATED ASSAULT;;;;3520-A S 22ND ST
150740125;03/15/2015;05:59 PM;6.0;BURGLARY/BREAKING AND ENTERING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4886 S 19TH ST
150740125;03/15/2015;05:59 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4886 S 19TH ST
150740143;03/15/2015;09:50 PM;2.0;SIMPLE ASSAULT;;;;1815 W GRANT ST
150730045;03/14/2015;09:12 AM;2.0;MOTOR VEHICLE THEFT;;;;2165 S 19TH ST
150740004;03/14/2015;10:39 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;1527 W MORGAN AV
150720005;03/13/2015;12:16 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;855 W LAYTON AV
150720059;03/13/2015;11:37 AM;2.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2131 S 18TH ST
150720168;03/13/2015;11:15 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;1901 W LINCOLN AV
150710123;03/12/2015;06:56 PM;2.0;MOTOR VEHICLE THEFT;;;;1605 W LINCOLN AV
150700090;03/11/2015;03:18 PM;6.0;SIMPLE ASSAULT;;;;2500 W OKLAHOMA AV
150700130;03/11/2015;06:49 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1918 W LINCOLN AV
150700150;03/11/2015;09:36 PM;2.0;INTIMIDATION;;;;2420 S 17TH ST
150690046;03/10/2015;10:42 AM;6.0;SIMPLE ASSAULT;;;;2500 W OKLAHOMA AV
150690058;03/10/2015;01:04 PM;6.0;MOTOR VEHICLE THEFT;;;;2056 W WARNIMONT AV
150690064;03/10/2015;01:53 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2425 W RAMSEY AV
150690096;03/10/2015;05:15 PM;6.0;MOTOR VEHICLE THEFT;;;;5575 S 27TH ST
150690107;03/10/2015;06:28 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5254 S 20TH ST
150680011;03/09/2015;01:07 AM;6.0;MOTOR VEHICLE THEFT;;;;3056 S 16TH ST
150680014;03/09/2015;01:51 AM;6.0;MOTOR VEHICLE THEFT;;;;2630 W EUCLID AV #1
150680027;03/09/2015;11:02 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3860 S 27TH ST
150680091;03/09/2015;03:33 PM;6.0;ROBBERY;;;;2225 W OKLAHOMA AV
150680130;03/09/2015;05:46 PM;6.0;AGGRAVATED ASSAULT;;;;1200 W MALLORY AV
150680181;03/09/2015;10:29 PM;6.0;SIMPLE ASSAULT;;;;1301 W WHITAKER AV
150670040;03/08/2015;10:32 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;2130 S 19TH ST
150670082;03/08/2015;04:13 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3158 S 24TH ST
150660092;03/07/2015;05:06 PM;6.0;AGGRAVATED ASSAULT;;;;3802 W RAMSEY AV
150650080;03/06/2015;03:44 PM;6.0;MOTOR VEHICLE THEFT;;;;501 W EDGERTON AV
150650087;03/06/2015;04:27 PM;6.0;MOTOR VEHICLE THEFT;;;;501 W EDGERTON AV
150650126;03/06/2015;07:24 PM;6.0;THEFT FROM BUILDING;;;;2120 W LAYTON AV #211
150650127;03/06/2015;07:24 PM;6.0;THEFT FROM BUILDING;;;;2120 W LAYTON AV
150650133;03/06/2015;09:49 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3721 S 5TH PL
150640005;03/05/2015;02:26 AM;6.0;SIMPLE ASSAULT;;;;3006 S 27TH ST
150640010;03/05/2015;02:32 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1830 W ARTHUR AV #LWR
150640010;03/05/2015;02:32 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1830 W ARTHUR AV #LWR
150640023;03/05/2015;07:41 AM;6.0;AGGRAVATED ASSAULT;;;;3130 S 15TH PL
150640029;03/05/2015;09:28 AM;6.0;MOTOR VEHICLE THEFT;;;;2121 W OHIO AV
150640092;03/05/2015;04:16 PM;6.0;AGGRAVATED ASSAULT;;;;3825-A S 15TH ST
150650023;03/05/2015;11:50 PM;6.0;AGGRAVATED ASSAULT;BURGLARY/BREAKING AND ENTERING;;;468 E PLAINFIELD AV #UPR
150630005;03/04/2015;01:09 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2445 W RAMSEY AV
150630020;03/04/2015;06:07 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3732 S 20TH ST
150630021;03/04/2015;06:07 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3765 S 19TH ST
150630028;03/04/2015;08:10 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3758 S 20TH ST
150630031;03/04/2015;09:06 AM;2.0;MOTOR VEHICLE THEFT;;;;2539 S 19TH ST
150630060;03/04/2015;01:33 PM;6.0;ALL OTHER LARCENY;;;;500 W HOWARD AV
150630063;03/04/2015;01:05 PM;6.0;SIMPLE ASSAULT;;;;4601 S 1ST ST #103
150630076;03/04/2015;03:16 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6045 S 26TH ST
150620023;03/03/2015;08:45 AM;6.0;SIMPLE ASSAULT;;;;3645 S 18TH ST
150620054;03/03/2015;01:17 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2025 W OKLAHOMA AV
150620076;03/03/2015;02:42 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;1612 W BOTTSFORD AV
150620081;03/03/2015;04:10 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;1703 W BOTTSFORD AV
150620093;03/03/2015;05:45 PM;2.0;AGGRAVATED ASSAULT;;;;1830 W ARTHUR AV #UPR
150620100;03/03/2015;06:07 PM;6.0;SIMPLE ASSAULT;;;;5880 S MADELINE AV #2
150620115;03/03/2015;07:54 PM;2.0;PURSE SNATCHING;;;;2376 S 17TH ST
150610014;03/02/2015;02:56 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;5031 S 19TH ST
150610025;03/02/2015;07:32 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;4428 S TAYLOR AV
150610037;03/02/2015;07:43 AM;2.0;MOTOR VEHICLE THEFT;;;;2256 S 19TH ST
150610059;03/02/2015;11:22 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4200 S 27TH ST
150610060;03/02/2015;11:50 AM;6.0;THEFT FROM BUILDING;;;;1910 W OHIO AV #133
150610120;03/02/2015;07:48 PM;6.0;MOTOR VEHICLE THEFT;;;;4924 S 13TH ST
150600083;03/01/2015;04:30 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2924 S 15TH PL
150600137;03/01/2015;10:42 PM;6.0;SIMPLE ASSAULT;;;;4474 S QUINCY AV
150900046;03/31/2015;10:18 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3170 S 9TH PL
150900059;03/31/2015;12:17 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3249 S GRIFFIN AV
150900061;03/31/2015;12:55 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2511 S LOGAN AV
150900093;03/31/2015;05:45 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3163 S CLEMENT AV
150900109;03/31/2015;06:49 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2219 S WINCHESTER ST
150900115;03/31/2015;08:18 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2562 S WILLIAMS ST
150900130;03/31/2015;09:22 PM;6.0;SIMPLE ASSAULT;;;;3620 S QUINCY AV
150890060;03/30/2015;11:22 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3316 S PENNSYLVANIA AV
150890069;03/30/2015;11:22 AM;2.0;ARSON;;;;1924 S HILBERT ST
150890159;03/30/2015;08:53 PM;6.0;ROBBERY;;;;500 W HOLT AV
150880050;03/29/2015;10:35 AM;6.0;ALL OTHER LARCENY;;;;3118 S HANSON AV
150880060;03/29/2015;01:45 PM;6.0;MOTOR VEHICLE THEFT;;;;1001 E MONTANA ST
150880098;03/29/2015;06:02 PM;6.0;MOTOR VEHICLE THEFT;;;;3328-B S BURRELL ST
150880117;03/29/2015;09:05 PM;6.0;SIMPLE ASSAULT;;;;2549 S KINNICKINNIC AV #203
150870045;03/28/2015;08:39 AM;6.0;MOTOR VEHICLE THEFT;;;;3307 S INDIANA AV
150870079;03/28/2015;12:04 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3124 S 8TH ST
150870083;03/28/2015;01:43 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;620 W OKLAHOMA AV
150870098;03/28/2015;03:36 PM;6.0;ROBBERY;;;;3042 S 13TH ST
150870137;03/28/2015;09:57 PM;6.0;SHOPLIFTING;;;;2950 S CHASE AV
150860024;03/27/2015;08:07 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2516 S 7TH ST
150860042;03/27/2015;09:28 AM;6.0;ROBBERY;;;;3974 S HOWELL AV
150860105;03/27/2015;05:03 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3137-A S CLEMENT AV
150860108;03/27/2015;03:04 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3237 S 11TH ST
150860125;03/27/2015;07:06 PM;6.0;ROBBERY;;;;2465 S HOWELL AV #A
150860163;03/27/2015;10:55 PM;6.0;THEFT FROM BUILDING;;;;2969 S HOWELL AV
150850063;03/26/2015;12:44 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2664 S 9TH PL
150850120;03/26/2015;05:46 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;821 W MANITOBA ST
150840051;03/25/2015;10:30 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3253 S NEW YORK AV
150840128;03/25/2015;05:22 PM;6.0;SHOPLIFTING;;;;2950 S CHASE AV
150840154;03/25/2015;08:17 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2638 S 7TH ST
150830018;03/24/2015;04:05 AM;2.0;MOTOR VEHICLE THEFT;;;;2206 S 5TH PL
150830168;03/24/2015;10:20 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2409 S WILLIAMS ST
150820019;03/23/2015;03:09 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2708 S 12TH ST
150820023;03/23/2015;04:54 AM;6.0;MOTOR VEHICLE THEFT;;;;3132 S 9TH ST
150820041;03/23/2015;08:10 AM;6.0;MOTOR VEHICLE THEFT;;;;603 W MANITOBA ST
150820063;03/23/2015;10:46 AM;6.0;MOTOR VEHICLE THEFT;;;;3203 S 6TH ST
150820142;03/23/2015;04:20 PM;6.0;ROBBERY;;;;2326 S KINNICKINNIC AV
150820167;03/23/2015;06:37 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2925 S 14TH ST
150810023;03/22/2015;02:27 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2361 S LENOX ST
150810048;03/22/2015;09:51 AM;6.0;MOTOR VEHICLE THEFT;;;;369 E OKLAHOMA AV
150810071;03/22/2015;01:01 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;340 E WILSON ST
150810147;03/22/2015;09:22 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;430 E HOLT AV
150800028;03/21/2015;06:03 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3350 S 7TH ST
150800032;03/21/2015;07:18 AM;6.0;MOTOR VEHICLE THEFT;;;;900 W MONTANA ST
150800076;03/21/2015;01:51 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3047 S 9TH ST
